	Sp7498_pacbio.protein	Sp9509_oxford_v3.proteins	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	wa8730.asm201904v2.ann1.proteins
OG0023793			wa7733.asm1v1.ann1.run1_008047_1	
OG0023794			wa7733.asm1v1.ann1.run1_008049_1	
OG0023795			wa7733.asm1v1.ann1.run1_008051_1	
OG0023796			wa7733.asm1v1.ann1.run1_013969_1	
OG0023797			wa7733.asm1v1.ann1.run1_015125_1	
OG0023798			wa7733.asm1v1.ann1.run1_014535_1	
OG0023799			wa7733.asm1v1.ann1.run1_013580_1	
OG0023800			wa7733.asm1v1.ann1.run1_013581_1	
OG0023801			wa7733.asm1v1.ann1.run1_003501_1	
OG0023802			wa7733.asm1v1.ann1.run1_003503_1	
OG0023803			wa7733.asm1v1.ann1.run1_003506_1	
OG0023804			wa7733.asm1v1.ann1.run1_003517_1	
OG0023805			wa7733.asm1v1.ann1.run1_003557_1	
OG0023806			wa7733.asm1v1.ann1.run1_014398_1	
OG0023807			wa7733.asm1v1.ann1.run1_014399_1	
OG0023808			wa7733.asm1v1.ann1.run1_010084_1	
OG0023809			wa7733.asm1v1.ann1.run1_014946_1	
OG0023810			wa7733.asm1v1.ann1.run1_009356_1	
OG0023811			wa7733.asm1v1.ann1.run1_009349_1	
OG0023812			wa7733.asm1v1.ann1.run1_009342_1	
OG0023813			wa7733.asm1v1.ann1.run1_014762_1	
OG0023814			wa7733.asm1v1.ann1.run1_014879_1	
OG0023815			wa7733.asm1v1.ann1.run1_015096_1	
OG0023816			wa7733.asm1v1.ann1.run1_013973_1	
OG0023817			wa7733.asm1v1.ann1.run1_012692_1	
OG0023818			wa7733.asm1v1.ann1.run1_014480_1	
OG0023819			wa7733.asm1v1.ann1.run1_013854_1	
OG0023820			wa7733.asm1v1.ann1.run1_014619_1	
OG0023821			wa7733.asm1v1.ann1.run1_012125_1	
OG0023822			wa7733.asm1v1.ann1.run1_010778_1	
OG0023823			wa7733.asm1v1.ann1.run1_010785_1	
OG0023824			wa7733.asm1v1.ann1.run1_011037_1	
OG0023825			wa7733.asm1v1.ann1.run1_011046_1	
OG0023826			wa7733.asm1v1.ann1.run1_011044_1	
OG0023827			wa7733.asm1v1.ann1.run1_011048_1	
OG0023828			wa7733.asm1v1.ann1.run1_013883_1	
OG0023829			wa7733.asm1v1.ann1.run1_012416_1	
OG0023830			wa7733.asm1v1.ann1.run1_011600_1	
OG0023831			wa7733.asm1v1.ann1.run1_011607_1	
OG0023832			wa7733.asm1v1.ann1.run1_011000_1	
OG0023833			wa7733.asm1v1.ann1.run1_001889_3	
OG0023834			wa7733.asm1v1.ann1.run1_001892_1	
OG0023835			wa7733.asm1v1.ann1.run1_001890_1	
OG0023836			wa7733.asm1v1.ann1.run1_001908_1	
OG0023837			wa7733.asm1v1.ann1.run1_001906_1	
OG0023838			wa7733.asm1v1.ann1.run1_001938_1	
OG0023839			wa7733.asm1v1.ann1.run1_001944_1	
OG0023840			wa7733.asm1v1.ann1.run1_001947_1	
OG0023841			wa7733.asm1v1.ann1.run1_001951_1	
OG0023842			wa7733.asm1v1.ann1.run1_001954_1	
OG0023843			wa7733.asm1v1.ann1.run1_001959_1	
OG0023844			wa7733.asm1v1.ann1.run1_001968_1	
OG0023845			wa7733.asm1v1.ann1.run1_001965_1	
OG0023846			wa7733.asm1v1.ann1.run1_008396_1	
OG0023847			wa7733.asm1v1.ann1.run1_008400_1	
OG0023848			wa7733.asm1v1.ann1.run1_008395_1	
OG0023849			wa7733.asm1v1.ann1.run1_008397_1	
OG0023850			wa7733.asm1v1.ann1.run1_008405_1	
OG0023851			wa7733.asm1v1.ann1.run1_008406_1	
OG0023852			wa7733.asm1v1.ann1.run1_008408_1	
OG0023853			wa7733.asm1v1.ann1.run1_013681_1	
OG0023854			wa7733.asm1v1.ann1.run1_005406_1	
OG0023855			wa7733.asm1v1.ann1.run1_005415_1	
OG0023856			wa7733.asm1v1.ann1.run1_005421_1	
OG0023857			wa7733.asm1v1.ann1.run1_005426_1	
OG0023858			wa7733.asm1v1.ann1.run1_005439_1	
OG0023859			wa7733.asm1v1.ann1.run1_005455_1	
OG0023860			wa7733.asm1v1.ann1.run1_005458_1	
OG0023861			wa7733.asm1v1.ann1.run1_005450_1	
OG0023862			wa7733.asm1v1.ann1.run1_014342_1	
OG0023863			wa7733.asm1v1.ann1.run1_014621_1	
OG0023864			wa7733.asm1v1.ann1.run1_014551_1	
OG0023865			wa7733.asm1v1.ann1.run1_009712_1	
OG0023866			wa7733.asm1v1.ann1.run1_009715_1	
OG0023867			wa7733.asm1v1.ann1.run1_009703_1	
OG0023868			wa7733.asm1v1.ann1.run1_012946_1	
OG0023869			wa7733.asm1v1.ann1.run1_013013_1	
OG0023870			wa7733.asm1v1.ann1.run1_013701_1	
OG0023871			wa7733.asm1v1.ann1.run1_013702_1	
OG0023872			wa7733.asm1v1.ann1.run1_004933_1	
OG0023873			wa7733.asm1v1.ann1.run1_004963_1	
OG0023874			wa7733.asm1v1.ann1.run1_004987_1	
OG0023875			wa7733.asm1v1.ann1.run1_004989_1	
OG0023876			wa7733.asm1v1.ann1.run1_004991_1	
OG0023877			wa7733.asm1v1.ann1.run1_004986_1	
OG0023878			wa7733.asm1v1.ann1.run1_013177_1	
OG0023879			wa7733.asm1v1.ann1.run1_013179_1	
OG0023880			wa7733.asm1v1.ann1.run1_011278_1	
OG0023881			wa7733.asm1v1.ann1.run1_011281_1	
OG0023882			wa7733.asm1v1.ann1.run1_012613_1	
OG0023883			wa7733.asm1v1.ann1.run1_012614_1	
OG0023884			wa7733.asm1v1.ann1.run1_008910_1	
OG0023885			wa7733.asm1v1.ann1.run1_008914_1	
OG0023886			wa7733.asm1v1.ann1.run1_010825_1	
OG0023887			wa7733.asm1v1.ann1.run1_015140_1	
OG0023888			wa7733.asm1v1.ann1.run1_012065_1	
OG0023889			wa7733.asm1v1.ann1.run1_015155_1	
OG0023890			wa7733.asm1v1.ann1.run1_010288_1	
OG0023891			wa7733.asm1v1.ann1.run1_010298_1	
OG0023892				Wa8730a009g000320_P001
OG0023893				Wa8730a009g002640_P001
OG0023894				Wa8730a009g000240_P001
OG0023895				Wa8730a009g000270_P002
OG0023896				Wa8730a009g001810_P001
OG0023897				Wa8730a009g000930_P001
OG0023898				Wa8730a009g003890_P001
OG0023899				Wa8730a009g003900_P001
OG0023900				Wa8730a009g003230_P001
OG0023901				Wa8730a009g001190_P001
OG0023902				Wa8730a009g005280_P001
OG0023903				Wa8730a009g002720_P001
OG0023904				Wa8730a009g004560_P001
OG0023905				Wa8730a009g004870_P001
OG0023906				Wa8730a009g000390_P001
OG0023907				Wa8730a009g002650_P001
OG0023908				Wa8730a009g002690_P001
OG0023909				Wa8730a009g001350_P001
OG0023910				Wa8730a009g007050_P001
OG0023911				Wa8730a009g006880_P001
OG0023912				Wa8730a009g005050_P001
OG0023913				Wa8730a009g005030_P001
OG0023914				Wa8730a009g005840_P001
OG0023915				Wa8730a009g005910_P001
OG0023916				Wa8730a009g001640_P001
OG0023917				Wa8730a009g001700_P001
OG0023918				Wa8730a009g006480_P001
OG0023919				Wa8730a009g006470_P001
OG0023920				Wa8730a009g002400_P001
OG0023921				Wa8730a009g000140_P001
OG0023922				Wa8730a009g001870_P001
OG0023923				Wa8730a009g003030_P001
OG0023924				Wa8730a009g000680_P001
OG0023925				Wa8730a009g000840_P001
OG0023926				Wa8730a009g000860_P001
OG0023927				Wa8730a009g000810_P001
OG0023928				Wa8730a009g005460_P001
OG0023929				Wa8730a009g006160_P001
OG0023930				Wa8730a009g006660_P001
OG0023931				Wa8730a009g004630_P001
OG0023932				Wa8730a009g004650_P001
OG0023933				Wa8730a009g004140_P001
OG0023934				Wa8730a009g004040_P001
OG0023935				Wa8730a009g007080_P001
OG0023936				Wa8730a009g004160_P001
OG0023937				Wa8730a009g002940_P001
OG0023938				Wa8730a018g002750_P001
OG0023939				Wa8730a018g002750_P002
OG0023940				Wa8730a018g002760_P001
OG0023941				Wa8730a018g002780_P001
OG0023942				Wa8730a018g000070_P001
OG0023943				Wa8730a018g003690_P001
OG0023944				Wa8730a018g000440_P001
OG0023945				Wa8730a018g002550_P001
OG0023946				Wa8730a018g003330_P001
OG0023947				Wa8730a018g003070_P001
OG0023948				Wa8730a018g003960_P001
OG0023949				Wa8730a018g000870_P001
OG0023950				Wa8730a018g000880_P001
OG0023951				Wa8730a018g000780_P001
OG0023952				Wa8730a018g000090_P001
OG0023953				Wa8730a018g000240_P001
OG0023954				Wa8730a018g000120_P001
OG0023955				Wa8730a018g000160_P001
OG0023956				Wa8730a018g000190_P001
OG0023957				Wa8730a018g001120_P001
OG0023958				Wa8730a00Ug000090_P001
OG0023959				Wa8730a004g004460_P001
OG0023960				Wa8730a004g004450_P001
OG0023961				Wa8730a004g001350_P001
OG0023962				Wa8730a004g002670_P001
OG0023963				Wa8730a004g002690_P001
OG0023964				Wa8730a004g001360_P001
OG0023965				Wa8730a004g003380_P001
OG0023966				Wa8730a004g003410_P001
OG0023967				Wa8730a004g004650_P001
OG0023968				Wa8730a004g002210_P001
OG0023969				Wa8730a004g005540_P001
OG0023970				Wa8730a004g004440_P001
OG0023971				Wa8730a004g000080_P001
OG0023972				Wa8730a004g000120_P001
OG0023973				Wa8730a004g004960_P001
OG0023974				Wa8730a004g003040_P001
OG0023975				Wa8730a004g003090_P001
OG0023976				Wa8730a004g000630_P001
OG0023977				Wa8730a004g000690_P001
OG0023978				Wa8730a004g003720_P001
OG0023979				Wa8730a004g003800_P001
OG0023980				Wa8730a004g005720_P001
OG0023981				Wa8730a004g003500_P001
OG0023982				Wa8730a004g004590_P001
OG0023983				Wa8730a004g004590_P002
OG0023984				Wa8730a004g004630_P001
OG0023985				Wa8730a004g008400_P001
OG0023986				Wa8730a004g004810_P001
OG0023987				Wa8730a004g002190_P001
OG0023988				Wa8730a004g002710_P001
OG0023989				Wa8730a004g002790_P001
OG0023990				Wa8730a004g002430_P001
OG0023991				Wa8730a004g005940_P001
OG0023992				Wa8730a004g001910_P001
OG0023993				Wa8730a004g005010_P001
OG0023994				Wa8730a004g005000_P001
OG0023995				Wa8730a004g001210_P001
OG0023996				Wa8730a004g000430_P001
OG0023997				Wa8730a004g000440_P001
OG0023998				Wa8730a004g004370_P001
OG0023999				Wa8730a004g001110_P001
OG0024000				Wa8730a004g001400_P001
OG0024001				Wa8730a004g001410_P001
OG0024002				Wa8730a004g001610_P001
OG0024003				Wa8730a004g001590_P001
OG0024004				Wa8730a004g004130_P001
OG0024005				Wa8730a004g006190_P001
OG0024006				Wa8730a004g006200_P001
OG0024007				Wa8730a004g006360_P001
OG0024008				Wa8730a004g008260_P001
OG0024009				Wa8730a004g001790_P001
OG0024010				Wa8730a004g005480_P001
OG0024011				Wa8730a004g004010_P001
OG0024012				Wa8730a004g004040_P001
OG0024013				Wa8730a004g004050_P001
OG0024014				Wa8730a004g004000_P001
OG0024015				Wa8730a004g007030_P001
OG0024016				Wa8730a004g007090_P001
OG0024017				Wa8730a004g006990_P001
OG0024018				Wa8730a004g007010_P001
OG0024019				Wa8730a004g008690_P001
OG0024020				Wa8730a004g007290_P001
OG0024021				Wa8730a004g007300_P001
OG0024022				Wa8730a004g008460_P001
OG0024023				Wa8730a004g004110_P001
OG0024024				Wa8730a004g003140_P001
OG0024025				Wa8730a004g003820_P001
OG0024026				Wa8730a004g003830_P001
OG0024027				Wa8730a004g000950_P001
OG0024028				Wa8730a020g000800_P001
OG0024029				Wa8730a020g000440_P001
OG0024030				Wa8730a020g000280_P001
OG0024031				Wa8730a020g000260_P001
OG0024032				Wa8730a020g002360_P001
OG0024033				Wa8730a020g002150_P001
OG0024034				Wa8730a020g001390_P001
OG0024035				Wa8730a020g002370_P001
OG0024036				Wa8730a020g002520_P001
OG0024037				Wa8730a020g000360_P001
OG0024038				Wa8730a020g000310_P001
OG0024039				Wa8730a020g000380_P001
OG0024040				Wa8730a020g001930_P001
OG0024041				Wa8730a020g000580_P001
OG0024042				Wa8730a020g001210_P001
OG0024043				Wa8730a020g001260_P001
OG0024044				Wa8730a020g001300_P001
OG0024045				Wa8730a020g001440_P001
OG0024046				Wa8730a020g001540_P001
OG0024047				Wa8730a020g002780_P001
OG0024048				Wa8730a020g002270_P001
OG0024049				Wa8730a020g002930_P001
OG0024050				Wa8730a020g001140_P001
OG0024051				Wa8730a020g001150_P001
OG0024052				Wa8730a020g002680_P001
OG0024053				Wa8730a020g002690_P002
OG0024054				Wa8730a020g002690_P001
OG0024055				Wa8730a020g002620_P001
OG0024056				Wa8730a006g002780_P001
OG0024057				Wa8730a006g002770_P001
OG0024058				Wa8730a006g000890_P001
OG0024059				Wa8730a006g000940_P001
OG0024060				Wa8730a006g007120_P001
OG0024061				Wa8730a006g000530_P001
OG0024062				Wa8730a006g000550_P002
OG0024063				Wa8730a006g001820_P001
OG0024064				Wa8730a006g003780_P001
OG0024065				Wa8730a006g006790_P001
OG0024066				Wa8730a006g005340_P001
OG0024067				Wa8730a006g005400_P001
OG0024068				Wa8730a006g001730_P001
OG0024069				Wa8730a006g004780_P001
OG0024070				Wa8730a006g006410_P001
OG0024071				Wa8730a006g005070_P001
OG0024072				Wa8730a006g003100_P002
OG0024073				Wa8730a006g003100_P001
OG0024074				Wa8730a006g002930_P001
OG0024075				Wa8730a006g002940_P001
OG0024076				Wa8730a006g001980_P001
OG0024077				Wa8730a006g001160_P001
OG0024078				Wa8730a006g001090_P001
OG0024079				Wa8730a006g001050_P001
OG0024080				Wa8730a006g004870_P001
OG0024081				Wa8730a006g005710_P001
OG0024082				Wa8730a006g001410_P001
OG0024083				Wa8730a006g002560_P001
OG0024084				Wa8730a006g007380_P001
OG0024085				Wa8730a006g007290_P001
OG0024086				Wa8730a006g006680_P001
OG0024087				Wa8730a006g006620_P001
OG0024088				Wa8730a006g003320_P001
OG0024089				Wa8730a006g002680_P001
OG0024090				Wa8730a006g001650_P001
OG0024091				Wa8730a006g001660_P001
OG0024092				Wa8730a006g001250_P001
OG0024093				Wa8730a006g001210_P001
OG0024094				Wa8730a006g006900_P001
OG0024095				Wa8730a006g003690_P001
OG0024096				Wa8730a006g003700_P001
OG0024097				Wa8730a006g003710_P001
OG0024098				Wa8730a006g003720_P001
OG0024099				Wa8730a006g006330_P001
OG0024100				Wa8730a006g006310_P001
OG0024101				Wa8730a006g006400_P001
OG0024102				Wa8730a006g000270_P001
OG0024103				Wa8730a006g000280_P001
OG0024104				Wa8730a006g005880_P001
OG0024105				Wa8730a006g004580_P001
OG0024106				Wa8730a006g004610_P001
OG0024107				Wa8730a006g004640_P001
OG0024108				Wa8730a006g004660_P001
OG0024109				Wa8730a006g005450_P001
OG0024110				Wa8730a006g000860_P001
OG0024111				Wa8730a006g000820_P001
OG0024112				Wa8730a013g000170_P001
OG0024113				Wa8730a013g005090_P001
OG0024114				Wa8730a013g001910_P001
OG0024115				Wa8730a013g004720_P001
OG0024116				Wa8730a013g003030_P001
OG0024117				Wa8730a013g000020_P001
OG0024118				Wa8730a013g003130_P001
OG0024119				Wa8730a013g003150_P001
OG0024120				Wa8730a013g000180_P001
OG0024121				Wa8730a013g000300_P001
OG0024122				Wa8730a013g004230_P001
OG0024123				Wa8730a013g004310_P001
OG0024124				Wa8730a013g002850_P001
OG0024125				Wa8730a013g003460_P001
OG0024126				Wa8730a013g003500_P001
OG0024127				Wa8730a013g001620_P001
OG0024128				Wa8730a013g005920_P001
OG0024129				Wa8730a013g005930_P001
OG0024130				Wa8730a013g005890_P001
OG0024131				Wa8730a013g005890_P002
OG0024132				Wa8730a013g003970_P001
OG0024133				Wa8730a013g004010_P001
OG0024134				Wa8730a013g002790_P001
OG0024135				Wa8730a013g002800_P001
OG0024136				Wa8730a013g005030_P001
OG0024137				Wa8730a013g004360_P001
OG0024138				Wa8730a013g000410_P001
OG0024139				Wa8730a013g005610_P001
OG0024140				Wa8730a013g005620_P001
OG0024141				Wa8730a013g005580_P001
OG0024142				Wa8730a013g002400_P001
OG0024143				Wa8730a013g004210_P001
OG0024144				Wa8730a013g004120_P001
OG0024145				Wa8730a013g000530_P001
OG0024146				Wa8730a013g004960_P001
OG0024147				Wa8730a013g002180_P001
OG0024148				Wa8730a013g002240_P001
OG0024149				Wa8730a013g002290_P001
OG0024150				Wa8730a013g003240_P001
OG0024151				Wa8730a013g003250_P001
OG0024152				Wa8730a013g003260_P001
OG0024153				Wa8730a013g001390_P001
OG0024154				Wa8730a013g005200_P001
OG0024155				Wa8730a013g005170_P001
OG0024156				Wa8730a013g004770_P001
OG0024157				Wa8730a013g004760_P001
OG0024158				Wa8730a013g003400_P001
OG0024159				Wa8730a013g003350_P001
OG0024160				Wa8730a013g001930_P001
OG0024161				Wa8730a013g001990_P001
OG0024162				Wa8730a013g000820_P001
OG0024163				Wa8730a013g001120_P001
OG0024164				Wa8730a013g001070_P001
OG0024165				Wa8730a013g001280_P001
OG0024166				Wa8730a013g001310_P001
OG0024167				Wa8730a013g001350_P001
OG0024168				Wa8730a013g000670_P001
OG0024169				Wa8730a013g005430_P001
OG0024170				Wa8730a013g001760_P001
OG0024171				Wa8730a013g002040_P001
OG0024172				Wa8730a013g002110_P001
OG0024173				Wa8730a013g000710_P001
OG0024174				Wa8730a013g003640_P001
OG0024175				Wa8730a013g003660_P001
OG0024176				Wa8730a013g004570_P001
OG0024177				Wa8730a013g004560_P001
OG0024178				Wa8730a017g003620_P001
OG0024179				Wa8730a017g002660_P001
OG0024180				Wa8730a017g003920_P001
OG0024181				Wa8730a017g003440_P004
OG0024182				Wa8730a017g003440_P001
OG0024183				Wa8730a017g003440_P003
OG0024184				Wa8730a017g001150_P001
OG0024185				Wa8730a017g003830_P001
OG0024186				Wa8730a017g000850_P001
OG0024187				Wa8730a017g002510_P001
OG0024188				Wa8730a017g002470_P001
OG0024189				Wa8730a017g004160_P001
OG0024190				Wa8730a017g004170_P001
OG0024191				Wa8730a017g001160_P001
OG0024192				Wa8730a017g001180_P001
OG0024193				Wa8730a017g001270_P001
OG0024194				Wa8730a017g000560_P001
OG0024195				Wa8730a017g000550_P001
OG0024196				Wa8730a017g003390_P001
OG0024197				Wa8730a017g003360_P001
OG0024198				Wa8730a017g000120_P001
OG0024199				Wa8730a017g003530_P001
OG0024200				Wa8730a017g003500_P001
OG0024201				Wa8730a017g001710_P001
OG0024202				Wa8730a017g001720_P001
OG0024203				Wa8730a017g000700_P001
OG0024204				Wa8730a017g000350_P001
OG0024205				Wa8730a017g003170_P002
OG0024206				Wa8730a017g000980_P001
OG0024207				Wa8730a017g001510_P001
OG0024208				Wa8730a017g003290_P001
OG0024209				Wa8730a017g003300_P001
OG0024210				Wa8730a017g004510_P001
OG0024211				Wa8730a017g002600_P001
OG0024212				Wa8730a017g004330_P001
OG0024213				Wa8730a017g004330_P002
OG0024214				Wa8730a003g004980_P001
OG0024215				Wa8730a003g008000_P001
OG0024216				Wa8730a003g004010_P001
OG0024217				Wa8730a003g001220_P001
OG0024218				Wa8730a003g005520_P001
OG0024219				Wa8730a003g005540_P001
OG0024220				Wa8730a003g005850_P001
OG0024221				Wa8730a003g003920_P001
OG0024222				Wa8730a003g003930_P001
OG0024223				Wa8730a003g006650_P001
OG0024224				Wa8730a003g002490_P002
OG0024225				Wa8730a003g004440_P001
OG0024226				Wa8730a003g003570_P001
OG0024227				Wa8730a003g002200_P001
OG0024228				Wa8730a003g006300_P001
OG0024229				Wa8730a003g002000_P001
OG0024230				Wa8730a003g002030_P001
OG0024231				Wa8730a003g003220_P001
OG0024232				Wa8730a003g003260_P001
OG0024233				Wa8730a003g004720_P001
OG0024234				Wa8730a003g004740_P001
OG0024235				Wa8730a003g001340_P001
OG0024236				Wa8730a003g005090_P001
OG0024237				Wa8730a003g008650_P001
OG0024238				Wa8730a003g001000_P001
OG0024239				Wa8730a003g001120_P001
OG0024240				Wa8730a003g001120_P002
OG0024241				Wa8730a003g006180_P001
OG0024242				Wa8730a003g006140_P001
OG0024243				Wa8730a003g005740_P001
OG0024244				Wa8730a003g005800_P001
OG0024245				Wa8730a003g005840_P001
OG0024246				Wa8730a003g002810_P001
OG0024247				Wa8730a003g001610_P001
OG0024248				Wa8730a003g006710_P001
OG0024249				Wa8730a003g005510_P001
OG0024250				Wa8730a003g005490_P001
OG0024251				Wa8730a003g001940_P001
OG0024252				Wa8730a003g000300_P001
OG0024253				Wa8730a003g005440_P001
OG0024254				Wa8730a003g001790_P001
OG0024255				Wa8730a003g000260_P001
OG0024256				Wa8730a003g007650_P001
OG0024257				Wa8730a003g004840_P001
OG0024258				Wa8730a003g007180_P001
OG0024259				Wa8730a003g007130_P001
OG0024260				Wa8730a003g000570_P001
OG0024261				Wa8730a003g002100_P001
OG0024262				Wa8730a003g000920_P001
OG0024263				Wa8730a003g000930_P001
OG0024264				Wa8730a003g008470_P001
OG0024265				Wa8730a003g008490_P001
OG0024266				Wa8730a003g007300_P001
OG0024267				Wa8730a003g007340_P001
OG0024268				Wa8730a003g003720_P001
OG0024269				Wa8730a003g000090_P001
OG0024270				Wa8730a003g004470_P001
OG0024271				Wa8730a003g008860_P001
OG0024272				Wa8730a003g007490_P001
OG0024273				Wa8730a003g007510_P001
OG0024274				Wa8730a003g002960_P001
OG0024275				Wa8730a003g008150_P001
OG0024276				Wa8730a003g001460_P001
OG0024277				Wa8730a003g007840_P001
OG0024278				Wa8730a003g007910_P001
OG0024279				Wa8730a003g005050_P001
OG0024280				Wa8730a003g008510_P001
OG0024281				Wa8730a003g008560_P001
OG0024282				Wa8730a003g005320_P001
OG0024283				Wa8730a003g008250_P001
OG0024284				Wa8730a003g003100_P001
OG0024285				Wa8730a003g008680_P001
OG0024286				Wa8730a003g002270_P001
OG0024287				Wa8730a012g003260_P001
OG0024288				Wa8730a012g003000_P001
OG0024289				Wa8730a012g002700_P001
OG0024290				Wa8730a012g003630_P001
OG0024291				Wa8730a012g000730_P001
OG0024292				Wa8730a012g001180_P001
OG0024293				Wa8730a012g001200_P001
OG0024294				Wa8730a012g004320_P001
OG0024295				Wa8730a012g004330_P001
OG0024296				Wa8730a012g000230_P001
OG0024297				Wa8730a012g000250_P001
OG0024298				Wa8730a012g000550_P001
OG0024299				Wa8730a012g000540_P002
OG0024300				Wa8730a012g000560_P001
OG0024301				Wa8730a012g002810_P002
OG0024302				Wa8730a012g002810_P001
OG0024303				Wa8730a012g002800_P001
OG0024304				Wa8730a012g003170_P001
OG0024305				Wa8730a012g001060_P001
OG0024306				Wa8730a012g004960_P001
OG0024307				Wa8730a012g001290_P001
OG0024308				Wa8730a012g001630_P001
OG0024309				Wa8730a012g002150_P001
OG0024310				Wa8730a012g002550_P001
OG0024311				Wa8730a012g002540_P001
OG0024312				Wa8730a012g001770_P001
OG0024313				Wa8730a012g001780_P001
OG0024314				Wa8730a012g002630_P001
OG0024315				Wa8730a012g002640_P001
OG0024316				Wa8730a012g001510_P001
OG0024317				Wa8730a012g001470_P001
OG0024318				Wa8730a012g004510_P001
OG0024319				Wa8730a012g003910_P001
OG0024320				Wa8730a012g003920_P001
OG0024321				Wa8730a012g002050_P001
OG0024322				Wa8730a012g003210_P001
OG0024323				Wa8730a012g003240_P001
OG0024324				Wa8730a012g005220_P001
OG0024325				Wa8730a012g002500_P001
OG0024326				Wa8730a012g002500_P002
OG0024327				Wa8730a012g000930_P001
OG0024328				Wa8730a012g000640_P001
OG0024329				Wa8730a012g004250_P001
OG0024330				Wa8730a012g003450_P001
OG0024331				Wa8730a002g002040_P001
OG0024332				Wa8730a002g001120_P001
OG0024333				Wa8730a002g004410_P001
OG0024334				Wa8730a002g004880_P001
OG0024335				Wa8730a002g004850_P001
OG0024336				Wa8730a002g006800_P001
OG0024337				Wa8730a002g005250_P001
OG0024338				Wa8730a002g003630_P001
OG0024339				Wa8730a002g006640_P001
OG0024340				Wa8730a002g002990_P001
OG0024341				Wa8730a002g000030_P001
OG0024342				Wa8730a002g005040_P001
OG0024343				Wa8730a002g005060_P001
OG0024344				Wa8730a002g001740_P001
OG0024345				Wa8730a002g001690_P001
OG0024346				Wa8730a002g009130_P001
OG0024347				Wa8730a002g005200_P001
OG0024348				Wa8730a002g005150_P001
OG0024349				Wa8730a002g000950_P001
OG0024350				Wa8730a002g000960_P001
OG0024351				Wa8730a002g001000_P001
OG0024352				Wa8730a002g004500_P001
OG0024353				Wa8730a002g007060_P001
OG0024354				Wa8730a002g006790_P001
OG0024355				Wa8730a002g006780_P001
OG0024356				Wa8730a002g003710_P001
OG0024357				Wa8730a002g003760_P001
OG0024358				Wa8730a002g006360_P001
OG0024359				Wa8730a002g006320_P001
OG0024360				Wa8730a002g006340_P001
OG0024361				Wa8730a002g002100_P001
OG0024362				Wa8730a002g006230_P001
OG0024363				Wa8730a002g004930_P001
OG0024364				Wa8730a002g002150_P001
OG0024365				Wa8730a002g007300_P002
OG0024366				Wa8730a002g007300_P001
OG0024367				Wa8730a002g003380_P001
OG0024368				Wa8730a002g005320_P001
OG0024369				Wa8730a002g001400_P001
OG0024370				Wa8730a002g001450_P001
OG0024371				Wa8730a002g007990_P001
OG0024372				Wa8730a002g007980_P001
OG0024373				Wa8730a002g009640_P001
OG0024374				Wa8730a002g010370_P001
OG0024375				Wa8730a002g010450_P001
OG0024376				Wa8730a002g009910_P001
OG0024377				Wa8730a002g009920_P001
OG0024378				Wa8730a002g009970_P001
OG0024379				Wa8730a002g009980_P001
OG0024380				Wa8730a002g008140_P001
OG0024381				Wa8730a002g008140_P002
OG0024382				Wa8730a002g010100_P001
OG0024383				Wa8730a002g006000_P001
OG0024384				Wa8730a002g005960_P001
OG0024385				Wa8730a002g009710_P001
OG0024386				Wa8730a002g005760_P001
OG0024387				Wa8730a002g002540_P001
OG0024388				Wa8730a002g010240_P001
OG0024389				Wa8730a002g002440_P001
OG0024390				Wa8730a002g007810_P001
OG0024391				Wa8730a002g007820_P001
OG0024392				Wa8730a002g009340_P001
OG0024393				Wa8730a002g008120_P001
OG0024394				Wa8730a002g002250_P001
