	Sp7498_pacbio.protein	Sp9509_oxford_v3.proteins	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	wa8730.asm201904v2.ann1.proteins
OG0012261	g7145.t1	Sp05g00672		
OG0012262	g7150.t1	Sp05g00680		
OG0012263	g7153.t1	Sp05g00685		
OG0012264	g7154.t1	Sp05g00686		
OG0012265	g7159.t1	Sp05g00689		
OG0012266	g7166.t1	Sp05g00696		
OG0012267	g7167.t1	Sp05g00697		
OG0012268	g7168.t1	Sp05g00698		
OG0012269	g7170.t1	Sp05g00700		
OG0012270	g7171.t1	Sp05g00701		
OG0012271	g7183.t1	Sp05g00708		
OG0012272	g7185.t1	Sp05g00710		
OG0012273	g7187.t1	Sp05g00716		
OG0012274	g7195.t1	Sp05g00724		
OG0012275	g7196.t1	Sp05g00725		
OG0012276	g7200.t1	Sp05g00729		
OG0012277	g7206.t1	Sp05g00736		
OG0012278	g7208.t1	Sp05g00738		
OG0012279	g7213.t1	Sp05g00744		
OG0012280	g7219.t1	Sp05g00749		
OG0012281	g7225.t1	Sp05g00755		
OG0012282	g7226.t1	Sp05g00756		
OG0012283	g7230.t1	Sp05g00759		
OG0012284	g7232.t1	Sp05g00761		
OG0012285	g7239.t1	Sp05g00767		
OG0012286	g7240.t1	Sp05g00768		
OG0012287	g7241.t1	Sp05g00769		
OG0012288	g7244.t1	Sp05g00770		
OG0012289	g7245.t1	Sp05g00774		
OG0012290	g7260.t1	Sp05g00785		
OG0012291	g7261.t1	Sp05g00786		
OG0012292	g7276.t1	Sp05g00802		
OG0012293	g7286.t1	Sp05g00814		
OG0012294	g7294.t1	Sp05g00824		
OG0012295	g7295.t1	Sp05g00825		
OG0012296	g7303.t1	Sp05g00831		
OG0012297	g7305.t1	Sp05g00832		
OG0012298	g7308.t1	Sp05g00835		
OG0012299	g7309.t1	Sp05g00836		
OG0012300	g7310.t1	Sp05g00837		
OG0012301	g7313.t1	Sp05g00839		
OG0012302	g7323.t1	Sp05g00854		
OG0012303	g7324.t1	Sp05g00855		
OG0012304	g7326.t1	Sp05g00857		
OG0012305	g7331.t1	Sp05g00862		
OG0012306	g7346.t1	Sp05g00874		
OG0012307	g7347.t1	Sp05g00875		
OG0012308	g7349.t1	Sp05g00877		
OG0012309	g7353.t1	Sp05g00881		
OG0012310	g7355.t1	Sp05g00883		
OG0012311	g7359.t1	Sp05g00887		
OG0012312	g7363.t1	Sp05g00892		
OG0012313	g7364.t1	Sp05g00893		
OG0012314	g7366.t1	Sp05g00895		
OG0012315	g7376.t1	Sp05g00904		
OG0012316	g7382.t1	Sp05g00911		
OG0012317	g7383.t1	Sp05g00912		
OG0012318	g7392.t1	Sp05g00923		
OG0012319	g7399.t1	Sp05g00930		
OG0012320	g7402.t1	Sp05g00933		
OG0012321	g7403.t1	Sp05g00934		
OG0012322	g7420.t1	Sp05g00955		
OG0012323	g7422.t1	Sp05g00956		
OG0012324	g7423.t1	Sp05g00957		
OG0012325	g7424.t1	Sp05g00958		
OG0012326	g7425.t1	Sp05g00960		
OG0012327	g7426.t1	Sp05g00962		
OG0012328	g7427.t1	Sp05g00963		
OG0012329	g7434.t1	Sp05g00970		
OG0012330	g7437.t1	Sp05g00974		
OG0012331	g7438.t1	Sp05g00975		
OG0012332	g7439.t1	Sp05g00976		
OG0012333	g7442.t1	Sp05g00982		
OG0012334	g7443.t1	Sp05g00983		
OG0012335	g7444.t1	Sp05g00984		
OG0012336	g7447.t1	Sp05g00987		
OG0012337	g7449.t1	Sp05g00989		
OG0012338	g7452.t1	Sp05g00993		
OG0012339	g7456.t1	Sp05g00998		
OG0012340	g7457.t1	Sp05g00999		
OG0012341	g7461.t1	Sp05g01008		
OG0012342	g7463.t1	Sp05g01010		
OG0012343	g7490.t1	Sp05g01032		
OG0012344	g7494.t1	Sp05g01038		
OG0012345	g7495.t1	Sp05g01039		
OG0012346	g7496.t1	Sp05g01040		
OG0012347	g7497.t1	Sp05g01041		
OG0012348	g7507.t1	Sp05g01051		
OG0012349	g7511.t1	Sp05g01058		
OG0012350	g7513.t1	Sp05g01061		
OG0012351	g7514.t1	Sp05g01062		
OG0012352	g7515.t1	Sp05g01063		
OG0012353	g7516.t1	Sp05g01064		
OG0012354	g7519.t1	Sp05g01067		
OG0012355	g7520.t1	Sp05g01068		
OG0012356	g7524.t1	Sp05g01071		
OG0012357	g7528.t1	Sp05g01074		
OG0012358	g7531.t1	Sp05g01077		
OG0012359	g7541.t1	Sp05g01085		
OG0012360	g7542.t1	Sp05g01086		
OG0012361	g7543.t1	Sp05g01087		
OG0012362	g7554.t1	Sp06g00658		
OG0012363	g7557.t1	Sp06g00654		
OG0012364	g7558.t1	Sp06g00653		
OG0012365	g7559.t1	Sp06g00652		
OG0012366	g7560.t1	Sp06g00651		
OG0012367	g7562.t1			Wa8730a019g003820_P001
OG0012368	g7571.t1	Sp06g00644		
OG0012369	g7576.t1		wa7733.asm1v1.ann1.run1_008311_1	
OG0012370	g7578.t1	Sp06g00638		
OG0012371	g7580.t1	Sp06g00636		
OG0012372	g7583.t1	Sp06g00633		
OG0012373	g7585.t1	Sp06g00631		
OG0012374	g7587.t1	Sp06g00628		
OG0012375	g7598.t1	Sp06g00607		
OG0012376	g7604.t1	Sp06g00601		
OG0012377	g7628.t1	Sp06g00575		
OG0012378	g7633.t1	Sp06g00569		
OG0012379	g7636.t1	Sp06g00566		
OG0012380	g7637.t1	Sp06g00565		
OG0012381	g7638.t1	Sp06g00564		
OG0012382	g7642.t1	Sp06g00558		
OG0012383	g7645.t1	Sp06g00556		
OG0012384	g7646.t1	Sp06g00555		
OG0012385	g7647.t1	Sp06g00553		
OG0012386	g7648.t1	Sp06g00552		
OG0012387	g7650.t1	Sp06g00550		
OG0012388	g7653.t1	Sp06g00547		
OG0012389	g7661.t1	Sp06g00540		
OG0012390	g7663.t1	Sp06g00538		
OG0012391	g7664.t1	Sp06g00537		
OG0012392	g7670.t1	Sp06g00529		
OG0012393	g7671.t1	Sp06g00528		
OG0012394	g7672.t1	Sp06g00527		
OG0012395	g7676.t1	Sp06g00522		
OG0012396	g7680.t1	Sp06g00517		
OG0012397	g7681.t1	Sp06g00516		
OG0012398	g7683.t1	Sp06g00514		
OG0012399	g7684.t1	Sp06g00513		
OG0012400	g7687.t1	Sp06g00510		
OG0012401	g7689.t1	Sp06g00508		
OG0012402	g7697.t1	Sp06g00500		
OG0012403	g7698.t1	Sp06g00499		
OG0012404	g7699.t1	Sp06g00498		
OG0012405	g7702.t1	Sp06g00495		
OG0012406	g7703.t1	Sp06g00494		
OG0012407	g7706.t1	Sp06g00490		
OG0012408	g7707.t1	Sp06g00489		
OG0012409	g7708.t1	Sp06g00487		
OG0012410	g7711.t1	Sp06g00483		
OG0012411	g7725.t1	Sp06g00466		
OG0012412	g7726.t1	Sp06g00465		
OG0012413	g7732.t1	Sp06g00460		
OG0012414	g7734.t1	Sp06g00458		
OG0012415	g7736.t1	Sp06g00456		
OG0012416	g7737.t1	Sp06g00455		
OG0012417	g7748.t1	Sp06g00449		
OG0012418	g7749.t1	Sp06g00447		
OG0012419	g7754.t1	Sp06g00443		
OG0012420	g7755.t1	Sp06g00442		
OG0012421	g7757.t1	Sp06g00439		
OG0012422	g7760.t1	Sp06g00435		
OG0012423	g7764.t1	Sp06g00431		
OG0012424	g7772.t1	Sp06g00426		
OG0012425	g7777.t1	Sp06g00423		
OG0012426	g7781.t1	Sp06g00418		
OG0012427	g7783.t1	Sp06g00416		
OG0012428	g7785.t1	Sp06g00415		
OG0012429	g7786.t1	Sp06g00414		
OG0012430	g7787.t1	Sp06g00413		
OG0012431	g7788.t1	Sp06g00412		
OG0012432	g7789.t1	Sp06g00411		
OG0012433	g7790.t1	Sp06g00410		
OG0012434	g7791.t1	Sp06g00409		
OG0012435	g7792.t1	Sp06g00408		
OG0012436	g7800.t1	Sp06g00400		
OG0012437	g7801.t1	Sp06g00399		
OG0012438	g7804.t1	Sp06g00397		
OG0012439	g7812.t1	Sp06g00390		
OG0012440	g7813.t1	Sp06g00389		
OG0012441	g7820.t1	Sp06g00383		
OG0012442	g7821.t1	Sp06g00382		
OG0012443	g7822.t1	Sp06g00381		
OG0012444	g7824.t1	Sp06g00379		
OG0012445	g7825.t1	Sp06g00378		
OG0012446	g7829.t1	Sp06g00372		
OG0012447	g7832.t1	Sp06g00369		
OG0012448	g7835.t1	Sp06g00365		
OG0012449	g7840.t1	Sp06g00358		
OG0012450	g7841.t1	Sp06g00357		
OG0012451	g7847.t1	Sp06g00351		
OG0012452	g7851.t1	Sp06g00344		
OG0012453	g7863.t1	Sp06g00330		
OG0012454	g7875.t1	Sp06g00317		
OG0012455	g7879.t1	Sp06g00313		
OG0012456	g7881.t1	Sp06g00310		
OG0012457	g7892.t1	Sp06g00299		
OG0012458	g7893.t1	Sp06g00298		
OG0012459	g7895.t1	Sp06g00295		
OG0012460	g7897.t1			Wa8730a019g001750_P001
OG0012461	g7904.t1	Sp06g00283		
OG0012462	g7905.t1	Sp06g00282		
OG0012463	g7909.t1	Sp06g00277		
OG0012464	g7911.t1	Sp06g00275		
OG0012465	g7924.t1	Sp06g00266		
OG0012466	g7928.t1	Sp06g00261		
OG0012467	g7932.t1	Sp06g00257		
OG0012468	g7936.t1	Sp06g00252		
OG0012469	g7941.t1	Sp06g00246		
OG0012470	g7947.t1	Sp06g00240		
OG0012471	g7949.t1	Sp06g00238		
OG0012472	g7951.t1	Sp06g00237		
OG0012473	g7958.t1	Sp06g00213		
OG0012474	g7967.t1	Sp06g00203		
OG0012475	g7968.t1	Sp06g00202		
OG0012476	g7977.t1	Sp06g00191		
OG0012477	g7985.t1	Sp06g00183		
OG0012478	g7991.t1	Sp06g00178		
OG0012479	g7994.t1	Sp06g00170		
OG0012480	g7998.t1	Sp06g00167		
OG0012481	g8000.t1	Sp06g00165		
OG0012482	g8002.t1	Sp06g00164		
OG0012483	g8003.t1	Sp06g00163		
OG0012484	g8004.t1	Sp06g00162		
OG0012485	g8005.t1	Sp06g00161		
OG0012486	g8010.t1	Sp06g00157		
OG0012487	g8023.t1	Sp06g00144		
OG0012488	g8024.t1	Sp06g00143		
OG0012489	g8026.t1	Sp06g00141		
OG0012490	g8027.t1	Sp06g00140		
OG0012491	g8028.t1	Sp06g00139		
OG0012492	g8031.t1	Sp06g00136		
OG0012493	g8033.t1	Sp06g00134		
OG0012494	g8036.t1	Sp06g00131		
OG0012495	g8045.t1	Sp06g00117		
OG0012496	g8046.t1	Sp06g00116		
OG0012497	g8049.t1	Sp06g00113		
OG0012498	g8050.t1	Sp06g00112		
OG0012499	g8053.t1	Sp06g00109		
OG0012500	g8054.t1		wa7733.asm1v1.ann1.run1_010862_1	
OG0012501	g8057.t1	Sp06g00104		
OG0012502	g8059.t1	Sp06g00102		
OG0012503	g8061.t1	Sp06g00096		
OG0012504	g8064.t1	Sp06g00094		
OG0012505	g8070.t1	Sp06g00077		
OG0012506	g8071.t1	Sp06g00076		
OG0012507	g8072.t1	Sp06g00075		
OG0012508	g8078.t1	Sp06g00071		
OG0012509	g8086.t1	Sp06g00059		
OG0012510	g8087.t1	Sp06g00058		
OG0012511	g8088.t1	Sp06g00057		
OG0012512	g8089.t1	Sp06g00054		
OG0012513	g8090.t1	Sp06g00053		
OG0012514	g8092.t1	Sp06g00052		
OG0012515	g8093.t1	Sp06g00051		
OG0012516	g8094.t1	Sp06g00050		
OG0012517	g8098.t1	Sp06g00046		
OG0012518	g8112.t1	Sp06g00031		
OG0012519	g8113.t1	Sp06g00030		
OG0012520	g8117.t1	Sp06g00027		
OG0012521	g8121.t1	Sp06g00022		
OG0012522	g8122.t1	Sp06g00021		
OG0012523	g8123.t1	Sp06g00020		
OG0012524	g8127.t1	Sp06g00017		
OG0012525	g8128.t1	Sp06g00016		
OG0012526	g8129.t1	Sp06g00015		
OG0012527	g8132.t1	Sp06g00011		
OG0012528	g8133.t1	Sp06g00010		
OG0012529	g8136.t1	Sp06g00006		
OG0012530	g8137.t1	Sp06g00005		
OG0012531	g8141.t1	Sp06g00002		
OG0012532	g8168.t1	Sp06g00691		
OG0012533	g8198.t1	Sp06g00689		
OG0012534	g8209.t1	Sp06g00713		
OG0012535	g8220.t1	Sp06g00725		
OG0012536	g8223.t1	Sp06g00727		
OG0012537	g8226.t1	Sp06g00730		
OG0012538	g8227.t1	Sp06g00731		
OG0012539	g8231.t1	Sp06g00735		
OG0012540	g8233.t1	Sp06g00736		
OG0012541	g8234.t1	Sp06g00737		
OG0012542	g8236.t1	Sp06g00740		
OG0012543	g8240.t1	Sp06g00744		
OG0012544	g8241.t1	Sp06g00745		
OG0012545	g8254.t1	Sp06g00757		
OG0012546	g8257.t1	Sp06g00760		
OG0012547	g8258.t1	Sp06g00768		
OG0012548	g8260.t1	Sp06g00770		
OG0012549	g8264.t1	Sp06g00774		
OG0012550	g8268.t1	Sp06g00778		
OG0012551	g8279.t1	Sp06g00789		
OG0012552	g8284.t1	Sp06g00795		
OG0012553	g8285.t1	Sp06g00796		
OG0012554	g8287.t1	Sp06g00798		
OG0012555	g8293.t1	Sp06g00805		
OG0012556	g8301.t1	Sp06g00813		
OG0012557	g8307.t1	Sp06g00820		
OG0012558	g8309.t1	Sp06g00822		
OG0012559	g8311.t1	Sp06g00824		
OG0012560	g8314.t1	Sp06g00827		
OG0012561	g8319.t1	Sp06g00832		
OG0012562	g8320.t1	Sp06g00833		
OG0012563	g8321.t1	Sp06g00834		
OG0012564	g8322.t1	Sp06g00835		
OG0012565	g8324.t1	Sp06g00837		
OG0012566	g8329.t1	Sp06g00845		
OG0012567	g8333.t1	Sp06g00851		
OG0012568	g8340.t1	Sp06g00856		
OG0012569	g8345.t1	Sp06g00862		
OG0012570	g8349.t1	Sp06g00866		
OG0012571	g8354.t1	Sp06g00873		
OG0012572	g8364.t1	Sp06g00883		
OG0012573	g8365.t1	Sp06g00884		
OG0012574	g8371.t1	Sp06g00889		
OG0012575	g8384.t1	Sp06g00899		
OG0012576	g8392.t1	Sp06g00907		
OG0012577	g8394.t1	Sp06g00910		
OG0012578	g8395.t1	Sp06g00911		
OG0012579	g8402.t1	Sp06g00920		
OG0012580	g8405.t1	Sp06g00923		
OG0012581	g8407.t1	Sp06g00925		
OG0012582	g8408.t1	Sp06g00926		
OG0012583	g8412.t1	Sp06g00930		
OG0012584	g8413.t1	Sp06g00931		
OG0012585	g8415.t1	Sp06g00933		
OG0012586	g8416.t1	Sp06g00934		
OG0012587	g8427.t1	Sp06g00941		
OG0012588	g8436.t1	Sp06g00950		
OG0012589	g8439.t1	Sp06g00953		
OG0012590	g8440.t1	Sp06g00954		
OG0012591	g8443.t1	Sp06g00957		
OG0012592	g8458.t1	Sp06g00982		
OG0012593	g8462.t1	Sp06g00987		
OG0012594	g8463.t1	Sp06g00989		
OG0012595	g8464.t1	Sp06g00990		
OG0012596	g8469.t1	Sp06g00994		
OG0012597	g8470.t1	Sp06g00995		
OG0012598	g8473.t1	Sp06g00998		
OG0012599	g8474.t1	Sp06g00999		
OG0012600	g8477.t1	Sp06g01002		
OG0012601	g8479.t1	Sp06g01004		
OG0012602	g8480.t1	Sp06g01005		
OG0012603	g8483.t1	Sp06g01009		
OG0012604	g8496.t1	Sp06g01022		
OG0012605	g8499.t1	Sp06g01025		
OG0012606	g8506.t1	Sp06g01032		
OG0012607	g8514.t1	Sp06g01040		
OG0012608	g8518.t1	Sp06g01046		
OG0012609	g8520.t1	Sp06g01048		
OG0012610	g8524.t1	Sp06g01052		
OG0012611	g8526.t1	Sp06g01054		
OG0012612	g8528.t1	Sp06g01056		
OG0012613	g8534.t1	Sp06g01062		
OG0012614	g8536.t1	Sp06g01064		
OG0012615	g8539.t1	Sp06g01067		
OG0012616	g8546.t1	Sp06g01108		
OG0012617	g8548.t1	Sp06g01110		
OG0012618	g8549.t1	Sp06g01086		
OG0012619	g8553.t1	Sp06g01091		
OG0012620	g8558.t1	Sp06g01137		
OG0012621	g8560.t1	Sp06g01139		
OG0012622	g8561.t1	Sp06g01140		
OG0012623	g8565.t1	Sp06g01145		
OG0012624	g8566.t1	Sp06g01146		
OG0012625	g8567.t1	Sp06g01147		
OG0012626	g8569.t1	Sp06g01149		
OG0012627	g8578.t1	Sp06g01153		
OG0012628	g8580.t1	Sp06g01155		
OG0012629	g8595.t1	Sp06g01170		
OG0012630	g8596.t1	Sp06g01171		
OG0012631	g8601.t1	Sp06g01176		
OG0012632	g8604.t1	Sp06g01179		
OG0012633	g8605.t1	Sp06g01180		
OG0012634	g8607.t1	Sp06g01182		
OG0012635	g8613.t1	Sp06g01189		
OG0012636	g8616.t1	Sp06g01192		
OG0012637	g8618.t1	Sp06g01194		
OG0012638	g8620.t1	Sp06g01195		
OG0012639	g8629.t1	Sp06g01203		
OG0012640	g8637.t1	Sp06g01209		
OG0012641	g8638.t1	Sp06g01210		
OG0012642	g8645.t1	Sp06g01217		
OG0012643	g8646.t1	Sp06g01219		
OG0012644	g8647.t1	Sp06g01220		
OG0012645	g8652.t1	Sp06g01225		
OG0012646	g8662.t1	Sp06g01235		
OG0012647	g8663.t1	Sp06g01236		
OG0012648	g8671.t1	Sp06g01244		
OG0012649	g8674.t1	Sp06g01247		
OG0012650	g8681.t1	Sp06g01255		
OG0012651	g8693.t1	Sp06g01268		
OG0012652	g8698.t1	Sp06g01272		
OG0012653	g8699.t1	Sp06g01273		
OG0012654	g8701.t1	Sp06g01275		
OG0012655	g8703.t1	Sp06g01278		
OG0012656	g8707.t1	Sp06g01284		
OG0012657	g8709.t1	Sp06g01286		
OG0012658	g8710.t1	Sp06g01287		
OG0012659	g8713.t1	Sp06g01290		
OG0012660	g8717.t1	Sp06g01295		
OG0012661	g8719.t1	Sp06g01297		
OG0012662	g8720.t1	Sp06g01299		
OG0012663	g8721.t1	Sp06g01300		
OG0012664	g8723.t1	Sp06g01302		
OG0012665	g8724.t1	Sp06g01303		
OG0012666	g8725.t1	Sp06g01304		
OG0012667	g8727.t1	Sp06g01306		
OG0012668	g8729.t1	Sp06g01308		
OG0012669	g8730.t1	Sp06g01309		
OG0012670	g8735.t1	Sp06g01314		
OG0012671	g8736.t1	Sp06g01315		
OG0012672	g8741.t1	Sp06g01318		
OG0012673	g8742.t1	Sp06g01319		
OG0012674	g8744.t1	Sp06g01321		
OG0012675	g8745.t1	Sp06g01322		
OG0012676	g8746.t1	Sp06g01323		
OG0012677	g8748.t1	Sp06g01325		
OG0012678	g8749.t1	Sp06g01326		
OG0012679	g8751.t1	Sp06g01328		
OG0012680	g8756.t1	Sp06g01335		
OG0012681	g8773.t1	Sp18g00710		
OG0012682	g8780.t1	Sp18g00703		
OG0012683	g8793.t1	Sp18g00669		
OG0012684	g8797.t1	Sp18g00757		
OG0012685	g8798.t1	Sp18g00756		
OG0012686	g8802.t1	Sp18g00752		
OG0012687	g8806.t1	Sp18g00745		
OG0012688	g8807.t1	Sp18g00744		
OG0012689	g8812.t1	Sp18g00742		
OG0012690	g8817.t1	Sp18g00725		
OG0012691	g8821.t1	Sp18g00719		
OG0012692	g8822.t1	Sp18g00718		
OG0012693	g8831.t1	Sp19g00165		
OG0012694	g8837.t1	Sp19g00170		
OG0012695	g8838.t1	Sp19g00172		
OG0012696	g8841.t1	Sp19g00176		
OG0012697	g8845.t1	Sp19g00181		
OG0012698	g8848.t1	Sp19g00185		
OG0012699	g8849.t1	Sp19g00186		
OG0012700	g8861.t1	Sp19g00200		
OG0012701	g8865.t1	Sp19g00204		
OG0012702	g8866.t1	Sp19g00206		
OG0012703	g8869.t1	Sp19g00209		
OG0012704	g8880.t1	Sp19g00224		
OG0012705	g8881.t1	Sp19g00225		
OG0012706	g8883.t1	Sp19g00227		
OG0012707	g8885.t1	Sp19g00229		
OG0012708	g8886.t1	Sp19g00230		
OG0012709	g8887.t1	Sp19g00231		
OG0012710	g8889.t1	Sp19g00234		
OG0012711	g8892.t1	Sp19g00237		
OG0012712	g8895.t1	Sp19g00240		
OG0012713	g8904.t1	Sp19g00247		
OG0012714	g8910.t1	Sp19g00252		
OG0012715	g8920.t1	Sp19g00261		
OG0012716	g8923.t1	Sp19g00264		
OG0012717	g8931.t1	Sp19g00270		
OG0012718	g8933.t1	Sp19g00272		
OG0012719	g8940.t1	Sp19g00278		
OG0012720	g8941.t1	Sp19g00280		
OG0012721	g8942.t1	Sp19g00281		
OG0012722	g8944.t1	Sp19g00283		
OG0012723	g8953.t1	Sp19g00291		
OG0012724	g8957.t1	Sp19g00295		
OG0012725	g8960.t1	Sp19g00298		
OG0012726	g8961.t1	Sp19g00299		
OG0012727	g8963.t1	Sp19g00301		
OG0012728	g8968.t1	Sp19g00305		
OG0012729	g8971.t1	Sp19g00307		
OG0012730	g8972.t1	Sp19g00308		
OG0012731	g8975.t1	Sp19g00311		
OG0012732	g8978.t1	Sp19g00374		
OG0012733	g8985.t1	Sp19g00370		
OG0012734	g8995.t1	Sp19g00360		
OG0012735	g8996.t1	Sp19g00359		
OG0012736	g9003.t1	Sp19g00351		
OG0012737	g9009.t1	Sp19g00345		
OG0012738	g9012.t1	Sp19g00342		
OG0012739	g9013.t1	Sp19g00341		
OG0012740	g9014.t1	Sp19g00340		
OG0012741	g9016.t1	Sp19g00338		
OG0012742	g9017.t1	Sp19g00337		
OG0012743	g9018.t1	Sp19g00336		
OG0012744	g9035.t1	Sp19g00319		
OG0012745	g9040.t1	Sp19g00314		
OG0012746	g9047.t1	Sp19g00380		
OG0012747	g9051.t1	Sp19g00383		
OG0012748	g9052.t1	Sp19g00384		
OG0012749	g9053.t1	Sp19g00385		
OG0012750	g9054.t1	Sp19g00386		
OG0012751	g9060.t1	Sp19g00391		
OG0012752	g9062.t1	Sp19g00393		
OG0012753	g9064.t1	Sp19g00395		
OG0012754	g9067.t1	Sp19g00400		
OG0012755	g9082.t1	Sp19g00416		
OG0012756	g9086.t1	Sp19g00420		
OG0012757	g9088.t1	Sp19g00422		
OG0012758	g9091.t1	Sp19g00424		
OG0012759	g9100.t1	Sp19g00434		
OG0012760	g9107.t1	Sp19g00442		
OG0012761	g9121.t1	Sp19g00457		
OG0012762	g9122.t1	Sp19g00458		
OG0012763	g9124.t1	Sp19g00460		
OG0012764	g9130.t1	Sp19g00467		
OG0012765	g9131.t1	Sp19g00469		
OG0012766	g9132.t1	Sp19g00470		
OG0012767	g9134.t1	Sp19g00472		
OG0012768	g9135.t1	Sp19g00473		
OG0012769	g9139.t1	Sp19g00477		
OG0012770	g9141.t1	Sp19g00479		
OG0012771	g9143.t1	Sp19g00481		
OG0012772	g9145.t1	Sp19g00482		
OG0012773	g9149.t1	Sp19g00486		
OG0012774	g9152.t1	Sp19g00490		
OG0012775	g9162.t1	Sp19g00499		
OG0012776	g9163.t1	Sp19g00500		
OG0012777	g9166.t1	Sp19g00504		
OG0012778	g9168.t1	Sp19g00506		
OG0012779	g9170.t1	Sp19g00509		
OG0012780	g9173.t1	Sp19g00512		
OG0012781	g9175.t1	Sp19g00515		
OG0012782	g9191.t1	Sp20g00552		
OG0012783	g9203.t1	Sp20g00560		
OG0012784	g9212.t1	Sp20g00569		
OG0012785	g9214.t1	Sp20g00571		
OG0012786	g9217.t1	Sp20g00574		
OG0012787	g9219.t1	Sp20g00576		
OG0012788	g9222.t1	Sp20g00579		
OG0012789	g9223.t1	Sp20g00580		
OG0012790	g9227.t1	Sp20g00584		
OG0012791	g9232.t1	Sp20g00587		
OG0012792	g9233.t1	Sp20g00588		
OG0012793	g9235.t1	Sp20g00591		
OG0012794	g9236.t1	Sp20g00592		
OG0012795	g9237.t1	Sp20g00593		
OG0012796	g9239.t1	Sp20g00595		
OG0012797	g9245.t1	Sp20g00602		
OG0012798	g9251.t1	Sp16g00678		
OG0012799	g9253.t1	Sp16g00675		
OG0012800	g9258.t1	Sp16g00670		
OG0012801	g9270.t1	Sp09g00001		
OG0012802	g9271.t1	Sp09g00002		
OG0012803	g9273.t1	Sp09g00004		
OG0012804	g9276.t1	Sp09g00008		
OG0012805	g9283.t1	Sp09g00016		
OG0012806	g9291.t1	Sp09g00026		
OG0012807	g9292.t1	Sp09g00027		
OG0012808	g9298.t1	Sp09g00033		
OG0012809	g9303.t1	Sp09g00040		
OG0012810	g9304.t1	Sp09g00041		
OG0012811	g9306.t1	Sp09g00043		
OG0012812	g9309.t1	Sp09g00045		
OG0012813	g9314.t1	Sp09g00050		
OG0012814	g9317.t1	Sp09g00053		
OG0012815	g9322.t1	Sp09g00057		
OG0012816	g9324.t1	Sp09g00060		
OG0012817	g9329.t1	Sp09g00065		
OG0012818	g9331.t1	Sp09g00067		
OG0012819	g9332.t1	Sp09g00068		
OG0012820	g9335.t1	Sp09g00071		
OG0012821	g9340.t1	Sp09g00075		
OG0012822	g9345.t1	Sp09g00081		
OG0012823	g9356.t1	Sp09g00091		
OG0012824	g9359.t1	Sp09g00094		
OG0012825	g9360.t1	Sp09g00095		
OG0012826	g9362.t1	Sp09g00097		
OG0012827	g9366.t1	Sp09g00100		
OG0012828	g9369.t1	Sp09g00104		
OG0012829	g9375.t1	Sp09g00109		
OG0012830	g9376.t1	Sp09g00114		
OG0012831	g9377.t1	Sp09g00115		
OG0012832	g9379.t1	Sp09g00117		
OG0012833	g9380.t1	Sp09g00118		
OG0012834	g9381.t1	Sp09g00120		
OG0012835	g9382.t1	Sp09g00121		
OG0012836	g9383.t1	Sp09g00122		
OG0012837	g9385.t1	Sp09g00124		
OG0012838	g9386.t1	Sp09g00127		
OG0012839	g9390.t1	Sp09g00131		
OG0012840	g9391.t1	Sp09g00132		
OG0012841	g9393.t1	Sp09g00134		
OG0012842	g9398.t1	Sp09g00139		
OG0012843	g9403.t1	Sp09g00143		
OG0012844	g9407.t1	Sp09g00147		
OG0012845	g9410.t1	Sp09g00150		
OG0012846	g9420.t1	Sp09g00159		
OG0012847	g9423.t1	Sp09g00162		
OG0012848	g9425.t1	Sp09g00164		
OG0012849	g9427.t1	Sp09g00167		
OG0012850	g9428.t1	Sp09g00168		
OG0012851	g9434.t1	Sp09g00175		
OG0012852	g9436.t1	Sp09g00177		
OG0012853	g9440.t1	Sp09g00181		
OG0012854	g9452.t1	Sp09g00194		
OG0012855	g9454.t1	Sp09g00196		
OG0012856	g9455.t1	Sp09g00197		
OG0012857	g9456.t1	Sp09g00198		
OG0012858	g9463.t1	Sp09g00203		
OG0012859	g9464.t1	Sp09g00205		
OG0012860	g9466.t1	Sp09g00207		
OG0012861	g9468.t1	Sp09g00209		
OG0012862	g9469.t1	Sp09g00210		
OG0012863	g9472.t1	Sp09g00215		
OG0012864	g9477.t1	Sp09g00220		
OG0012865	g9478.t1	Sp09g00221		
OG0012866	g9479.t1	Sp09g00222		
OG0012867	g9481.t1	Sp09g00224		
OG0012868	g9484.t1	Sp09g00226		
OG0012869	g9486.t1	Sp09g00228		
OG0012870	g9491.t1	Sp09g00233		
OG0012871	g9496.t1	Sp09g00238		
OG0012872	g9502.t1	Sp09g00244		
OG0012873	g9503.t1	Sp09g00246		
OG0012874	g9506.t1	Sp09g00247		
OG0012875	g9507.t1	Sp09g00248		
OG0012876	g9513.t1	Sp09g00254		
OG0012877	g9516.t1	Sp09g00256		
OG0012878	g9526.t1	Sp09g00267		
OG0012879	g9533.t1	Sp09g00272		
OG0012880	g9536.t1	Sp09g00275		
OG0012881	g9545.t1	Sp09g00287		
OG0012882	g9547.t1	Sp09g00289		
OG0012883	g9551.t1	Sp09g00293		
OG0012884	g9553.t1	Sp09g00295		
OG0012885	g9555.t1	Sp09g00297		
OG0012886	g9558.t1	Sp09g00300		
OG0012887	g9561.t1	Sp09g00303		
OG0012888	g9567.t1	Sp09g00310		
OG0012889	g9569.t1	Sp09g00313		
OG0012890	g9571.t1	Sp09g00315		
