Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0002625	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n2	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_007470_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_007470_2
OG0002626	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_007479_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_007479_2
OG0002627	wa8730.asm201904v2.ann1.proteins	n2	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a003g008140_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a003g008140_P002
OG0002628	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_011388_2	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_011388_1
OG0002629	wa8730.asm201904v2.ann1.proteins	n3	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a003g008040_P002	wa8730_asm201904v2_ann1_proteins_Wa8730a003g008040_P001
OG0002630	Sp9509_oxford_v3.proteins	n2	1.0	Terminal	Sp9509_oxford_v3_proteins_Sp03g01221	Sp9509_oxford_v3_proteins_Sp03g01218
OG0002631	Sp9509_oxford_v3.proteins	n3	1.0	Terminal	Sp9509_oxford_v3_proteins_Sp03g01216	Sp9509_oxford_v3_proteins_Sp11g00455
OG0002632	wa8730.asm201904v2.ann1.proteins	n3	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a003g007830_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a003g007820_P001
OG0002633	N2	n2	0.5	Non-Terminal	Sp9509_oxford_v3_proteins_Sp08g00879	Sp9509_oxford_v3_proteins_Sp03g01199, Sp7498_pacbio_protein_g16180.t1
OG0002634	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n2	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_009858_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_009858_2
OG0002635	wa8730.asm201904v2.ann1.proteins	n3	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a003g007640_P002	wa8730_asm201904v2_ann1_proteins_Wa8730a003g007640_P001
OG0002636	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_006759_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_006759_2
OG0002637	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_007614_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_007614_2
OG0002638	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n2	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_007607_2	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_007607_1
OG0002639	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001886_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001887_1
OG0002640	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001889_2	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001889_1
OG0002641	Sp7498_pacbio.protein	n1	1.0	Terminal	Sp7498_pacbio_protein_g16385.t1	Sp7498_pacbio_protein_g16384.t1
OG0002641	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_004066_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_015163_1
OG0002642	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001957_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001956_1
OG0002643	wa8730.asm201904v2.ann1.proteins	n3	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a003g005900_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a003g005900_P002
OG0002644	wa8730.asm201904v2.ann1.proteins	n2	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a003g005950_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a003g005980_P001
OG0002645	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_012949_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_012949_2
OG0002646	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_010377_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_006682_1
OG0002647	wa8730.asm201904v2.ann1.proteins	n3	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a003g005140_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a003g005140_P002
OG0002648	wa8730.asm201904v2.ann1.proteins	n3	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a003g004700_P002	wa8730_asm201904v2_ann1_proteins_Wa8730a003g004700_P001
OG0002649	wa8730.asm201904v2.ann1.proteins	n3	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a003g004620_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a009g005350_P001
OG0002650	N1	n2	0.5	Non-Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_012254_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_012253_1, wa8730_asm201904v2_ann1_proteins_Wa8730a003g004600_P001
OG0002651	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_012250_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_012249_1
OG0002652	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n2	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_004526_2	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_004526_1
OG0002653	wa8730.asm201904v2.ann1.proteins	n3	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a003g004500_P002	wa8730_asm201904v2_ann1_proteins_Wa8730a003g004500_P001
OG0002654	Sp9509_oxford_v3.proteins	n3	1.0	Terminal	Sp9509_oxford_v3_proteins_Sp03g00675	Sp9509_oxford_v3_proteins_Sp03g00674
OG0002655	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_004551_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_004551_2
OG0002656	N1	n1	1.0	Non-Terminal: STRIDE	wa8730_asm201904v2_ann1_proteins_Wa8730a003g004120_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_012144_1	wa8730_asm201904v2_ann1_proteins_Wa8730a003g004110_P001, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_004549_1
OG0002657	wa8730.asm201904v2.ann1.proteins	n3	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a003g003610_P002	wa8730_asm201904v2_ann1_proteins_Wa8730a003g003610_P001
OG0002658	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_010479_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_010478_1
OG0002659	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_010576_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_010575_1
OG0002660	N1	n2	0.5	Non-Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_010571_1, wa8730_asm201904v2_ann1_proteins_Wa8730a003g003340_P001	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_010570_1
OG0002661	Sp9509_oxford_v3.proteins	n3	1.0	Terminal	Sp9509_oxford_v3_proteins_Sp03g00559	Sp9509_oxford_v3_proteins_Sp03g00560
OG0002662	N2	n0	1.0	Non-Terminal	Sp9509_oxford_v3_proteins_Sp03g00533, Sp7498_pacbio_protein_g16820.t1	Sp7498_pacbio_protein_g16819.t1, Sp9509_oxford_v3_proteins_Sp03g00534, Sp9509_oxford_v3_proteins_Sp03g00535
OG0002662	Sp9509_oxford_v3.proteins	n3	1.0	Terminal	Sp9509_oxford_v3_proteins_Sp03g00534	Sp9509_oxford_v3_proteins_Sp03g00535
OG0002663	Sp9509_oxford_v3.proteins	n3	1.0	Terminal	Sp9509_oxford_v3_proteins_Sp03g00509	Sp9509_oxford_v3_proteins_Sp03g00510
OG0002664	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_005885_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_005884_1
OG0002665	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_004726_2	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_004726_1
OG0002666	wa8730.asm201904v2.ann1.proteins	n3	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a003g002410_P002	wa8730_asm201904v2_ann1_proteins_Wa8730a003g002410_P001
OG0002667	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_004719_2	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_004719_1
OG0002668	Sp9509_oxford_v3.proteins	n3	1.0	Terminal	Sp9509_oxford_v3_proteins_Sp03g00420	Sp9509_oxford_v3_proteins_Sp03g00421
OG0002669	wa8730.asm201904v2.ann1.proteins	n3	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a003g002050_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a003g002040_P001
OG0002670	Sp9509_oxford_v3.proteins	n3	1.0	Terminal	Sp9509_oxford_v3_proteins_Sp03g00395	Sp9509_oxford_v3_proteins_Sp03g00396
OG0002671	Sp9509_oxford_v3.proteins	n3	1.0	Terminal	Sp9509_oxford_v3_proteins_Sp01g00181	Sp9509_oxford_v3_proteins_Sp03g00376
OG0002672	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n2	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_007351_2	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_007351_1
OG0002673	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_014758_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_014685_1
OG0002674	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_011289_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_007371_1
OG0002675	Sp9509_oxford_v3.proteins	n3	1.0	Terminal	Sp9509_oxford_v3_proteins_Sp03g00221	Sp9509_oxford_v3_proteins_Sp03g00220
OG0002676	Sp9509_oxford_v3.proteins	n3	1.0	Terminal	Sp9509_oxford_v3_proteins_Sp03g00170	Sp9509_oxford_v3_proteins_Sp03g00169
OG0002677	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_014263_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_008843_1
OG0002678	N1	n1	1.0	Non-Terminal: STRIDE	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_004630_1, wa8730_asm201904v2_ann1_proteins_Wa8730a003g000720_P001	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_008846_1, wa8730_asm201904v2_ann1_proteins_Wa8730a003g000750_P001
OG0002679	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_004650_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_004650_2
OG0002680	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_004660_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_004659_1
OG0002681	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n2	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_007661_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_007661_2
OG0002682	Sp9509_oxford_v3.proteins	n2	1.0	Terminal	Sp9509_oxford_v3_proteins_Sp02g00070	Sp9509_oxford_v3_proteins_Sp02g00069
OG0002683	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n2	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_011041_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001999_1, wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_002001_1
OG0002683	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001999_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_002001_1
OG0002684	Sp9509_oxford_v3.proteins	n3	1.0	Terminal	Sp9509_oxford_v3_proteins_Sp02g00175	Sp9509_oxford_v3_proteins_Sp02g00176
OG0002685	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_008798_2	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_008798_1
OG0002686	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_012924_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_012924_2
OG0002687	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_008805_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_008804_1
OG0002688	N2	n1	1.0	Non-Terminal	Sp9509_oxford_v3_proteins_Sp02g00143, Sp7498_pacbio_protein_g17479.t1	Sp7498_pacbio_protein_g17480.t1, Sp9509_oxford_v3_proteins_Sp02g00144
OG0002689	wa8730.asm201904v2.ann1.proteins	n1	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a001g012030_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a002g009750_P001
OG0002689	Sp9509_oxford_v3.proteins	n3	1.0	Terminal	Sp9509_oxford_v3_proteins_Sp02g00127	Sp9509_oxford_v3_proteins_Sp02g00128
OG0002690	wa8730.asm201904v2.ann1.proteins	n3	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a002g009830_P002	wa8730_asm201904v2_ann1_proteins_Wa8730a002g009830_P001
OG0002691	wa8730.asm201904v2.ann1.proteins	n1	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a002g009850_P003	wa8730_asm201904v2_ann1_proteins_Wa8730a002g009850_P001, wa8730_asm201904v2_ann1_proteins_Wa8730a002g009850_P002
OG0002691	wa8730.asm201904v2.ann1.proteins	n2	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a002g009850_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a002g009850_P002
OG0002692	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n2	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_014105_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_014347_1
OG0002693	wa8730.asm201904v2.ann1.proteins	n3	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a002g010050_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a006g001950_P001
OG0002694	Sp9509_oxford_v3.proteins	n3	1.0	Terminal	Sp9509_oxford_v3_proteins_Sp02g00286	Sp9509_oxford_v3_proteins_Sp02g00285
OG0002695	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_002028_2	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_002028_1
OG0002696	Sp7498_pacbio.protein	n3	1.0	Terminal	Sp7498_pacbio_protein_g17662.t1	Sp7498_pacbio_protein_g17660.t1
OG0002697	wa8730.asm201904v2.ann1.proteins	n3	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a002g007740_P002	wa8730_asm201904v2_ann1_proteins_Wa8730a002g007740_P003
OG0002698	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001429_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001428_1
OG0002699	wa8730.asm201904v2.ann1.proteins	n3	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a002g007580_P002	wa8730_asm201904v2_ann1_proteins_Wa8730a002g007580_P001
OG0002700	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001398_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001398_2
OG0002701	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n2	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001392_2	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001392_1
OG0002702	wa8730.asm201904v2.ann1.proteins	n3	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a002g007320_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a002g007320_P002
OG0002703	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n2	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001394_2	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001394_1
OG0002704	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001366_2	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001366_1
OG0002705	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_009710_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_009711_1
OG0002706	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n2	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001107_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001107_2
OG0002707	N0	n0	0.5	Non-Terminal	Sp9509_oxford_v3_proteins_Sp13g00808, wa8730_asm201904v2_ann1_proteins_Wa8730a004g004240_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a002g006260_P001, Sp7498_pacbio_protein_g17870.t1, Sp9509_oxford_v3_proteins_Sp02g00601
OG0002708	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001097_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001097_2
OG0002709	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n2	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001054_2	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001054_1
OG0002710	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001040_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001040_2
OG0002711	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001030_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001030_2
OG0002712	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001012_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001011_1
OG0002713	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n2	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001002_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001002_2
OG0002714	wa8730.asm201904v2.ann1.proteins	n2	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a002g005300_P002	wa8730_asm201904v2_ann1_proteins_Wa8730a002g005300_P001
OG0002715	Sp7498_pacbio.protein	n3	1.0	Terminal	Sp7498_pacbio_protein_g18009.t1	Sp7498_pacbio_protein_g18008.t1
OG0002716	Sp7498_pacbio.protein	n3	1.0	Terminal	Sp7498_pacbio_protein_g18038.t1	Sp7498_pacbio_protein_g18037.t1
OG0002717	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_002270_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_002270_2
OG0002718	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_002280_1	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_002278_1
OG0002719	Sp9509_oxford_v3.proteins	n3	1.0	Terminal	Sp9509_oxford_v3_proteins_Sp02g00831	Sp9509_oxford_v3_proteins_Sp02g00832
OG0002720	wa8730.asm201904v2.ann1.proteins	n3	1.0	Terminal	wa8730_asm201904v2_ann1_proteins_Wa8730a002g000840_P001	wa8730_asm201904v2_ann1_proteins_Wa8730a002g004180_P001
OG0002721	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n3	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001457_2	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001457_1
OG0002722	Sp9509_oxford_v3.proteins	n3	1.0	Terminal	Sp9509_oxford_v3_proteins_Sp09g00361	Sp9509_oxford_v3_proteins_Sp02g00919
OG0002723	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n2	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_008106_2	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_008106_1
OG0002724	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	n2	1.0	Terminal	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001504_2	wa7733_asm1v1_ann1_run1_all_std_maker_proteins_func_wa7733.asm1v1.ann1.run1_001504_1
