Orthogroup	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	wa8730.asm201904v2.ann1.proteins
OG0009977	wa7733.asm1v1.ann1.run1_001658_1	Wa8730a001g004540_P001
OG0009978	wa7733.asm1v1.ann1.run1_003437_1	Wa8730a001g004910_P001
OG0009979	wa7733.asm1v1.ann1.run1_003461_1	Wa8730a001g005160_P001
OG0009980	wa7733.asm1v1.ann1.run1_002916_1	Wa8730a001g007140_P001
OG0009981	wa7733.asm1v1.ann1.run1_002918_1	Wa8730a001g007120_P001
OG0009982	wa7733.asm1v1.ann1.run1_001271_1	Wa8730a001g010450_P001
OG0009983	wa7733.asm1v1.ann1.run1_006649_1	Wa8730a001g011010_P001
OG0009984	wa7733.asm1v1.ann1.run1_006675_1	Wa8730a001g011220_P001
OG0009985	wa7733.asm1v1.ann1.run1_012778_1	Wa8730a001g011320_P001
OG0009986	wa7733.asm1v1.ann1.run1_008774_1	Wa8730a001g011480_P001
OG0009987	wa7733.asm1v1.ann1.run1_008762_1	Wa8730a001g011630_P001
OG0009988	wa7733.asm1v1.ann1.run1_010856_1	Wa8730a019g000590_P001
OG0009989	wa7733.asm1v1.ann1.run1_009593_1	Wa8730a001g011730_P001
OG0009990	wa7733.asm1v1.ann1.run1_009595_1	Wa8730a001g011710_P001
OG0009991	wa7733.asm1v1.ann1.run1_009582_1	Wa8730a001g011830_P001
OG0009992	wa7733.asm1v1.ann1.run1_002049_1	Wa8730a002g008400_P001
OG0009993	wa7733.asm1v1.ann1.run1_007968_1	Wa8730a004g003920_P001
OG0009994	wa7733.asm1v1.ann1.run1_001062_1	Wa8730a002g005970_P001
OG0009995	wa7733.asm1v1.ann1.run1_001070_1	Wa8730a002g006030_P001
OG0009996	wa7733.asm1v1.ann1.run1_006848_1	Wa8730a019g002140_P001
OG0009997	wa7733.asm1v1.ann1.run1_010909_1	Wa8730a002g001250_P001
OG0009998	wa7733.asm1v1.ann1.run1_004766_1	Wa8730a002g001480_P001
OG0009999	wa7733.asm1v1.ann1.run1_012830_1	Wa8730a002g001660_P001
OG0010000	wa7733.asm1v1.ann1.run1_004808_1	Wa8730a002g001980_P001
OG0010001	wa7733.asm1v1.ann1.run1_004805_1	Wa8730a002g001950_P001
OG0010002	wa7733.asm1v1.ann1.run1_004804_1	Wa8730a002g001940_P001
OG0010003	wa7733.asm1v1.ann1.run1_005992_1	Wa8730a002g000320_P001
OG0010004	wa7733.asm1v1.ann1.run1_005988_1	Wa8730a002g000340_P001
OG0010005	wa7733.asm1v1.ann1.run1_006007_1	Wa8730a002g000160_P001
OG0010006	wa7733.asm1v1.ann1.run1_008356_1	Wa8730a003g000020_P001
OG0010007	wa7733.asm1v1.ann1.run1_001462_1	Wa8730a002g003550_P001
OG0010008	wa7733.asm1v1.ann1.run1_004687_1	Wa8730a003g000280_P001
OG0010009	wa7733.asm1v1.ann1.run1_012809_1	Wa8730a003g001070_P001
OG0010010	wa7733.asm1v1.ann1.run1_011651_1	Wa8730a003g001900_P001
OG0010011	wa7733.asm1v1.ann1.run1_004709_1	Wa8730a003g002210_P001
OG0010012	wa7733.asm1v1.ann1.run1_004518_1	Wa8730a003g004670_P001
OG0010013	wa7733.asm1v1.ann1.run1_006689_1	Wa8730a003g005100_P001
OG0010014	wa7733.asm1v1.ann1.run1_006684_1	Wa8730a003g005150_P001
OG0010015	wa7733.asm1v1.ann1.run1_008390_1	Wa8730a003g005360_P001
OG0010016	wa7733.asm1v1.ann1.run1_001927_1	Wa8730a003g006100_P001
OG0010017	wa7733.asm1v1.ann1.run1_014933_1	Wa8730a003g006620_P001
OG0010018	wa7733.asm1v1.ann1.run1_014202_1	Wa8730a003g006780_P001
OG0010019	wa7733.asm1v1.ann1.run1_011284_1	Wa8730a003g006850_P001
OG0010020	wa7733.asm1v1.ann1.run1_006732_1	Wa8730a003g007200_P001
OG0010021	wa7733.asm1v1.ann1.run1_007472_1	Wa8730a003g008220_P001
OG0010022	wa7733.asm1v1.ann1.run1_011772_1	Wa8730a003g008500_P001
OG0010023	wa7733.asm1v1.ann1.run1_006747_1	Wa8730a003g007930_P001
OG0010024	wa7733.asm1v1.ann1.run1_011969_1	Wa8730a007g008200_P001
OG0010025	wa7733.asm1v1.ann1.run1_000552_1	Wa8730a007g008060_P001
OG0010026	wa7733.asm1v1.ann1.run1_000640_1	Wa8730a007g006970_P001
OG0010027	wa7733.asm1v1.ann1.run1_012415_1	Wa8730a007g005190_P001
OG0010028	wa7733.asm1v1.ann1.run1_014733_1	Wa8730a007g004530_P001
OG0010029	wa7733.asm1v1.ann1.run1_011665_1	Wa8730a007g004450_P001
OG0010030	wa7733.asm1v1.ann1.run1_010109_1	Wa8730a007g001710_P001
OG0010031	wa7733.asm1v1.ann1.run1_003918_1	Wa8730a007g000900_P001
OG0010032	wa7733.asm1v1.ann1.run1_003416_1	Wa8730a006g006220_P001
OG0010033	wa7733.asm1v1.ann1.run1_003407_1	Wa8730a006g006320_P001
OG0010034	wa7733.asm1v1.ann1.run1_003370_1	Wa8730a006g006710_P001
OG0010036	wa7733.asm1v1.ann1.run1_004423_1	Wa8730a006g007330_P001
OG0010037	wa7733.asm1v1.ann1.run1_012092_1	Wa8730a010g000470_P001
OG0010038	wa7733.asm1v1.ann1.run1_012628_1	Wa8730a010g000960_P001
OG0010039	wa7733.asm1v1.ann1.run1_004325_1	Wa8730a010g001160_P001
OG0010040	wa7733.asm1v1.ann1.run1_007319_1	Wa8730a010g001570_P001
OG0010041	wa7733.asm1v1.ann1.run1_007322_1	Wa8730a010g001590_P001
OG0010042	wa7733.asm1v1.ann1.run1_007323_1	Wa8730a010g001610_P001
OG0010043	wa7733.asm1v1.ann1.run1_007298_1	Wa8730a010g002270_P001
OG0010044	wa7733.asm1v1.ann1.run1_011988_1	Wa8730a010g003860_P001
OG0010045	wa7733.asm1v1.ann1.run1_010638_1	Wa8730a010g003930_P001
OG0010046	wa7733.asm1v1.ann1.run1_005314_1	Wa8730a010g004430_P001
OG0010047	wa7733.asm1v1.ann1.run1_005324_1	Wa8730a010g004520_P001
OG0010048	wa7733.asm1v1.ann1.run1_008215_1	Wa8730a010g005620_P001
OG0010049	wa7733.asm1v1.ann1.run1_012985_1	Wa8730a010g006370_P001
OG0010050	wa7733.asm1v1.ann1.run1_011179_1	Wa8730a010g006320_P001
OG0010051	wa7733.asm1v1.ann1.run1_010979_1	Wa8730a019g000420_P001
OG0010052	wa7733.asm1v1.ann1.run1_010697_1	Wa8730a001g010610_P001
OG0010053	wa7733.asm1v1.ann1.run1_013312_1	Wa8730a019g002760_P001
OG0010054	wa7733.asm1v1.ann1.run1_011908_1	Wa8730a019g002990_P001
OG0010055	wa7733.asm1v1.ann1.run1_013635_1	Wa8730a019g003660_P001
OG0010056	wa7733.asm1v1.ann1.run1_013087_1	Wa8730a019g003670_P001
OG0010057	wa7733.asm1v1.ann1.run1_013089_1	Wa8730a019g003680_P001
OG0010058	wa7733.asm1v1.ann1.run1_013090_1	Wa8730a019g003690_P001
OG0010059	wa7733.asm1v1.ann1.run1_006520_1	Wa8730a018g003710_P001
OG0010060	wa7733.asm1v1.ann1.run1_011508_1	Wa8730a018g003340_P001
OG0010061	wa7733.asm1v1.ann1.run1_011509_1	Wa8730a018g003350_P001
OG0010062	wa7733.asm1v1.ann1.run1_004951_1	Wa8730a018g000530_P001
OG0010063	wa7733.asm1v1.ann1.run1_006302_1	Wa8730a009g000400_P001
OG0010064	wa7733.asm1v1.ann1.run1_010756_1	Wa8730a008g000860_P001
OG0010065	wa7733.asm1v1.ann1.run1_010181_1	Wa8730a008g001170_P001
OG0010066	wa7733.asm1v1.ann1.run1_014466_1	Wa8730a014g005050_P001
OG0010067	wa7733.asm1v1.ann1.run1_001700_1	Wa8730a012g001400_P001
OG0010068	wa7733.asm1v1.ann1.run1_001766_1	Wa8730a012g002100_P001
OG0010069	wa7733.asm1v1.ann1.run1_001768_1	Wa8730a012g002120_P001
OG0010070	wa7733.asm1v1.ann1.run1_001769_1	Wa8730a012g002130_P001
OG0010071	wa7733.asm1v1.ann1.run1_013475_1	Wa8730a012g002160_P001
OG0010072	wa7733.asm1v1.ann1.run1_014013_1	Wa8730a012g002390_P001
OG0010073	wa7733.asm1v1.ann1.run1_014514_1	Wa8730a012g002380_P001
OG0010074	wa7733.asm1v1.ann1.run1_013474_1	Wa8730a012g002170_P001
OG0010075	wa7733.asm1v1.ann1.run1_012383_1	Wa8730a012g002420_P001
OG0010076	wa7733.asm1v1.ann1.run1_009812_1	Wa8730a012g002650_P001
OG0010077	wa7733.asm1v1.ann1.run1_009809_1	Wa8730a012g002680_P001
OG0010078	wa7733.asm1v1.ann1.run1_010961_1	Wa8730a012g002850_P001
OG0010079	wa7733.asm1v1.ann1.run1_001570_1	Wa8730a001g003740_P001
OG0010080	wa7733.asm1v1.ann1.run1_000157_1	Wa8730a012g003670_P001
OG0010081	wa7733.asm1v1.ann1.run1_000147_1	Wa8730a012g003830_P001
OG0010082	wa7733.asm1v1.ann1.run1_000138_1	Wa8730a012g003960_P001
OG0010083	wa7733.asm1v1.ann1.run1_000134_1	Wa8730a012g003990_P001
OG0010084	wa7733.asm1v1.ann1.run1_000133_1	Wa8730a012g004000_P001
OG0010085	wa7733.asm1v1.ann1.run1_000122_1	Wa8730a012g004100_P001
OG0010086	wa7733.asm1v1.ann1.run1_000109_1	Wa8730a012g004240_P001
OG0010087	wa7733.asm1v1.ann1.run1_000106_1	Wa8730a012g004270_P001
OG0010088	wa7733.asm1v1.ann1.run1_000100_1	Wa8730a012g004350_P001
OG0010089	wa7733.asm1v1.ann1.run1_000097_1	Wa8730a012g004420_P001
OG0010090	wa7733.asm1v1.ann1.run1_000095_1	Wa8730a012g004430_P001
OG0010091	wa7733.asm1v1.ann1.run1_000040_1	Wa8730a012g005010_P001
OG0010092	wa7733.asm1v1.ann1.run1_000029_1	Wa8730a012g005130_P001
OG0010093	wa7733.asm1v1.ann1.run1_007901_1	Wa8730a005g008880_P001
OG0010094	wa7733.asm1v1.ann1.run1_007900_1	Wa8730a005g008860_P001
OG0010095	wa7733.asm1v1.ann1.run1_007899_1	Wa8730a005g008840_P001
OG0010096	wa7733.asm1v1.ann1.run1_007891_1	Wa8730a005g008760_P001
OG0010097	wa7733.asm1v1.ann1.run1_007890_1	Wa8730a005g008750_P001
OG0010098	wa7733.asm1v1.ann1.run1_005528_1	Wa8730a005g008360_P001
OG0010099	wa7733.asm1v1.ann1.run1_004828_1	Wa8730a005g007550_P001
OG0010100	wa7733.asm1v1.ann1.run1_004844_1	Wa8730a005g007700_P001
OG0010101	wa7733.asm1v1.ann1.run1_012042_1	Wa8730a005g006600_P001
OG0010102	wa7733.asm1v1.ann1.run1_009792_1	Wa8730a005g006520_P001
OG0010105	wa7733.asm1v1.ann1.run1_006272_1	Wa8730a005g005400_P001
OG0010106	wa7733.asm1v1.ann1.run1_006277_1	Wa8730a005g005350_P001
OG0010107	wa7733.asm1v1.ann1.run1_001164_1	Wa8730a005g004620_P001
OG0010108	wa7733.asm1v1.ann1.run1_001255_1	Wa8730a005g003690_P001
OG0010109	wa7733.asm1v1.ann1.run1_012434_1	Wa8730a005g003250_P001
OG0010110	wa7733.asm1v1.ann1.run1_009145_1	Wa8730a005g001550_P001
OG0010111	wa7733.asm1v1.ann1.run1_002766_1	Wa8730a005g001140_P001
OG0010112	wa7733.asm1v1.ann1.run1_014957_1	Wa8730a005g000780_P001
OG0010113	wa7733.asm1v1.ann1.run1_002825_1	Wa8730a005g000520_P001
OG0010114	wa7733.asm1v1.ann1.run1_012556_1	Wa8730a005g000010_P001
OG0010115	wa7733.asm1v1.ann1.run1_012557_1	Wa8730a005g000020_P001
OG0010116	wa7733.asm1v1.ann1.run1_004210_1	Wa8730a014g006950_P001
OG0010117	wa7733.asm1v1.ann1.run1_004211_1	Wa8730a014g006940_P001
OG0010118	wa7733.asm1v1.ann1.run1_006992_1	Wa8730a014g006810_P001
OG0010119	wa7733.asm1v1.ann1.run1_006475_1	Wa8730a009g004570_P001
OG0010120	wa7733.asm1v1.ann1.run1_001787_1	Wa8730a014g005290_P001
OG0010121	wa7733.asm1v1.ann1.run1_001772_1	Wa8730a014g005130_P001
OG0010122	wa7733.asm1v1.ann1.run1_008090_1	Wa8730a014g004730_P001
OG0010123	wa7733.asm1v1.ann1.run1_013361_1	Wa8730a014g004700_P001
OG0010124	wa7733.asm1v1.ann1.run1_004085_1	Wa8730a014g003360_P001
OG0010125	wa7733.asm1v1.ann1.run1_004120_1	Wa8730a014g002860_P001
OG0010126	wa7733.asm1v1.ann1.run1_004133_1	Wa8730a014g002660_P001
OG0010127	wa7733.asm1v1.ann1.run1_004142_1	Wa8730a014g002570_P001
OG0010128	wa7733.asm1v1.ann1.run1_012439_1	Wa8730a014g001080_P001
OG0010129	wa7733.asm1v1.ann1.run1_000997_1	Wa8730a014g000890_P001
OG0010130	wa7733.asm1v1.ann1.run1_011634_1	Wa8730a014g000560_P001
OG0010131	wa7733.asm1v1.ann1.run1_011631_1	Wa8730a014g000590_P001
OG0010132	wa7733.asm1v1.ann1.run1_005358_1	Wa8730a014g000410_P001
OG0010133	wa7733.asm1v1.ann1.run1_002462_1	Wa8730a020g001900_P001
OG0010134	wa7733.asm1v1.ann1.run1_003058_1	Wa8730a020g001530_P001
OG0010135	wa7733.asm1v1.ann1.run1_003053_1	Wa8730a020g001480_P001
OG0010136	wa7733.asm1v1.ann1.run1_003055_1	Wa8730a020g001500_P001
OG0010137	wa7733.asm1v1.ann1.run1_003026_1	Wa8730a020g001180_P001
OG0010138	wa7733.asm1v1.ann1.run1_008571_1	Wa8730a020g000550_P001
OG0010139	wa7733.asm1v1.ann1.run1_008587_1	Wa8730a020g000700_P001
OG0010140	wa7733.asm1v1.ann1.run1_004569_1	Wa8730a009g003810_P001
OG0010141	wa7733.asm1v1.ann1.run1_002401_1	Wa8730a009g002250_P001
OG0010142	wa7733.asm1v1.ann1.run1_002130_1	Wa8730a018g002190_P001
OG0010143	wa7733.asm1v1.ann1.run1_008249_1	Wa8730a009g003130_P001
OG0010144	wa7733.asm1v1.ann1.run1_012113_1	Wa8730a009g001550_P001
OG0010145	wa7733.asm1v1.ann1.run1_014088_1	Wa8730a009g001560_P001
OG0010147	wa7733.asm1v1.ann1.run1_012373_1	Wa8730a009g001400_P001
OG0010148	wa7733.asm1v1.ann1.run1_004925_1	Wa8730a009g001080_P001
OG0010149	wa7733.asm1v1.ann1.run1_004921_1	Wa8730a009g001040_P001
OG0010150	wa7733.asm1v1.ann1.run1_004892_1	Wa8730a009g000690_P001
OG0010151	wa7733.asm1v1.ann1.run1_004909_1	Wa8730a009g000900_P001
OG0010152	wa7733.asm1v1.ann1.run1_009233_1	Wa8730a011g000130_P001
OG0010153	wa7733.asm1v1.ann1.run1_007214_1	Wa8730a011g000610_P001
OG0010154	wa7733.asm1v1.ann1.run1_007190_1	Wa8730a011g000340_P001
OG0010155	wa7733.asm1v1.ann1.run1_011926_1	Wa8730a011g001020_P001
OG0010156	wa7733.asm1v1.ann1.run1_000340_1	Wa8730a011g001680_P001
OG0010157	wa7733.asm1v1.ann1.run1_000323_1	Wa8730a011g001860_P001
OG0010158	wa7733.asm1v1.ann1.run1_000219_1	Wa8730a011g002900_P001
OG0010159	wa7733.asm1v1.ann1.run1_007595_1	Wa8730a011g003270_P001
OG0010160	wa7733.asm1v1.ann1.run1_013840_1	Wa8730a011g004290_P001
OG0010161	wa7733.asm1v1.ann1.run1_003740_1	Wa8730a011g004680_P001
OG0010162	wa7733.asm1v1.ann1.run1_003733_1	Wa8730a011g004750_P001
OG0010163	wa7733.asm1v1.ann1.run1_011082_1	Wa8730a011g005060_P001
OG0010164	wa7733.asm1v1.ann1.run1_008962_1	Wa8730a011g005300_P001
OG0010165	wa7733.asm1v1.ann1.run1_004753_1	Wa8730a003g002710_P001
OG0010166	wa7733.asm1v1.ann1.run1_010587_1	Wa8730a011g005510_P001
OG0010167	wa7733.asm1v1.ann1.run1_010237_1	Wa8730a011g005570_P001
OG0010168	wa7733.asm1v1.ann1.run1_010240_1	Wa8730a011g005600_P001
OG0010169	wa7733.asm1v1.ann1.run1_012301_1	Wa8730a015g006190_P001
OG0010170	wa7733.asm1v1.ann1.run1_012645_1	Wa8730a015g006040_P001
OG0010171	wa7733.asm1v1.ann1.run1_011529_1	Wa8730a015g005980_P001
OG0010172	wa7733.asm1v1.ann1.run1_011564_1	Wa8730a005g005120_P001
OG0010173	wa7733.asm1v1.ann1.run1_010287_1	Wa8730a015g005400_P001
OG0010174	wa7733.asm1v1.ann1.run1_014684_1	Wa8730a015g004950_P001
OG0010175	wa7733.asm1v1.ann1.run1_011119_1	Wa8730a015g004610_P001
OG0010176	wa7733.asm1v1.ann1.run1_003209_1	Wa8730a015g003560_P001
OG0010177	wa7733.asm1v1.ann1.run1_003212_1	Wa8730a015g003540_P001
OG0010178	wa7733.asm1v1.ann1.run1_008199_1	Wa8730a015g001160_P001
OG0010179	wa7733.asm1v1.ann1.run1_008191_1	Wa8730a015g001240_P001
OG0010180	wa7733.asm1v1.ann1.run1_008192_1	Wa8730a015g001230_P001
OG0010181	wa7733.asm1v1.ann1.run1_002537_1	Wa8730a015g000650_P001
OG0010182	wa7733.asm1v1.ann1.run1_009511_1	Wa8730a002g002230_P001
OG0010183	wa7733.asm1v1.ann1.run1_001492_1	Wa8730a002g003200_P001
OG0010184	wa7733.asm1v1.ann1.run1_001488_1	Wa8730a002g003240_P001
OG0010185	wa7733.asm1v1.ann1.run1_001485_1	Wa8730a002g003270_P001
OG0010186	wa7733.asm1v1.ann1.run1_001486_1	Wa8730a002g003260_P001
OG0010187	wa7733.asm1v1.ann1.run1_013655_1	Wa8730a017g004140_P001
OG0010188	wa7733.asm1v1.ann1.run1_010539_1	Wa8730a004g000560_P001
OG0010189	wa7733.asm1v1.ann1.run1_012075_1	Wa8730a004g002060_P001
OG0010190	wa7733.asm1v1.ann1.run1_011080_1	Wa8730a004g001580_P001
OG0010191	wa7733.asm1v1.ann1.run1_011072_1	Wa8730a004g001500_P001
OG0010192	wa7733.asm1v1.ann1.run1_011073_1	Wa8730a004g001510_P001
OG0010193	wa7733.asm1v1.ann1.run1_007055_1	Wa8730a004g001850_P001
OG0010194	wa7733.asm1v1.ann1.run1_004505_1	Wa8730a004g002220_P001
OG0010195	wa7733.asm1v1.ann1.run1_014712_1	Wa8730a019g003090_P001
OG0010196	wa7733.asm1v1.ann1.run1_004467_1	Wa8730a004g002520_P001
OG0010197	wa7733.asm1v1.ann1.run1_004500_1	Wa8730a004g002250_P001
OG0010198	wa7733.asm1v1.ann1.run1_014777_1	Wa8730a006g001830_P001
OG0010199	wa7733.asm1v1.ann1.run1_008991_1	Wa8730a004g003560_P001
OG0010200	wa7733.asm1v1.ann1.run1_009389_1	Wa8730a004g004150_P001
OG0010201	wa7733.asm1v1.ann1.run1_010777_1	Wa8730a004g004180_P001
OG0010202	wa7733.asm1v1.ann1.run1_008466_1	Wa8730a004g004580_P001
OG0010203	wa7733.asm1v1.ann1.run1_008459_1	Wa8730a004g004530_P001
OG0010204	wa7733.asm1v1.ann1.run1_014303_1	Wa8730a004g005140_P001
OG0010205	wa7733.asm1v1.ann1.run1_002484_1	Wa8730a020g002130_P001
OG0010206	wa7733.asm1v1.ann1.run1_012576_1	Wa8730a004g004850_P001
OG0010207	wa7733.asm1v1.ann1.run1_000519_1	Wa8730a013g004830_P001
OG0010208	wa7733.asm1v1.ann1.run1_000495_1	Wa8730a013g004580_P001
OG0010209	wa7733.asm1v1.ann1.run1_000496_1	Wa8730a013g004590_P001
OG0010210	wa7733.asm1v1.ann1.run1_000483_1	Wa8730a013g004460_P001
OG0010211	wa7733.asm1v1.ann1.run1_000421_1	Wa8730a013g003780_P001
OG0010212	wa7733.asm1v1.ann1.run1_000420_1	Wa8730a013g003770_P001
OG0010213	wa7733.asm1v1.ann1.run1_000419_1	Wa8730a013g003760_P001
OG0010214	wa7733.asm1v1.ann1.run1_007724_1	Wa8730a013g001670_P001
OG0010215	wa7733.asm1v1.ann1.run1_014147_1	Wa8730a013g000880_P001
OG0010216	wa7733.asm1v1.ann1.run1_010800_1	Wa8730a013g000400_P001
OG0010217	wa7733.asm1v1.ann1.run1_010797_1	Wa8730a013g000380_P001
OG0010218	wa7733.asm1v1.ann1.run1_010796_1	Wa8730a013g000370_P001
OG0010219	wa7733.asm1v1.ann1.run1_009733_1	Wa8730a013g000160_P001
OG0010220	wa7733.asm1v1.ann1.run1_005200_1	Wa8730a001g007400_P001
OG0010221	wa7733.asm1v1.ann1.run1_005199_1	Wa8730a001g007390_P001
OG0010222	wa7733.asm1v1.ann1.run1_005195_1	Wa8730a001g007350_P001
OG0010223	wa7733.asm1v1.ann1.run1_011763_1	Wa8730a001g008130_P001
OG0010224	wa7733.asm1v1.ann1.run1_013184_1	Wa8730a001g008870_P001
OG0010225	wa7733.asm1v1.ann1.run1_013185_1	Wa8730a001g008860_P001
OG0010226	wa7733.asm1v1.ann1.run1_013186_1	Wa8730a001g008850_P001
OG0010227	wa7733.asm1v1.ann1.run1_013187_1	Wa8730a001g008840_P001
OG0010228	wa7733.asm1v1.ann1.run1_014049_1	Wa8730a001g008740_P001
OG0010229	wa7733.asm1v1.ann1.run1_005752_1	Wa8730a001g008620_P001
OG0010230	wa7733.asm1v1.ann1.run1_005715_1	Wa8730a001g008220_P001
OG0010231	wa7733.asm1v1.ann1.run1_010946_1	Wa8730a001g009130_P001
OG0010232	wa7733.asm1v1.ann1.run1_010948_1	Wa8730a001g009120_P001
OG0010233	wa7733.asm1v1.ann1.run1_008611_1	Wa8730a001g009510_P001
OG0010234	wa7733.asm1v1.ann1.run1_004503_1	Wa8730a004g002240_P001
OG0010235	wa7733.asm1v1.ann1.run1_003889_1	Wa8730a007g000460_P001
OG0010236	wa7733.asm1v1.ann1.run1_003637_1	Wa8730a006g003660_P001
OG0010237	wa7733.asm1v1.ann1.run1_009317_1	Wa8730a006g003370_P001
OG0010238	wa7733.asm1v1.ann1.run1_008485_1	Wa8730a006g003110_P001
OG0010239	wa7733.asm1v1.ann1.run1_010711_1	Wa8730a006g002570_P001
OG0010240	wa7733.asm1v1.ann1.run1_013672_1	Wa8730a006g002170_P001
OG0010241	wa7733.asm1v1.ann1.run1_008717_1	Wa8730a006g002360_P001
OG0010242	wa7733.asm1v1.ann1.run1_008709_1	Wa8730a006g002120_P001
OG0010243	wa7733.asm1v1.ann1.run1_012633_1	Wa8730a006g001970_P001
OG0010244	wa7733.asm1v1.ann1.run1_008755_1	Wa8730a006g001780_P001
OG0010245	wa7733.asm1v1.ann1.run1_012699_1	Wa8730a006g001550_P001
OG0010246	wa7733.asm1v1.ann1.run1_012698_1	Wa8730a006g001540_P001
OG0010247	wa7733.asm1v1.ann1.run1_006195_1	Wa8730a006g001020_P001
OG0010248	wa7733.asm1v1.ann1.run1_006193_1	Wa8730a006g001000_P001
OG0010249	wa7733.asm1v1.ann1.run1_012013_1	Wa8730a006g000730_P001
OG0010250	wa7733.asm1v1.ann1.run1_012012_1	Wa8730a006g000710_P001
OG0010251	wa7733.asm1v1.ann1.run1_012011_1	Wa8730a006g000700_P001
OG0010252	wa7733.asm1v1.ann1.run1_012010_1	Wa8730a006g000690_P001
OG0010253	wa7733.asm1v1.ann1.run1_010845_1	Wa8730a006g000130_P001
OG0010254	wa7733.asm1v1.ann1.run1_009943_1	Wa8730a008g003410_P001
OG0010255	wa7733.asm1v1.ann1.run1_013957_1	Wa8730a008g003530_P001
OG0010256	wa7733.asm1v1.ann1.run1_014455_1	Wa8730a008g003690_P001
OG0010257	wa7733.asm1v1.ann1.run1_014454_1	Wa8730a008g003700_P001
OG0010258	wa7733.asm1v1.ann1.run1_011831_1	Wa8730a008g003930_P001
OG0010259	wa7733.asm1v1.ann1.run1_014072_1	Wa8730a008g004940_P001
OG0010260	wa7733.asm1v1.ann1.run1_012340_1	Wa8730a008g004490_P001
OG0010261	wa7733.asm1v1.ann1.run1_012344_1	Wa8730a008g004450_P001
OG0010262	wa7733.asm1v1.ann1.run1_012391_1	Wa8730a008g005760_P001
OG0010263	wa7733.asm1v1.ann1.run1_010026_1	Wa8730a008g005910_P001
OG0010264	wa7733.asm1v1.ann1.run1_000769_1	Wa8730a016g003990_P001
OG0010265	wa7733.asm1v1.ann1.run1_012886_1	Wa8730a016g003630_P001
OG0010266	wa7733.asm1v1.ann1.run1_000722_1	Wa8730a016g003480_P001
OG0010267	wa7733.asm1v1.ann1.run1_005070_1	Wa8730a016g002310_P001
OG0010268	wa7733.asm1v1.ann1.run1_005069_1	Wa8730a016g002300_P001
OG0010269	wa7733.asm1v1.ann1.run1_005068_1	Wa8730a016g002290_P001
OG0010270	wa7733.asm1v1.ann1.run1_011450_1	Wa8730a016g001750_P001
OG0010271	wa7733.asm1v1.ann1.run1_007831_1	Wa8730a016g001390_P001
OG0010272	wa7733.asm1v1.ann1.run1_007828_1	Wa8730a016g001350_P001
OG0010273	wa7733.asm1v1.ann1.run1_003966_1	Wa8730a016g000530_P001
OG0010274	wa7733.asm1v1.ann1.run1_005683_1	Wa8730a004g006350_P001
OG0010275	wa7733.asm1v1.ann1.run1_009241_1	Wa8730a004g000210_P001
OG0010276	wa7733.asm1v1.ann1.run1_010460_1	Wa8730a017g003630_P001
OG0010277	wa7733.asm1v1.ann1.run1_006812_1	Wa8730a017g003450_P001
OG0010278	wa7733.asm1v1.ann1.run1_006842_1	Wa8730a017g003140_P001
OG0010279	wa7733.asm1v1.ann1.run1_008266_1	Wa8730a017g002610_P001
OG0010280	wa7733.asm1v1.ann1.run1_009183_1	Wa8730a017g002070_P001
OG0010281	wa7733.asm1v1.ann1.run1_013598_1	Wa8730a017g001620_P001
OG0010282	wa7733.asm1v1.ann1.run1_003748_1, wa7733.asm1v1.ann1.run1_010244_1	Wa8730a006g000960_P001
OG0010283	wa7733.asm1v1.ann1.run1_002699_2, wa7733.asm1v1.ann1.run1_002699_1	Wa8730a005g002820_P001
OG0010284	wa7733.asm1v1.ann1.run1_003926_1	Wa8730a007g000960_P001, Wa8730a007g000960_P002
OG0010285	wa7733.asm1v1.ann1.run1_002282_1, wa7733.asm1v1.ann1.run1_011961_1	Wa8730a002g004530_P001
OG0010286	wa7733.asm1v1.ann1.run1_015206_1, wa7733.asm1v1.ann1.run1_002880_1	Wa8730a007g004710_P001
OG0010287	wa7733.asm1v1.ann1.run1_011923_1	Wa8730a011g001000_P002, Wa8730a011g001000_P001
OG0010288	wa7733.asm1v1.ann1.run1_008960_1, wa7733.asm1v1.ann1.run1_008960_2	Wa8730a011g005320_P001
OG0010289	wa7733.asm1v1.ann1.run1_002251_1, wa7733.asm1v1.ann1.run1_002251_2	Wa8730a001g000100_P001
OG0010290	wa7733.asm1v1.ann1.run1_000374_1, wa7733.asm1v1.ann1.run1_008376_1	Wa8730a003g000210_P001
OG0010291	wa7733.asm1v1.ann1.run1_005737_1, wa7733.asm1v1.ann1.run1_013043_1	Wa8730a001g008450_P001
OG0010292	wa7733.asm1v1.ann1.run1_001631_1, wa7733.asm1v1.ann1.run1_000322_1	Wa8730a011g001930_P001
OG0010293	wa7733.asm1v1.ann1.run1_004495_1, wa7733.asm1v1.ann1.run1_013461_1	Wa8730a002g002050_P001
OG0010294	wa7733.asm1v1.ann1.run1_003459_1	Wa8730a001g005290_P001, Wa8730a001g005290_P002
OG0010295	wa7733.asm1v1.ann1.run1_007309_2, wa7733.asm1v1.ann1.run1_007309_1	Wa8730a010g001480_P001
OG0010296	wa7733.asm1v1.ann1.run1_006976_1, wa7733.asm1v1.ann1.run1_008073_1	Wa8730a014g006670_P001
