Orthogroup	wa8730.asm201904v2.ann1.proteins	Sp7498_pacbio.protein
OG0008006	Wa8730a003g003550_P001	g16706.t1
OG0008007	Wa8730a003g003540_P001	g16709.t1
OG0008008	Wa8730a003g003530_P001	g16710.t1
OG0008009	Wa8730a003g003520_P001	g16712.t1
OG0008010	Wa8730a003g003510_P001	g16713.t1
OG0008011	Wa8730a003g003430_P001	g16715.t1
OG0008012	Wa8730a003g003420_P001	g16716.t1
OG0008013	Wa8730a003g003400_P001	g16717.t1
OG0008014	Wa8730a003g003650_P001	g16723.t1
OG0008015	Wa8730a003g003670_P001	g16726.t1
OG0008016	Wa8730a003g003770_P001	g16728.t1
OG0008017	Wa8730a003g003840_P001	g16730.t1
OG0008018	Wa8730a003g003780_P001	g16733.t1
OG0008019	Wa8730a003g003800_P001	g16735.t1
OG0008020	Wa8730a003g003820_P001	g16739.t1
OG0008021	Wa8730a003g003760_P001	g16740.t1
OG0008022	Wa8730a003g003740_P001	g16743.t1
OG0008023	Wa8730a003g003680_P001	g16747.t1
OG0008024	Wa8730a003g003830_P001	g16758.t1
OG0008025	Wa8730a003g003490_P001	g16777.t1
OG0008026	Wa8730a003g003390_P001	g16778.t1
OG0008027	Wa8730a003g003380_P001	g16779.t1
OG0008028	Wa8730a003g003330_P001	g16785.t1
OG0008029	Wa8730a003g003320_P001	g16786.t1
OG0008030	Wa8730a003g003210_P001	g16789.t1
OG0008031	Wa8730a003g003240_P001	g16791.t1
OG0008032	Wa8730a003g003250_P001	g16793.t1
OG0008033	Wa8730a003g003200_P001	g16794.t1
OG0008034	Wa8730a003g003190_P001	g16795.t1
OG0008035	Wa8730a003g003180_P001	g16796.t1
OG0008036	Wa8730a003g003170_P001	g16798.t1
OG0008037	Wa8730a003g003150_P001	g16799.t1
OG0008038	Wa8730a003g003130_P001	g16801.t1
OG0008039	Wa8730a003g003120_P001	g16802.t1
OG0008040	Wa8730a003g003110_P001	g16803.t1
OG0008041	Wa8730a003g003090_P001	g16808.t1
OG0008042	Wa8730a003g003080_P001	g16809.t1
OG0008043	Wa8730a003g003070_P001	g16811.t1
OG0008044	Wa8730a003g003060_P001	g16814.t1
OG0008045	Wa8730a003g003050_P001	g16815.t1
OG0008046	Wa8730a003g003040_P001	g16817.t1
OG0008047	Wa8730a003g003030_P001	g16818.t1
OG0008048	Wa8730a003g003010_P001	g16821.t1
OG0008049	Wa8730a003g002950_P001	g16825.t1
OG0008050	Wa8730a003g002940_P001	g16826.t1
OG0008051	Wa8730a003g002930_P001	g16829.t1
OG0008052	Wa8730a003g002910_P001	g16831.t1
OG0008053	Wa8730a003g002840_P001	g16833.t1
OG0008054	Wa8730a003g002900_P001	g16841.t1
OG0008055	Wa8730a003g002580_P001	g16844.t1
OG0008056	Wa8730a003g002620_P001	g16848.t1
OG0008057	Wa8730a003g002640_P001	g16850.t1
OG0008058	Wa8730a003g002670_P001	g16852.t1
OG0008059	Wa8730a003g002680_P001	g16854.t1
OG0008060	Wa8730a003g002750_P001	g16861.t1
OG0008061	Wa8730a003g002740_P001	g16862.t1
OG0008062	Wa8730a003g002730_P001	g16863.t1
OG0008063	Wa8730a003g002720_P001	g16864.t1
OG0008064	Wa8730a003g002770_P001	g16866.t1
OG0008065	Wa8730a003g002780_P001	g16867.t1
OG0008066	Wa8730a003g002800_P001	g16868.t1
OG0008067	Wa8730a003g002550_P001	g16875.t1
OG0008068	Wa8730a003g002540_P001	g16876.t1
OG0008069	Wa8730a003g002530_P001	g16877.t1
OG0008070	Wa8730a003g002520_P001	g16878.t1
OG0008071	Wa8730a003g002500_P001	g16885.t1
OG0008072	Wa8730a003g002470_P001	g16890.t1
OG0008073	Wa8730a003g002420_P001	g16895.t1
OG0008074	Wa8730a003g002390_P001	g16904.t1
OG0008075	Wa8730a003g002380_P001	g16905.t1
OG0008076	Wa8730a003g002360_P001	g16907.t1
OG0008077	Wa8730a003g002330_P001	g16912.t1
OG0008078	Wa8730a003g002320_P001	g16915.t1
OG0008079	Wa8730a003g002310_P001	g16919.t1
OG0008080	Wa8730a003g002280_P001	g16924.t1
OG0008081	Wa8730a003g001920_P001	g16927.t1
OG0008082	Wa8730a003g001950_P001	g16930.t1
OG0008083	Wa8730a003g002060_P001	g16940.t1
OG0008084	Wa8730a003g002020_P001	g16944.t1
OG0008085	Wa8730a003g002010_P001	g16946.t1
OG0008086	Wa8730a003g002110_P001	g16954.t1
OG0008087	Wa8730a003g002120_P001	g16958.t1
OG0008088	Wa8730a003g002150_P001	g16963.t1
OG0008089	Wa8730a003g002160_P001	g16964.t1
OG0008090	Wa8730a003g002230_P001	g16973.t1
OG0008091	Wa8730a003g001910_P001	g16979.t1
OG0008092	Wa8730a003g001890_P001	g16984.t1
OG0008093	Wa8730a003g001880_P001	g16986.t1
OG0008094	Wa8730a003g001850_P001	g16996.t1
OG0008095	Wa8730a003g001840_P001	g16998.t1
OG0008096	Wa8730a003g001810_P001	g17001.t1
OG0008097	Wa8730a003g001800_P001	g17002.t1
OG0008098	Wa8730a003g001830_P001	g17006.t1
OG0008099	Wa8730a003g001750_P001	g17009.t1
OG0008100	Wa8730a003g001700_P001	g17019.t1
OG0008101	Wa8730a003g001680_P001	g17021.t1
OG0008102	Wa8730a003g001740_P001	g17024.t1
OG0008103	Wa8730a003g001660_P001	g17032.t1
OG0008104	Wa8730a003g001650_P001	g17034.t1
OG0008105	Wa8730a003g001640_P001	g17036.t1
OG0008106	Wa8730a003g001630_P001	g17037.t1
OG0008107	Wa8730a003g001620_P001	g17038.t1
OG0008108	Wa8730a003g001570_P001	g17041.t1
OG0008109	Wa8730a003g001580_P001	g17045.t1
OG0008110	Wa8730a003g001600_P001	g17048.t1
OG0008111	Wa8730a003g001550_P001	g17052.t1
OG0008112	Wa8730a003g001540_P001	g17053.t1
OG0008113	Wa8730a003g001530_P001	g17054.t1
OG0008114	Wa8730a003g001520_P001	g17055.t1
OG0008115	Wa8730a003g001510_P001	g17056.t1
OG0008116	Wa8730a003g001500_P001	g17057.t1
OG0008117	Wa8730a003g001480_P001	g17061.t1
OG0008118	Wa8730a003g001450_P001	g17063.t1
OG0008119	Wa8730a003g001420_P001	g17067.t1
OG0008120	Wa8730a003g001390_P001	g17070.t1
OG0008121	Wa8730a003g001380_P001	g17071.t1
OG0008122	Wa8730a003g001300_P001	g17077.t1
OG0008123	Wa8730a003g001330_P001	g17082.t1
OG0008124	Wa8730a003g001350_P001	g17084.t1
OG0008125	Wa8730a003g001190_P001	g17094.t1
OG0008126	Wa8730a003g001200_P001	g17095.t1
OG0008127	Wa8730a003g001230_P001	g17102.t1
OG0008128	Wa8730a003g001250_P001	g17104.t1
OG0008129	Wa8730a003g001270_P001	g17107.t1
OG0008130	Wa8730a003g001060_P001	g17117.t1
OG0008131	Wa8730a003g001110_P001	g17118.t1
OG0008132	Wa8730a003g001130_P001	g17120.t1
OG0008133	Wa8730a003g001040_P001	g17134.t1
OG0008134	Wa8730a003g001020_P001	g17136.t1
OG0008135	Wa8730a003g001010_P001	g17139.t1
OG0008136	Wa8730a003g000990_P001	g17141.t1
OG0008137	Wa8730a003g000970_P001	g17142.t1
OG0008138	Wa8730a003g000900_P001	g17149.t1
OG0008139	Wa8730a003g000910_P001	g17150.t1
OG0008140	Wa8730a003g000850_P001	g17158.t1
OG0008141	Wa8730a003g000840_P001	g17159.t1
OG0008142	Wa8730a003g000830_P001	g17160.t1
OG0008143	Wa8730a003g000820_P001	g17161.t1
OG0008144	Wa8730a003g000810_P001	g17163.t1
OG0008145	Wa8730a003g000800_P001	g17164.t1
OG0008146	Wa8730a003g000790_P001	g17173.t1
OG0008147	Wa8730a003g000770_P001	g17177.t1
OG0008148	Wa8730a003g000760_P001	g17179.t1
OG0008149	Wa8730a003g000880_P001	g17181.t1
OG0008150	Wa8730a003g001030_P001	g17186.t1
OG0008151	Wa8730a003g000740_P001	g17190.t1
OG0008152	Wa8730a003g000680_P001	g17193.t1
OG0008153	Wa8730a003g000700_P001	g17195.t1
OG0008154	Wa8730a003g000660_P001	g17197.t1
OG0008155	Wa8730a003g000600_P001	g17202.t1
OG0008156	Wa8730a003g000630_P001	g17205.t1
OG0008158	Wa8730a003g000580_P001	g17211.t1
OG0008159	Wa8730a003g000540_P001	g17212.t1
OG0008160	Wa8730a003g000530_P001	g17219.t1
OG0008161	Wa8730a003g000450_P001	g17222.t1
OG0008162	Wa8730a003g000490_P001	g17223.t1
OG0008163	Wa8730a003g000510_P001	g17225.t1
OG0008164	Wa8730a003g000520_P001	g17226.t1
OG0008165	Wa8730a003g000430_P001	g17233.t1
OG0008166	Wa8730a003g000440_P001	g17234.t1
OG0008167	Wa8730a003g000410_P001	g17235.t1
OG0008168	Wa8730a003g000400_P001	g17236.t1
OG0008169	Wa8730a003g000270_P001	g17238.t1
OG0008170	Wa8730a003g000460_P001	g17241.t1
OG0008171	Wa8730a003g000310_P001	g17242.t1
OG0008172	Wa8730a003g000380_P001	g17245.t1
OG0008173	Wa8730a003g000390_P001	g17248.t1
OG0008175	Wa8730a003g000330_P001	g17252.t1
OG0008176	Wa8730a007g006190_P001	g17253.t1
OG0008177	Wa8730a002g003560_P001	g17255.t1
OG0008178	Wa8730a003g000250_P001	g17256.t1
OG0008179	Wa8730a003g000150_P001	g17267.t1
OG0008180	Wa8730a003g000140_P001	g17268.t1
OG0008181	Wa8730a003g000110_P001	g17274.t1
OG0008182	Wa8730a003g000100_P001	g17276.t1
OG0008183	Wa8730a003g000080_P001	g17279.t1
OG0008184	Wa8730a003g000070_P001	g17280.t1
OG0008185	Wa8730a003g000050_P001	g17281.t1
OG0008186	Wa8730a003g000060_P001	g17283.t1
OG0008187	Wa8730a003g000040_P001	g17284.t1
OG0008188	Wa8730a003g000010_P001	g17290.t1
OG0008189	Wa8730a002g010700_P001	g17301.t1
OG0008190	Wa8730a002g010690_P001	g17303.t1
OG0008191	Wa8730a002g010670_P001	g17304.t1
OG0008192	Wa8730a002g010650_P001	g17305.t1
OG0008193	Wa8730a002g010630_P001	g17308.t1
OG0008194	Wa8730a002g010600_P001	g17316.t1
OG0008195	Wa8730a002g010550_P001	g17319.t1
OG0008196	Wa8730a002g010560_P001	g17321.t1
OG0008197	Wa8730a002g010570_P001	g17322.t1
OG0008198	Wa8730a002g010590_P001	g17324.t1
OG0008199	Wa8730a002g010530_P001	g17328.t1
OG0008200	Wa8730a002g010520_P001	g17329.t1
OG0008201	Wa8730a002g010490_P001	g17331.t1
OG0008202	Wa8730a002g010480_P001	g17335.t1
OG0008203	Wa8730a002g010470_P001	g17336.t1
OG0008204	Wa8730a002g010430_P001	g17339.t1
OG0008205	Wa8730a002g010390_P001	g17343.t1
OG0008206	Wa8730a002g010400_P001	g17345.t1
OG0008207	Wa8730a002g010360_P001	g17349.t1
OG0008208	Wa8730a002g010280_P001	g17352.t1
OG0008209	Wa8730a002g010290_P001	g17353.t1
OG0008210	Wa8730a002g010330_P001	g17355.t1
OG0008211	Wa8730a002g010300_P001	g17358.t1
OG0008212	Wa8730a002g010250_P001	g17360.t1
OG0008213	Wa8730a002g010200_P001	g17366.t1
OG0008214	Wa8730a002g010190_P001	g17367.t1
OG0008215	Wa8730a002g010180_P001	g17369.t1
OG0008216	Wa8730a002g010150_P001	g17370.t1
OG0008217	Wa8730a002g008970_P001	g17375.t1
OG0008218	Wa8730a002g008950_P001	g17378.t1
OG0008219	Wa8730a007g006490_P001	g17380.t1
OG0008220	Wa8730a014g006910_P001	g17383.t1
OG0008221	Wa8730a002g008920_P001	g17384.t1
OG0008222	Wa8730a002g008900_P001	g17386.t1
OG0008223	Wa8730a002g008890_P001	g17388.t1
OG0008224	Wa8730a002g008880_P001	g17392.t1
OG0008225	Wa8730a002g008850_P001	g17400.t1
OG0008226	Wa8730a002g009090_P001	g17401.t1
OG0008227	Wa8730a002g009110_P001	g17407.t1
OG0008228	Wa8730a002g009140_P001	g17410.t1
OG0008229	Wa8730a002g009200_P001	g17413.t1
OG0008230	Wa8730a002g009190_P001	g17414.t1
OG0008231	Wa8730a002g009160_P001	g17418.t1
OG0008232	Wa8730a002g009230_P001	g17419.t1
OG0008233	Wa8730a002g009260_P001	g17421.t1
OG0008234	Wa8730a002g009270_P001	g17422.t1
OG0008235	Wa8730a002g009280_P001	g17424.t1
OG0008237	Wa8730a002g009290_P001	g17428.t1
OG0008238	Wa8730a002g009300_P001	g17430.t1
OG0008239	Wa8730a002g009310_P001	g17431.t1
OG0008240	Wa8730a002g009320_P001	g17432.t1
OG0008241	Wa8730a002g009330_P001	g17433.t1
OG0008242	Wa8730a002g009420_P001	g17436.t1
OG0008243	Wa8730a002g009410_P001	g17439.t1
OG0008244	Wa8730a002g009400_P001	g17441.t1
OG0008245	Wa8730a002g009390_P001	g17443.t1
OG0008246	Wa8730a002g009430_P001	g17444.t1
OG0008247	Wa8730a002g009480_P001	g17451.t1
OG0008248	Wa8730a002g009490_P001	g17453.t1
OG0008249	Wa8730a002g009500_P001	g17455.t1
OG0008250	Wa8730a002g009510_P001	g17457.t1
OG0008251	Wa8730a010g000270_P001	g17458.t1
OG0008252	Wa8730a002g009540_P001	g17461.t1
OG0008253	Wa8730a002g009550_P001	g17462.t1
OG0008254	Wa8730a002g009670_P001	g17463.t1
OG0008255	Wa8730a002g009630_P001	g17466.t1
OG0008256	Wa8730a002g009590_P001	g17472.t1
OG0008257	Wa8730a002g009720_P001	g17481.t1
OG0008258	Wa8730a002g009860_P001	g17484.t1
OG0008259	Wa8730a002g009870_P001	g17485.t1
OG0008260	Wa8730a002g009880_P001	g17486.t1
OG0008261	Wa8730a002g009890_P001	g17488.t1
OG0008262	Wa8730a002g009740_P001	g17491.t1
OG0008263	Wa8730a002g009770_P001	g17495.t1
OG0008264	Wa8730a002g009780_P001	g17496.t1
OG0008265	Wa8730a002g009790_P001	g17498.t1
OG0008266	Wa8730a002g009800_P001	g17499.t1
OG0008267	Wa8730a002g009820_P001	g17501.t1
OG0008268	Wa8730a002g009840_P001	g17504.t1
OG0008269	Wa8730a002g010040_P001	g17511.t1
OG0008270	Wa8730a002g009990_P001	g17513.t1
OG0008271	Wa8730a002g010000_P001	g17514.t1
OG0008272	Wa8730a002g010030_P001	g17517.t1
OG0008273	Wa8730a002g010120_P001	g17526.t1
OG0008274	Wa8730a002g010110_P001	g17527.t1
OG0008275	Wa8730a002g010090_P001	g17528.t1
OG0008276	Wa8730a013g005000_P001	g17539.t1
OG0008277	Wa8730a002g009040_P001	g17543.t1
OG0008278	Wa8730a002g009050_P001	g17544.t1
OG0008279	Wa8730a002g009070_P001	g17549.t1
OG0008280	Wa8730a002g009080_P001	g17550.t1
OG0008281	Wa8730a002g008800_P001	g17552.t1
OG0008282	Wa8730a002g008840_P001	g17556.t1
OG0008283	Wa8730a002g008770_P001	g17557.t1
OG0008284	Wa8730a002g008760_P001	g17560.t1
OG0008285	Wa8730a002g008750_P001	g17561.t1
OG0008286	Wa8730a002g008740_P001	g17562.t1
OG0008287	Wa8730a002g008720_P001	g17568.t1
OG0008288	Wa8730a002g008640_P001	g17578.t1
OG0008289	Wa8730a002g008630_P001	g17580.t1
OG0008290	Wa8730a002g008370_P001	g17582.t1
OG0008291	Wa8730a002g008350_P001	g17585.t1
OG0008292	Wa8730a002g008310_P001	g17587.t1
OG0008293	Wa8730a002g008320_P001	g17588.t1
OG0008294	Wa8730a002g008330_P001	g17590.t1
OG0008295	Wa8730a002g008340_P001	g17591.t1
OG0008296	Wa8730a002g008440_P001	g17594.t1
OG0008297	Wa8730a002g008430_P001	g17596.t1
OG0008298	Wa8730a002g008420_P001	g17599.t1
OG0008299	Wa8730a002g008410_P001	g17600.t1
OG0008300	Wa8730a002g008500_P001	g17602.t1
OG0008301	Wa8730a002g008460_P001	g17605.t1
OG0008302	Wa8730a002g008530_P001	g17609.t1
OG0008303	Wa8730a002g008520_P001	g17610.t1
OG0008304	Wa8730a002g008580_P001	g17611.t1
OG0008305	Wa8730a002g008290_P001	g17617.t1
OG0008306	Wa8730a002g008690_P001	g17618.t1
OG0008307	Wa8730a002g008270_P001	g17620.t1
OG0008308	Wa8730a002g008260_P001	g17622.t1
OG0008309	Wa8730a002g008250_P001	g17623.t1
OG0008310	Wa8730a002g008230_P001	g17625.t1
OG0008311	Wa8730a002g008220_P001	g17626.t1
OG0008312	Wa8730a002g008210_P001	g17627.t1
OG0008313	Wa8730a002g008160_P001	g17629.t1
OG0008314	Wa8730a002g008150_P001	g17630.t1
OG0008315	Wa8730a002g008110_P001	g17631.t1
OG0008316	Wa8730a002g008050_P001	g17634.t1
OG0008317	Wa8730a002g008070_P001	g17636.t1
OG0008318	Wa8730a002g008090_P001	g17641.t1
OG0008319	Wa8730a002g008030_P001	g17645.t1
OG0008320	Wa8730a002g008020_P001	g17646.t1
OG0008321	Wa8730a002g007970_P001	g17647.t1
OG0008322	Wa8730a002g007960_P001	g17648.t1
OG0008323	Wa8730a002g007950_P001	g17649.t1
OG0008324	Wa8730a002g007940_P001	g17650.t1
OG0008325	Wa8730a002g007920_P001	g17651.t1
OG0008326	Wa8730a002g007910_P001	g17653.t1
OG0008327	Wa8730a002g007900_P001	g17654.t1
OG0008328	Wa8730a002g007870_P001	g17659.t1
OG0008329	Wa8730a002g007780_P001	g17667.t1
OG0008330	Wa8730a002g007750_P001	g17672.t1
OG0008331	Wa8730a002g007760_P001	g17673.t1
OG0008332	Wa8730a002g007720_P001	g17675.t1
OG0008333	Wa8730a002g007730_P001	g17676.t1
OG0008334	Wa8730a002g007770_P001	g17678.t1
OG0008335	Wa8730a002g007700_P001	g17681.t1
OG0008336	Wa8730a002g007690_P001	g17682.t1
OG0008337	Wa8730a002g007680_P001	g17683.t1
OG0008338	Wa8730a002g007670_P001	g17684.t1
OG0008339	Wa8730a002g007660_P001	g17686.t1
OG0008340	Wa8730a002g007650_P001	g17687.t1
OG0008341	Wa8730a002g007630_P001	g17691.t1
OG0008342	Wa8730a002g007470_P001	g17693.t1
OG0008343	Wa8730a002g007480_P001	g17694.t1
OG0008344	Wa8730a002g007490_P001	g17697.t1
OG0008345	Wa8730a002g007550_P001	g17699.t1
OG0008346	Wa8730a002g007540_P001	g17700.t1
OG0008347	Wa8730a002g007530_P001	g17702.t1
OG0008348	Wa8730a002g007520_P001	g17706.t1
OG0008349	Wa8730a002g007510_P001	g17708.t1
OG0008350	Wa8730a002g007500_P001	g17709.t1
OG0008351	Wa8730a002g007570_P001	g17712.t1
OG0008352	Wa8730a002g007600_P001	g17716.t1
OG0008353	Wa8730a002g007450_P001	g17720.t1
OG0008354	Wa8730a002g007420_P001	g17723.t1
OG0008355	Wa8730a002g007400_P001	g17726.t1
OG0008356	Wa8730a002g007370_P001	g17731.t1
OG0008357	Wa8730a002g007340_P001	g17736.t1
OG0008358	Wa8730a002g007230_P001	g17744.t1
OG0008359	Wa8730a002g007240_P001	g17745.t1
OG0008360	Wa8730a002g007250_P001	g17746.t1
OG0008361	Wa8730a002g007260_P001	g17747.t1
OG0008362	Wa8730a002g007270_P001	g17748.t1
OG0008363	Wa8730a002g007180_P001	g17753.t1
OG0008364	Wa8730a002g007170_P001	g17755.t1
OG0008365	Wa8730a002g007130_P001	g17759.t1
OG0008366	Wa8730a002g007110_P001	g17762.t1
OG0008367	Wa8730a002g007100_P001	g17763.t1
OG0008368	Wa8730a002g007090_P001	g17764.t1
OG0008369	Wa8730a002g006940_P001	g17767.t1
OG0008370	Wa8730a002g006950_P001	g17768.t1
OG0008371	Wa8730a002g006960_P001	g17769.t1
OG0008372	Wa8730a002g006970_P001	g17771.t1
OG0008373	Wa8730a002g006980_P001	g17772.t1
OG0008374	Wa8730a002g007000_P001	g17775.t1
OG0008375	Wa8730a002g007010_P001	g17776.t1
OG0008376	Wa8730a002g007020_P001	g17777.t1
OG0008377	Wa8730a002g007030_P001	g17780.t1
OG0008378	Wa8730a002g007040_P001	g17781.t1
OG0008379	Wa8730a002g006890_P001	g17785.t1
OG0008380	Wa8730a002g006900_P001	g17789.t1
OG0008381	Wa8730a002g006910_P001	g17792.t1
OG0008382	Wa8730a002g006880_P001	g17797.t1
OG0008383	Wa8730a002g006860_P001	g17802.t1
OG0008384	Wa8730a002g006850_P001	g17803.t1
OG0008385	Wa8730a002g006820_P001	g17804.t1
OG0008386	Wa8730a002g006770_P001	g17806.t1
OG0008387	Wa8730a002g006540_P001	g17808.t1
OG0008388	Wa8730a002g006560_P001	g17810.t1
OG0008389	Wa8730a002g006570_P001	g17812.t1
OG0008390	Wa8730a002g006580_P001	g17813.t1
OG0008391	Wa8730a002g006590_P001	g17814.t1
OG0008392	Wa8730a002g006600_P001	g17815.t1
OG0008393	Wa8730a002g006500_P001	g17817.t1
OG0008394	Wa8730a002g006750_P001	g17819.t1, g17822.t1
OG0008395	Wa8730a002g006470_P001	g17823.t1
OG0008396	Wa8730a002g006440_P001	g17825.t1
OG0008397	Wa8730a002g006430_P001	g17829.t1
OG0008398	Wa8730a002g006420_P001	g17830.t1
OG0008399	Wa8730a002g006410_P001	g17831.t1
OG0008400	Wa8730a002g006400_P001	g17832.t1
OG0008401	Wa8730a002g006370_P001	g17836.t1
OG0008402	Wa8730a002g006300_P001	g17837.t1
OG0008403	Wa8730a002g006070_P001	g17841.t1
OG0008404	Wa8730a002g006080_P001	g17845.t1
OG0008405	Wa8730a002g006090_P001	g17846.t1
OG0008406	Wa8730a002g006110_P001	g17848.t1
OG0008407	Wa8730a017g003150_P001	g17852.t1
OG0008408	Wa8730a002g006120_P001	g17853.t1
OG0008409	Wa8730a002g006130_P001	g17854.t1
OG0008410	Wa8730a002g006150_P001	g17856.t1
OG0008411	Wa8730a002g006240_P001	g17860.t1
OG0008412	Wa8730a002g006210_P001	g17864.t1
OG0008413	Wa8730a002g006220_P001	g17865.t1
OG0008414	Wa8730a002g006160_P001	g17866.t1
OG0008415	Wa8730a002g006170_P001	g17867.t1
OG0008416	Wa8730a002g005910_P001	g17874.t1
OG0008417	Wa8730a002g005900_P001	g17875.t1
OG0008418	Wa8730a002g006040_P001	g17882.t1
OG0008419	Wa8730a002g005940_P001	g17886.t1
OG0008420	Wa8730a002g005950_P001	g17890.t1
OG0008421	Wa8730a002g005990_P001	g17895.t1
OG0008422	Wa8730a002g006010_P001	g17898.t1
OG0008423	Wa8730a002g005840_P001	g17900.t1
OG0008424	Wa8730a002g005850_P001	g17901.t1
OG0008425	Wa8730a002g005860_P001	g17904.t1
OG0008426	Wa8730a002g005810_P001	g17908.t1
OG0008427	Wa8730a002g005790_P001	g17909.t1
OG0008428	Wa8730a002g005740_P001	g17914.t1
OG0008429	Wa8730a002g005730_P001	g17915.t1
OG0008430	Wa8730a002g005700_P001	g17919.t1
OG0008431	Wa8730a002g005690_P001	g17921.t1
OG0008432	Wa8730a002g005660_P001	g17926.t1
OG0008433	Wa8730a002g005630_P001	g17931.t1
OG0008434	Wa8730a002g005560_P001	g17932.t1
OG0008435	Wa8730a002g005570_P001	g17933.t1
OG0008436	Wa8730a002g005520_P001	g17935.t1
OG0008437	Wa8730a002g005490_P001	g17937.t1
OG0008438	Wa8730a002g005470_P001	g17939.t1
OG0008439	Wa8730a002g005460_P001	g17940.t1
OG0008440	Wa8730a002g005400_P001	g17943.t1
OG0008441	Wa8730a002g005390_P001	g17945.t1
OG0008442	Wa8730a002g005430_P001	g17954.t1
OG0008443	Wa8730a002g005440_P001	g17955.t1
OG0008444	Wa8730a002g005450_P001	g17956.t1
OG0008445	Wa8730a002g005360_P001	g17963.t1
OG0008446	Wa8730a002g005290_P001	g17967.t1
OG0008447	Wa8730a002g005120_P001	g17970.t1
OG0008448	Wa8730a002g005110_P001	g17972.t1
OG0008449	Wa8730a002g005160_P001	g17979.t1
OG0008450	Wa8730a002g005230_P001	g17983.t1
OG0008451	Wa8730a002g005210_P001	g17988.t1
OG0008452	Wa8730a002g005180_P001	g17991.t1
OG0008453	Wa8730a002g005000_P001	g18000.t1
OG0008454	Wa8730a002g004950_P001	g18004.t1
OG0008455	Wa8730a002g004900_P001	g18011.t1
OG0008456	Wa8730a002g004890_P001	g18012.t1
OG0008457	Wa8730a002g004820_P001	g18014.t1
OG0008458	Wa8730a002g004830_P001	g18015.t1
OG0008459	Wa8730a002g004840_P001	g18017.t1
OG0008460	Wa8730a002g004800_P001	g18020.t1
OG0008461	Wa8730a002g004770_P001	g18027.t1
OG0008462	Wa8730a002g004760_P001	g18028.t1
OG0008463	Wa8730a002g004750_P001	g18029.t1
OG0008464	Wa8730a002g004730_P001	g18032.t1
OG0008465	Wa8730a002g004590_P001	g18036.t1
OG0008466	Wa8730a002g004650_P001	g18039.t1
OG0008467	Wa8730a002g004690_P001	g18046.t1
OG0008468	Wa8730a002g004700_P001	g18047.t1
OG0008469	Wa8730a002g004720_P001	g18049.t1
OG0008470	Wa8730a002g004630_P001	g18054.t1
OG0008471	Wa8730a002g004490_P001	g18069.t1
OG0008472	Wa8730a002g004470_P001	g18072.t1
OG0008473	Wa8730a002g004460_P001	g18074.t1
OG0008474	Wa8730a002g004450_P001	g18075.t1
OG0008475	Wa8730a002g004440_P001	g18076.t1
OG0008476	Wa8730a002g004400_P001	g18078.t1
OG0008477	Wa8730a002g004390_P001	g18081.t1
OG0008478	Wa8730a002g004350_P001	g18086.t1
OG0008479	Wa8730a002g004340_P001	g18087.t1
OG0008480	Wa8730a002g004320_P001	g18090.t1
OG0008481	Wa8730a002g004240_P001	g18097.t1
OG0008482	Wa8730a002g004270_P001	g18100.t1
OG0008483	Wa8730a002g004280_P001	g18101.t1
OG0008484	Wa8730a002g004140_P001	g18102.t1
OG0008485	Wa8730a002g004150_P001	g18104.t1
OG0008486	Wa8730a002g004160_P001	g18105.t1
OG0008487	Wa8730a002g004200_P001	g18107.t1
OG0008488	Wa8730a002g004210_P001	g18108.t1
OG0008489	Wa8730a002g004220_P001	g18112.t1
OG0008490	Wa8730a002g004230_P001	g18113.t1
OG0008491	Wa8730a002g004130_P001	g18117.t1
OG0008492	Wa8730a002g004120_P001	g18118.t1
OG0008493	Wa8730a002g004110_P001	g18119.t1
OG0008494	Wa8730a002g004100_P001	g18123.t1
OG0008495	Wa8730a002g004040_P001	g18126.t1
OG0008496	Wa8730a002g004050_P001	g18127.t1
OG0008497	Wa8730a002g004060_P001	g18128.t1
OG0008498	Wa8730a002g004070_P001	g18129.t1
OG0008499	Wa8730a002g004030_P001	g18131.t1
OG0008500	Wa8730a002g004020_P001	g18132.t1
OG0008501	Wa8730a002g004010_P001	g18133.t1
OG0008502	Wa8730a002g003990_P001	g18134.t1
OG0008503	Wa8730a002g003850_P001	g18137.t1
OG0008504	Wa8730a002g003860_P001	g18139.t1
OG0008505	Wa8730a002g003870_P001	g18140.t1
OG0008506	Wa8730a002g003880_P001	g18142.t1
OG0008507	Wa8730a002g003610_P001	g18143.t1
OG0008508	Wa8730a002g003590_P001	g18148.t1
OG0008509	Wa8730a002g003580_P001	g18150.t1
OG0008510	Wa8730a002g003690_P001	g18157.t1
OG0008511	Wa8730a002g003720_P001	g18162.t1
OG0008512	Wa8730a002g003730_P001	g18164.t1
OG0008513	Wa8730a002g003740_P001	g18165.t1
OG0008514	Wa8730a002g003780_P001	g18169.t1
OG0008515	Wa8730a002g003520_P001	g18193.t1
