Orthogroup	Sp9509_oxford_v3.proteins	wa8730.asm201904v2.ann1.proteins
OG0007500	Sp18g00187	Wa8730a016g003870_P001
OG0007501	Sp18g00185	Wa8730a016g003810_P001
OG0007502	Sp18g00183	Wa8730a016g004080_P001
OG0007503	Sp18g00180	Wa8730a016g004120_P001
OG0007504	Sp18g00179	Wa8730a016g004020_P001
OG0007505	Sp18g00177	Wa8730a016g004010_P001
OG0007506	Sp18g00175	Wa8730a016g004000_P001
OG0007507	Sp18g00159	Wa8730a016g003930_P001
OG0007508	Sp18g00158	Wa8730a016g003920_P001
OG0007509	Sp18g00151	Wa8730a016g004100_P001
OG0007510	Sp18g00150	Wa8730a016g004110_P001
OG0007511	Sp18g00141	Wa8730a016g004050_P001
OG0007512	Sp18g00139	Wa8730a016g004060_P001
OG0007513	Sp18g00132	Wa8730a016g004180_P001
OG0007514	Sp18g00128	Wa8730a016g004140_P001
OG0007515	Sp18g00127	Wa8730a016g004150_P001
OG0007516	Sp18g00124	Wa8730a016g004160_P001
OG0007517	Sp18g00123	Wa8730a016g004240_P001
OG0007518	Sp18g00122	Wa8730a016g004230_P001
OG0007519	Sp18g00121	Wa8730a016g004220_P001
OG0007520	Sp18g00120	Wa8730a016g004210_P001
OG0007521	Sp18g00115	Wa8730a016g004320_P001
OG0007522	Sp18g00108	Wa8730a013g001640_P001
OG0007523	Sp18g00107	Wa8730a016g004360_P001
OG0007524	Sp18g00104	Wa8730a016g004300_P001
OG0007525	Sp18g00102	Wa8730a016g004290_P001
OG0007526	Sp18g00101	Wa8730a016g004260_P001
OG0007527	Sp07g00836	Wa8730a016g004450_P001
OG0007528	Sp18g00095	Wa8730a016g004440_P001
OG0007529	Sp18g00092	Wa8730a016g004410_P001
OG0007530	Sp18g00091	Wa8730a016g004400_P001
OG0007531	Sp18g00088	Wa8730a016g004460_P001
OG0007532	Sp18g00085	Wa8730a016g004470_P001
OG0007533	Sp18g00080	Wa8730a016g004510_P001
OG0007534	Sp18g00077	Wa8730a016g004520_P001
OG0007535	Sp18g00070	Wa8730a016g004580_P001
OG0007537	Sp18g00057	Wa8730a016g004530_P001
OG0007538	Sp18g00053	Wa8730a016g004630_P001
OG0007539	Sp18g00052	Wa8730a016g004640_P001
OG0007540	Sp18g00046	Wa8730a016g004680_P001
OG0007541	Sp18g00041	Wa8730a016g004750_P001
OG0007542	Sp18g00029	Wa8730a016g004760_P001
OG0007543	Sp18g00021	Wa8730a016g004800_P001
OG0007544	Sp18g00019	Wa8730a016g004820_P001
OG0007545	Sp18g00018	Wa8730a016g004830_P001
OG0007546	Sp18g00016	Wa8730a016g004840_P001
OG0007547	Sp18g00014	Wa8730a016g004860_P001
OG0007548	Sp18g00013	Wa8730a016g004870_P001
OG0007549	Sp18g00008	Wa8730a016g004900_P001
OG0007550	Sp18g00005	Wa8730a016g004890_P001
OG0007551	Sp18g00002	Wa8730a016g004930_P001
OG0007553	Sp11g00970	Wa8730a019g000070_P001
OG0007554	Sp11g00969	Wa8730a011g006140_P001
OG0007555	Sp11g00966	Wa8730a011g006130_P001
OG0007556	Sp11g00965	Wa8730a011g006100_P001
OG0007557	Sp11g00959	Wa8730a011g006070_P001
OG0007558	Sp11g00957	Wa8730a011g006060_P001
OG0007559	Sp11g00954	Wa8730a011g006050_P001
OG0007560	Sp11g00953	Wa8730a011g006040_P001
OG0007561	Sp11g00951	Wa8730a011g006020_P001
OG0007562	Sp11g00947	Wa8730a011g006000_P001
OG0007563	Sp11g00942	Wa8730a011g005960_P001
OG0007564	Sp11g00935	Wa8730a011g005910_P001
OG0007565	Sp11g00934	Wa8730a011g005920_P001
OG0007566	Sp11g00920	Wa8730a011g005890_P001
OG0007567	Sp11g00913	Wa8730a011g005680_P001
OG0007568	Sp11g00904	Wa8730a001g002600_P001
OG0007569	Sp11g00898	Wa8730a011g005710_P001
OG0007570	Sp11g00897	Wa8730a011g005720_P001
OG0007571	Sp11g00892	Wa8730a011g005660_P001
OG0007572	Sp11g00890	Wa8730a011g005640_P001
OG0007573	Sp11g00889	Wa8730a011g005630_P001
OG0007574	Sp11g00877	Wa8730a011g005610_P001
OG0007576	Sp11g00855	Wa8730a011g005500_P001
OG0007577	Sp11g00844	Wa8730a011g005400_P001
OG0007578	Sp11g00841	Wa8730a011g005410_P001
OG0007579	Sp11g00840	Wa8730a011g005420_P001
OG0007580	Sp11g00839	Wa8730a011g005430_P001
OG0007581	Sp11g00824	Wa8730a011g005330_P001
OG0007582	Sp11g00823	Wa8730a011g005380_P001
OG0007583	Sp11g00819	Wa8730a011g005370_P001
OG0007584	Sp11g00818	Wa8730a011g005360_P001
OG0007585	Sp11g00817	Wa8730a011g005340_P001
OG0007587	Sp11g00815	Wa8730a011g005390_P001
OG0007588	Sp11g00812	Wa8730a011g005310_P001
OG0007589	Sp11g00796	Wa8730a011g005280_P001
OG0007590	Sp11g00795	Wa8730a011g005290_P001
OG0007591	Sp11g00791	Wa8730a011g005190_P001
OG0007592	Sp11g00790	Wa8730a011g005200_P001
OG0007593	Sp11g00785	Wa8730a011g005170_P001
OG0007594	Sp11g00782	Wa8730a011g005180_P001
OG0007595	Sp11g00776	Wa8730a011g005140_P001
OG0007596	Sp11g00775	Wa8730a011g005050_P001
OG0007597	Sp11g00766	Wa8730a011g005080_P001
OG0007598	Sp11g00762	Wa8730a011g005120_P001
OG0007599	Sp11g00761	Wa8730a011g005110_P001
OG0007600	Sp11g00758	Wa8730a011g005090_P001
OG0007601	Sp11g00753	Wa8730a011g005040_P001
OG0007602	Sp11g00749	Wa8730a011g004940_P001
OG0007603	Sp11g00747	Wa8730a011g004950_P001
OG0007604	Sp11g00741	Wa8730a011g005000_P001
OG0007605	Sp11g00735	Wa8730a011g005020_P001
OG0007606	Sp11g00734	Wa8730a011g004960_P001
OG0007607	Sp11g00733	Wa8730a011g005030_P001
OG0007608	Sp11g00732	Wa8730a011g004930_P001
OG0007609	Sp11g00731	Wa8730a011g004910_P001
OG0007610	Sp11g00726	Wa8730a011g004880_P001
OG0007611	Sp11g00725	Wa8730a011g004800_P001
OG0007612	Sp11g00723	Wa8730a011g004810_P001
OG0007613	Sp11g00720	Wa8730a011g004820_P001
OG0007614	Sp11g00714	Wa8730a011g004770_P001
OG0007615	Sp11g00713	Wa8730a011g004780_P001
OG0007617	Sp11g00709	Wa8730a011g004620_P001
OG0007618	Sp11g00705	Wa8730a011g004670_P001
OG0007619	Sp11g00701	Wa8730a011g004690_P001
OG0007620	Sp11g00700	Wa8730a011g004570_P001
OG0007621	Sp11g00699	Wa8730a011g004550_P001
OG0007622	Sp11g00698	Wa8730a011g004540_P001
OG0007623	Sp11g00686	Wa8730a011g004470_P001
OG0007624	Sp11g00685	Wa8730a011g004450_P001
OG0007625	Sp11g00681	Wa8730a011g004360_P001
OG0007626	Sp11g00680	Wa8730a011g004350_P001
OG0007627	Sp11g00672	Wa8730a011g004320_P001
OG0007628	Sp11g00660	Wa8730a011g004280_P001
OG0007629	Sp11g00659	Wa8730a011g004270_P001
OG0007630	Sp11g00656	Wa8730a011g004150_P001
OG0007631	Sp11g00651	Wa8730a011g004220_P001
OG0007632	Sp11g00647	Wa8730a011g003970_P001
OG0007633	Sp11g00642	Wa8730a011g003990_P001
OG0007634	Sp11g00641	Wa8730a011g004010_P001
OG0007635	Sp11g00635	Wa8730a011g003800_P001
OG0007636	Sp11g00632	Wa8730a011g003810_P001
OG0007637	Sp11g00631	Wa8730a011g003820_P001
OG0007638	Sp11g00629	Wa8730a011g003840_P001
OG0007639	Sp11g00626	Wa8730a011g003850_P001
OG0007640	Sp11g00621	Wa8730a011g003860_P001
OG0007641	Sp11g00616	Wa8730a011g003870_P001
OG0007642	Sp11g00611	Wa8730a011g003880_P001
OG0007643	Sp11g00610	Wa8730a011g004040_P001
OG0007644	Sp11g00609	Wa8730a011g003920_P001
OG0007645	Sp11g00607	Wa8730a011g003910_P001
OG0007646	Sp11g00605	Wa8730a011g004050_P001
OG0007647	Sp11g00604	Wa8730a011g004080_P001
OG0007648	Sp11g00603	Wa8730a011g004070_P001
OG0007649	Sp11g00601, Sp11g00602	Wa8730a011g004100_P001
OG0007650	Sp11g00598	Wa8730a011g004250_P001
OG0007651	Sp11g00593	Wa8730a014g001680_P001
OG0007652	Sp11g00585	Wa8730a011g003940_P001
OG0007653	Sp11g00583	Wa8730a011g003950_P001
OG0007654	Sp11g00580	Wa8730a011g003960_P001
OG0007655	Sp11g00573	Wa8730a011g003770_P001
OG0007656	Sp11g00571	Wa8730a011g003750_P001
OG0007657	Sp11g00570	Wa8730a011g003730_P001
OG0007658	Sp11g00569	Wa8730a011g003720_P001
OG0007659	Sp11g00566	Wa8730a011g003590_P001
OG0007660	Sp11g00564	Wa8730a011g003610_P001
OG0007661	Sp11g00562	Wa8730a011g003620_P001
OG0007662	Sp11g00561	Wa8730a011g003630_P001
OG0007663	Sp11g00560	Wa8730a011g003640_P001
OG0007664	Sp11g00558	Wa8730a011g003500_P001
OG0007665	Sp11g00557	Wa8730a011g003510_P001
OG0007666	Sp11g00550	Wa8730a007g005870_P001
OG0007667	Sp11g00546	Wa8730a011g003560_P001
OG0007668	Sp11g00541	Wa8730a011g003490_P001
OG0007669	Sp11g00531	Wa8730a011g003470_P001
OG0007670	Sp11g00524	Wa8730a011g003480_P001
OG0007671	Sp11g00513	Wa8730a011g003400_P001
OG0007672	Sp11g00509	Wa8730a011g003350_P001
OG0007673	Sp11g00504	Wa8730a011g003410_P001
OG0007674	Sp11g00502	Wa8730a011g003420_P001
OG0007675	Sp11g00501	Wa8730a011g003430_P001
OG0007676	Sp11g00492	Wa8730a011g003320_P001
OG0007677	Sp11g00490	Wa8730a011g003290_P001
OG0007678	Sp11g00483	Wa8730a011g003240_P001
OG0007679	Sp11g00481	Wa8730a011g003200_P001
OG0007680	Sp11g00479	Wa8730a011g003190_P001
OG0007681	Sp11g00478	Wa8730a011g003220_P001
OG0007682	Sp11g00475	Wa8730a011g003110_P001
OG0007683	Sp11g00474	Wa8730a011g003100_P001
OG0007684	Sp11g00449	Wa8730a011g003050_P001
OG0007685	Sp11g00448	Wa8730a011g002810_P001
OG0007686	Sp11g00447	Wa8730a011g002800_P001
OG0007687	Sp11g00446	Wa8730a011g002850_P001
OG0007688	Sp11g00445	Wa8730a011g002860_P001
OG0007689	Sp11g00444	Wa8730a006g000990_P001
OG0007690	Sp11g00442	Wa8730a011g002880_P001
OG0007691	Sp11g00441	Wa8730a011g002870_P001
OG0007692	Sp11g00440	Wa8730a011g003040_P001
OG0007693	Sp11g00436	Wa8730a011g003010_P001
OG0007694	Sp11g00435	Wa8730a011g002990_P001
OG0007695	Sp11g00434	Wa8730a011g002970_P001
OG0007696	Sp11g00433	Wa8730a011g002930_P001
OG0007698	Sp11g00431	Wa8730a011g002940_P001
OG0007699	Sp11g00427	Wa8730a011g002950_P001
OG0007700	Sp11g00426	Wa8730a011g002960_P001
OG0007701	Sp11g00421	Wa8730a011g002890_P001
OG0007702	Sp11g00419	Wa8730a011g002790_P001
OG0007703	Sp11g00417	Wa8730a011g002760_P001
OG0007704	Sp11g00405	Wa8730a011g002600_P001
OG0007705	Sp11g00403	Wa8730a011g002560_P001
OG0007706	Sp11g00398	Wa8730a011g002540_P001
OG0007707	Sp11g00396	Wa8730a011g002510_P001
OG0007708	Sp11g00394	Wa8730a011g002520_P001
OG0007709	Sp11g00392	Wa8730a011g002590_P001
OG0007710	Sp11g00390	Wa8730a011g002580_P001
OG0007711	Sp11g00383	Wa8730a011g002450_P001
OG0007712	Sp11g00382	Wa8730a011g002440_P001
OG0007713	Sp11g00381	Wa8730a011g002420_P001
OG0007714	Sp11g00377	Wa8730a011g002390_P001
OG0007715	Sp11g00373	Wa8730a011g002370_P001
OG0007716	Sp11g00372	Wa8730a011g002360_P001
OG0007717	Sp11g00369	Wa8730a011g002300_P001
OG0007718	Sp11g00366	Wa8730a011g002120_P001
OG0007719	Sp11g00356	Wa8730a011g002060_P001
OG0007720	Sp11g00354	Wa8730a011g002160_P001
OG0007721	Sp11g00349	Wa8730a011g002180_P001
OG0007722	Sp11g00346	Wa8730a011g002250_P001
OG0007723	Sp11g00344	Wa8730a011g002280_P001
OG0007724	Sp11g00343	Wa8730a011g002270_P001
OG0007725	Sp11g00339	Wa8730a011g002200_P001
OG0007726	Sp11g00337	Wa8730a011g002030_P001
OG0007727	Sp11g00334	Wa8730a011g001440_P001
OG0007728	Sp11g00331	Wa8730a011g001710_P001
OG0007729	Sp11g00325	Wa8730a011g001740_P001
OG0007730	Sp11g00324	Wa8730a011g001750_P001
OG0007731	Sp11g00321	Wa8730a011g001790_P001
OG0007732	Sp11g00318	Wa8730a011g001820_P001
OG0007733	Sp11g00313	Wa8730a011g001850_P001
OG0007734	Sp11g00307	Wa8730a011g002020_P001
OG0007735	Sp11g00303	Wa8730a011g002000_P001
OG0007736	Sp11g00301	Wa8730a011g001980_P001
OG0007738	Sp11g00282	Wa8730a011g001400_P001
OG0007739	Sp11g00281	Wa8730a011g001410_P001
OG0007740	Sp11g00278	Wa8730a011g001380_P001
OG0007741	Sp11g00274	Wa8730a011g001340_P001
OG0007742	Sp11g00272	Wa8730a011g001330_P001
OG0007743	Sp11g00265	Wa8730a011g001600_P001
OG0007744	Sp11g00264	Wa8730a011g001500_P001
OG0007745	Sp11g00261	Wa8730a011g001520_P001
OG0007746	Sp11g00260	Wa8730a011g001700_P001
OG0007747	Sp11g00259	Wa8730a011g001640_P001
OG0007748	Sp11g00252	Wa8730a011g001590_P001
OG0007749	Sp11g00249	Wa8730a011g001570_P001
OG0007750	Sp11g00247	Wa8730a011g001560_P001
OG0007751	Sp11g00244	Wa8730a011g001660_P001
OG0007752	Sp11g00237	Wa8730a011g001280_P001
OG0007753	Sp11g00231	Wa8730a011g001180_P001
OG0007754	Sp11g00227	Wa8730a011g001200_P001
OG0007755	Sp11g00191	Wa8730a011g001530_P001
OG0007756	Sp11g00190	Wa8730a011g001260_P001
OG0007757	Sp11g00181	Wa8730a011g001220_P001
OG0007758	Sp11g00162	Wa8730a011g001150_P001
OG0007759	Sp11g00161	Wa8730a011g001140_P001
OG0007760	Sp11g00160	Wa8730a011g001100_P001
OG0007761	Sp11g00157	Wa8730a011g001130_P001
OG0007762	Sp11g00156	Wa8730a011g001090_P001
OG0007763	Sp11g00150	Wa8730a011g001010_P001
OG0007764	Sp11g00147	Wa8730a011g000980_P001
OG0007765	Sp11g00145	Wa8730a011g000960_P001
OG0007766	Sp11g00144	Wa8730a011g000950_P001
OG0007767	Sp11g00139	Wa8730a011g000890_P001
OG0007768	Sp11g00138	Wa8730a011g000880_P001
OG0007769	Sp11g00137	Wa8730a011g000870_P001
OG0007770	Sp11g00135	Wa8730a011g000860_P001
OG0007771	Sp11g00132	Wa8730a011g000840_P001
OG0007772	Sp11g00126	Wa8730a011g000790_P001
OG0007773	Sp11g00124	Wa8730a011g000800_P001
OG0007774	Sp11g00117	Wa8730a011g000740_P001
OG0007775	Sp11g00114	Wa8730a011g000360_P001
OG0007776	Sp11g00110	Wa8730a011g000370_P001
OG0007777	Sp11g00107	Wa8730a011g000400_P001
OG0007778	Sp11g00104	Wa8730a011g000580_P001
OG0007779	Sp11g00101	Wa8730a011g000560_P001
OG0007780	Sp11g00098	Wa8730a011g000540_P001
OG0007781	Sp11g00096	Wa8730a011g000530_P001
OG0007782	Sp11g00095	Wa8730a011g000500_P001
OG0007783	Sp11g00094	Wa8730a011g000520_P001
OG0007784	Sp11g00089	Wa8730a011g000750_P001
OG0007785	Sp11g00078	Wa8730a011g000670_P001
OG0007786	Sp11g00074	Wa8730a011g000630_P001
OG0007787	Sp11g00073	Wa8730a011g000620_P001
OG0007788	Sp11g00060	Wa8730a011g000290_P001
OG0007789	Sp11g00059	Wa8730a011g000280_P001
OG0007790	Sp11g00058	Wa8730a011g000270_P001
OG0007791	Sp11g00057	Wa8730a011g000690_P001
OG0007792	Sp11g00056	Wa8730a011g000220_P001
OG0007793	Sp11g00055	Wa8730a011g000230_P001
OG0007794	Sp11g00053	Wa8730a011g000240_P001
OG0007795	Sp11g00032	Wa8730a011g000120_P001
OG0007796	Sp11g00030	Wa8730a011g000110_P001
OG0007797	Sp11g00026	Wa8730a011g000100_P001
OG0007798	Sp11g00021	Wa8730a011g000090_P001
OG0007799	Sp11g00015	Wa8730a011g000070_P001
OG0007800	Sp11g00012	Wa8730a011g000060_P001
OG0007801	Sp11g00007	Wa8730a011g000050_P001
OG0007802	Sp11g00002	Wa8730a011g000010_P001
OG0007803	Sp03g01393	Wa8730a014g003000_P002, Wa8730a014g003000_P001
OG0007804	Sp03g01384	Wa8730a003g008820_P001
OG0007805	Sp03g01383	Wa8730a003g008810_P001
OG0007806	Sp03g01379	Wa8730a003g008790_P001
OG0007807	Sp03g01363	Wa8730a003g008700_P001
OG0007808	Sp03g01362	Wa8730a003g008690_P001
OG0007809	Sp03g01361	Wa8730a003g008450_P001
OG0007810	Sp03g01360	Wa8730a003g008670_P001
OG0007811	Sp03g01358	Wa8730a003g008640_P001
OG0007812	Sp03g01357	Wa8730a003g008660_P001
OG0007813	Sp03g01351	Wa8730a003g008520_P001
OG0007814	Sp03g01340	Wa8730a003g008570_P001
OG0007815	Sp03g01333	Wa8730a003g008440_P001
OG0007816	Sp03g01332	Wa8730a003g008630_P001
OG0007817	Sp03g01320	Wa8730a003g008600_P001
OG0007818	Sp03g01312	Wa8730a003g008400_P001
OG0007819	Sp03g01272	Wa8730a003g008200_P001
OG0007820	Sp03g01271	Wa8730a003g008190_P001
OG0007821	Sp03g01270	Wa8730a003g008180_P001
OG0007822	Sp03g01267	Wa8730a003g008170_P001
OG0007823	Sp03g01253	Wa8730a003g008120_P001
OG0007824	Sp03g01249	Wa8730a003g008100_P001
OG0007825	Sp03g01248	Wa8730a003g008110_P001
OG0007826	Sp03g01244	Wa8730a003g008050_P001
OG0007827	Sp03g01226	Wa8730a003g008030_P001
OG0007828	Sp03g01223	Wa8730a003g007960_P001
OG0007829	Sp03g01210	Wa8730a003g007950_P001
OG0007830	Sp03g01207	Wa8730a003g007480_P001
OG0007831	Sp03g01203	Wa8730a003g007470_P001
OG0007832	Sp03g01202	Wa8730a003g007100_P001
OG0007833	Sp03g01197	Wa8730a003g006920_P001
OG0007834	Sp03g01194	Wa8730a003g007500_P001
OG0007835	Sp03g01189	Wa8730a003g007010_P001
OG0007836	Sp03g01187	Wa8730a003g007050_P001
OG0007837	Sp03g01186	Wa8730a003g007060_P001
OG0007838	Sp03g01183	Wa8730a003g007710_P001
OG0007839	Sp03g01182	Wa8730a003g007720_P001
OG0007840	Sp03g01180	Wa8730a003g007730_P001
OG0007841	Sp03g01173	Wa8730a003g007700_P001
OG0007842	Sp03g01170	Wa8730a003g007660_P001
OG0007843	Sp03g01168	Wa8730a003g007670_P001
OG0007844	Sp03g01167	Wa8730a003g007680_P001
OG0007845	Sp03g01162	Wa8730a003g007630_P001
OG0007846	Sp03g01159	Wa8730a003g007600_P001
OG0007847	Sp03g01158	Wa8730a003g007590_P001
OG0007848	Sp03g01153	Wa8730a003g007530_P001
OG0007849	Sp03g01152	Wa8730a003g007760_P001
OG0007850	Sp03g01149	Wa8730a003g007770_P001
OG0007851	Sp03g01145	Wa8730a003g007120_P001
OG0007852	Sp03g01143	Wa8730a003g007140_P001
OG0007853	Sp03g01139	Wa8730a003g007150_P001
OG0007854	Sp03g01135	Wa8730a003g007540_P001
OG0007855	Sp03g01132	Wa8730a003g007780_P001
OG0007856	Sp03g01130	Wa8730a003g007790_P001
OG0007857	Sp03g01122	Wa8730a003g007920_P001
OG0007858	Sp03g01121	Wa8730a003g007190_P001
OG0007859	Sp03g01120	Wa8730a003g007170_P001
OG0007860	Sp03g01119	Wa8730a003g007160_P001
OG0007862	Sp03g01109	Wa8730a003g007810_P001
OG0007863	Sp03g01107	Wa8730a003g007550_P001
OG0007864	Sp03g01105	Wa8730a003g007940_P001
OG0007865	Sp03g01104	Wa8730a003g007900_P001
OG0007866	Sp03g01103	Wa8730a003g007890_P001
OG0007867	Sp03g01100	Wa8730a003g007870_P001
OG0007868	Sp03g01098	Wa8730a003g007030_P001
OG0007869	Sp03g01090	Wa8730a003g007240_P001
OG0007870	Sp03g01081	Wa8730a003g007320_P001
OG0007871	Sp03g01080	Wa8730a003g007310_P001
OG0007872	Sp03g01079	Wa8730a003g007290_P001
OG0007873	Sp03g01078	Wa8730a003g007270_P001
OG0007874	Sp03g01075	Wa8730a003g007370_P001
OG0007875	Sp03g01074	Wa8730a003g007350_P001
OG0007876	Sp03g01072	Wa8730a003g007400_P001
OG0007877	Sp03g01070	Wa8730a003g007420_P001
OG0007878	Sp03g01068	Wa8730a003g007450_P001
OG0007879	Sp03g01067	Wa8730a003g007460_P001
OG0007880	Sp03g01064	Wa8730a003g006890_P001
OG0007881	Sp03g01063	Wa8730a002g008190_P001
OG0007882	Sp03g01060	Wa8730a003g006860_P001
OG0007883	Sp03g01056	Wa8730a003g006840_P001
OG0007884	Sp03g01055	Wa8730a003g006800_P001
OG0007885	Sp03g01054	Wa8730a003g006810_P001
OG0007886	Sp03g01053	Wa8730a003g006820_P001
OG0007887	Sp03g01050	Wa8730a003g006790_P001
OG0007888	Sp03g01032	Wa8730a003g006660_P001
OG0007889	Sp03g01031	Wa8730a003g006670_P001
OG0007890	Sp03g01024	Wa8730a003g006690_P001
OG0007891	Sp03g01023	Wa8730a003g006490_P001
OG0007892	Sp03g01022	Wa8730a003g006500_P001
OG0007893	Sp03g01020	Wa8730a003g006510_P001
OG0007894	Sp03g01019	Wa8730a003g006520_P001
OG0007895	Sp03g01018	Wa8730a003g006540_P001
OG0007896	Sp03g01017	Wa8730a003g006550_P001
OG0007897	Sp03g01012	Wa8730a003g006610_P001
OG0007898	Sp03g01010	Wa8730a003g006600_P001
OG0007899	Sp03g01003	Wa8730a003g006420_P001
OG0007900	Sp03g00994	Wa8730a003g006400_P001
OG0007901	Sp03g00993	Wa8730a003g006390_P001
OG0007903	Sp03g00987	Wa8730a003g006350_P001
OG0007904	Sp03g00985	Wa8730a003g006340_P001
OG0007905	Sp03g00983	Wa8730a003g006330_P001
OG0007906	Sp03g00979	Wa8730a003g006290_P001
OG0007907	Sp03g00976	Wa8730a003g006270_P001
OG0007908	Sp03g00973	Wa8730a003g006170_P001
OG0007909	Sp03g00970	Wa8730a003g006210_P001
OG0007910	Sp03g00969	Wa8730a003g006200_P001
OG0007911	Sp03g00968	Wa8730a003g006190_P001
OG0007912	Sp03g00967	Wa8730a003g006090_P001
OG0007913	Sp03g00964	Wa8730a003g006120_P001
OG0007914	Sp03g00961	Wa8730a003g006230_P001
OG0007915	Sp03g00956	Wa8730a003g006070_P001
OG0007916	Sp03g00954	Wa8730a003g006080_P001
OG0007917	Sp03g00949	Wa8730a009g004610_P001
OG0007918	Sp03g00946	Wa8730a003g006020_P001
OG0007919	Sp03g00940	Wa8730a003g005990_P001
OG0007920	Sp03g00938	Wa8730a003g006010_P001
OG0007921	Sp03g00928	Wa8730a003g005880_P001
OG0007922	Sp03g00927	Wa8730a003g005890_P001
OG0007923	Sp03g00925	Wa8730a003g005910_P001
OG0007924	Sp03g00921	Wa8730a003g005960_P001
OG0007925	Sp03g00919	Wa8730a003g005970_P001
OG0007926	Sp03g00916	Wa8730a003g005940_P001
OG0007927	Sp03g00912	Wa8730a003g005710_P001
OG0007928	Sp03g00909	Wa8730a003g005760_P001
OG0007929	Sp03g00905	Wa8730a003g005780_P001
OG0007930	Sp03g00901	Wa8730a003g005770_P001
OG0007931	Sp03g00898	Wa8730a003g005660_P001
OG0007932	Sp03g00894	Wa8730a003g005600_P001
OG0007933	Sp03g00893	Wa8730a003g005590_P001
OG0007934	Sp03g00890	Wa8730a003g005550_P001
OG0007935	Sp03g00889	Wa8730a003g005560_P001
OG0007936	Sp03g00887	Wa8730a003g005500_P001
OG0007937	Sp03g00886	Wa8730a003g005470_P001
OG0007938	Sp03g00883	Wa8730a003g005460_P001
OG0007939	Sp03g00882	Wa8730a003g005450_P001
OG0007940	Sp03g00881	Wa8730a003g005420_P001
OG0007941	Sp03g00878	Wa8730a003g005430_P001
OG0007942	Sp03g00877	Wa8730a003g005380_P001
OG0007943	Sp03g00863	Wa8730a003g005410_P001
OG0007944	Sp03g00862	Wa8730a003g005400_P001
OG0007945	Sp03g00860	Wa8730a003g005340_P001
OG0007946	Sp03g00859	Wa8730a003g005350_P001
OG0007947	Sp03g00851	Wa8730a003g005300_P001
OG0007948	Sp03g00850	Wa8730a003g005310_P001
OG0007949	Sp03g00843	Wa8730a003g005270_P001, Wa8730a003g005280_P001
OG0007951	Sp03g00836	Wa8730a003g005220_P001
OG0007952	Sp03g00828	Wa8730a003g005240_P001
OG0007953	Sp03g00826	Wa8730a003g005210_P001
OG0007954	Sp03g00825	Wa8730a003g005200_P001
OG0007955	Sp03g00824	Wa8730a003g005190_P001
OG0007956	Sp03g00822	Wa8730a003g005180_P001
OG0007957	Sp03g00817	Wa8730a003g005130_P001
OG0007958	Sp03g00811	Wa8730a003g005110_P001
OG0007959	Sp03g00809	Wa8730a003g005080_P001
OG0007960	Sp03g00805	Wa8730a003g005000_P001
OG0007961	Sp03g00796	Wa8730a003g005030_P001
OG0007962	Sp03g00795	Wa8730a003g005040_P001
OG0007963	Sp03g00792	Wa8730a003g004990_P001
OG0007964	Sp03g00786	Wa8730a003g004930_P001
OG0007965	Sp03g00785	Wa8730a003g004940_P001
OG0007966	Sp03g00784	Wa8730a003g004950_P001
OG0007967	Sp03g00765	Wa8730a003g004770_P001
OG0007968	Sp03g00764	Wa8730a003g004760_P001
OG0007969	Sp03g00758	Wa8730a003g004680_P001
OG0007971	Sp03g00748	Wa8730a003g004660_P001
OG0007972	Sp03g00745	Wa8730a003g004650_P001
OG0007973	Sp03g00739	Wa8730a003g004630_P001
OG0007974	Sp03g00737	Wa8730a003g004610_P001
OG0007975	Sp03g00731	Wa8730a003g004580_P001
OG0007976	Sp03g00723	Wa8730a003g004530_P001
OG0007977	Sp03g00720	Wa8730a003g004490_P001
OG0007978	Sp03g00717	Wa8730a003g002250_P001
OG0007979	Sp03g00714	Wa8730a003g004420_P001
OG0007980	Sp03g00711	Wa8730a003g004330_P001
OG0007981	Sp03g00708	Wa8730a003g004360_P001
OG0007982	Sp03g00707	Wa8730a003g004320_P001
OG0007983	Sp03g00705	Wa8730a003g004400_P001
OG0007984	Sp03g00700	Wa8730a003g004380_P001
OG0007985	Sp03g00696	Wa8730a003g004280_P001
OG0007986	Sp03g00695	Wa8730a020g002820_P001
OG0007987	Sp03g00694	Wa8730a003g004270_P001
OG0007988	Sp03g00689	Wa8730a003g004250_P001
OG0007989	Sp03g00683	Wa8730a003g004170_P001
OG0007990	Sp03g00682	Wa8730a003g004190_P001
OG0007991	Sp03g00679	Wa8730a003g004200_P001
OG0007992	Sp03g00672	Wa8730a003g004130_P001
OG0007993	Sp03g00670	Wa8730a003g004140_P001
OG0007994	Sp03g00668	Wa8730a003g004100_P001
OG0007995	Sp03g00666	Wa8730a003g004070_P001
OG0007996	Sp03g00662	Wa8730a003g004050_P001
OG0007997	Sp03g00661	Wa8730a003g004040_P001
OG0007998	Sp03g00659	Wa8730a003g004030_P001
OG0007999	Sp03g00658	Wa8730a003g004020_P001
OG0008000	Sp03g00657	Wa8730a003g004000_P001
OG0008001	Sp03g00656	Wa8730a003g003990_P001
OG0008002	Sp03g00654	Wa8730a003g003980_P001
OG0008003	Sp03g00646	Wa8730a003g003900_P001
OG0008004	Sp03g00642	Wa8730a003g003630_P001
OG0008005	Sp03g00637	Wa8730a003g003560_P001
OG0008006	Sp03g00636	Wa8730a003g003550_P001
OG0008007	Sp03g00633	Wa8730a003g003540_P001
