Orthogroup	Sp9509_oxford_v3.proteins	Sp7498_pacbio.protein
OG0011406	Sp01g01262	g3749.t1
OG0011407	Sp01g01256	g3756.t1
OG0011408	Sp01g01255	g3757.t1
OG0011409	Sp01g01253	g3759.t1
OG0011410	Sp01g01246	g3766.t1
OG0011411	Sp01g01240	g3771.t1
OG0011412	Sp01g01236	g3775.t1
OG0011413	Sp01g01227	g3784.t1
OG0011414	Sp01g01224	g3787.t1
OG0011415	Sp01g01219	g3793.t1
OG0011416	Sp01g01213	g3801.t1
OG0011417	Sp01g01209	g3806.t1
OG0011418	Sp01g01208	g3807.t1
OG0011419	Sp01g01207	g3808.t1
OG0011420	Sp01g01199	g3817.t1
OG0011421	Sp01g01197	g3820.t1
OG0011422	Sp01g01192	g3826.t1
OG0011423	Sp01g01189	g3829.t1
OG0011424	Sp01g01185	g3832.t1
OG0011425	Sp01g01183	g3835.t1
OG0011426	Sp01g01181	g3837.t1
OG0011427	Sp01g01179	g3839.t1
OG0011428	Sp01g01178	g3840.t1
OG0011429	Sp01g01173	g3842.t1
OG0011430	Sp01g01167	g3847.t1
OG0011431	Sp01g01165	g3849.t1
OG0011432	Sp01g01162	g3852.t1
OG0011433	Sp01g01160	g3854.t1
OG0011434	Sp01g01158	g3856.t1
OG0011435	Sp01g01153	g3861.t1
OG0011436	Sp01g01150	g3864.t1
OG0011437	Sp01g01143	g3872.t1
OG0011438	Sp01g01139	g3877.t1
OG0011439	Sp01g01135	g3880.t1
OG0011440	Sp01g01133	g3882.t1
OG0011441	Sp01g01128	g3886.t1
OG0011442	Sp01g01125	g3889.t1
OG0011443	Sp01g01120	g3894.t1
OG0011444	Sp01g01102	g3912.t1
OG0011445	Sp01g01101	g3913.t1
OG0011446	Sp01g01099	g3915.t1
OG0011447	Sp01g01096	g3920.t1
OG0011448	Sp01g01094	g3921.t1
OG0011449	Sp01g01090	g3923.t1
OG0011450	Sp01g01089	g3924.t1
OG0011451	Sp01g01085	g3926.t1
OG0011452	Sp01g01080	g3931.t1
OG0011453	Sp01g01074	g3938.t1
OG0011454	Sp01g01068	g3945.t1
OG0011455	Sp01g01065	g3948.t1
OG0011456	Sp01g01062	g3950.t1
OG0011457	Sp01g01061	g3951.t1
OG0011458	Sp01g01057	g3955.t1
OG0011459	Sp01g01053	g3959.t1
OG0011460	Sp01g01048	g3963.t1
OG0011461	Sp01g01047	g3964.t1
OG0011462	Sp01g01046	g3965.t1
OG0011463	Sp01g01043	g3967.t1
OG0011464	Sp01g01040	g3969.t1
OG0011465	Sp01g01039	g3970.t1
OG0011466	Sp01g01038	g3971.t1
OG0011467	Sp01g01036	g3973.t1
OG0011468	Sp01g01034	g3975.t1
OG0011469	Sp01g01019	g3987.t1
OG0011470	Sp01g01018	g3988.t1
OG0011471	Sp01g01014	g3991.t1
OG0011472	Sp01g01012	g3993.t1
OG0011473	Sp01g01010	g3995.t1
OG0011474	Sp01g01009	g3996.t1
OG0011475	Sp01g01007	g3998.t1
OG0011476	Sp01g01005	g4001.t1
OG0011477	Sp01g01003	g4003.t1
OG0011478	Sp01g01001	g4005.t1
OG0011479	Sp01g00995	g4010.t1
OG0011480	Sp01g00992	g4013.t1
OG0011481	Sp01g00991	g4014.t1
OG0011482	Sp01g00982	g4022.t1
OG0011483	Sp01g00981	g4023.t1
OG0011484	Sp01g00979	g4024.t1
OG0011485	Sp01g00973	g4029.t1
OG0011486	Sp01g00972	g4030.t1
OG0011487	Sp01g00968	g4034.t1
OG0011488	Sp01g00961	g4040.t1
OG0011489	Sp01g00960	g4041.t1
OG0011490	Sp01g00959	g4042.t1
OG0011491	Sp01g00958	g4043.t1
OG0011492	Sp01g00957	g4044.t1
OG0011493	Sp01g00954	g4048.t1
OG0011494	Sp01g00945	g4054.t1
OG0011495	Sp01g00938	g4061.t1
OG0011496	Sp01g00936	g4063.t1
OG0011497	Sp01g00929	g4069.t1
OG0011498	Sp01g00927	g4071.t1
OG0011499	Sp01g00925	g4074.t1
OG0011500	Sp01g00924	g4075.t1
OG0011501	Sp01g00919	g4080.t1
OG0011502	Sp01g00917	g4082.t1
OG0011503	Sp01g00913	g4084.t1
OG0011504	Sp01g00906	g4090.t1
OG0011505	Sp01g00905	g4091.t1
OG0011506	Sp01g00904	g4092.t1
OG0011507	Sp01g00896	g4103.t1
OG0011508	Sp01g00886	g4112.t1
OG0011509	Sp01g00885	g4113.t1
OG0011510	Sp01g00881	g4118.t1
OG0011511	Sp01g00880	g4119.t1
OG0011512	Sp01g00874	g4123.t1
OG0011513	Sp01g00872	g4125.t1
OG0011514	Sp01g00871	g4126.t1
OG0011515	Sp01g00868	g4130.t1
OG0011516	Sp01g00864	g4134.t1
OG0011517	Sp01g00861	g4136.t1
OG0011518	Sp01g00859	g4139.t1
OG0011519	Sp01g00850	g4146.t1
OG0011520	Sp01g00843	g4152.t1
OG0011521	Sp01g00829	g4162.t1
OG0011522	Sp01g00826	g4168.t1
OG0011523	Sp01g00823	g4170.t1
OG0011524	Sp01g00820	g4173.t1
OG0011525	Sp01g00804	g4186.t1
OG0011526	Sp01g00798	g4192.t1
OG0011527	Sp01g00791	g4198.t1
OG0011528	Sp01g00787	g4205.t1
OG0011529	Sp01g00783	g4210.t1
OG0011530	Sp01g00781	g4212.t1
OG0011531	Sp01g00777	g4215.t1
OG0011532	Sp01g00769	g4222.t1
OG0011533	Sp01g00766	g4226.t1
OG0011534	Sp01g00764	g4228.t1
OG0011535	Sp01g00755	g4231.t1
OG0011536	Sp01g00753	g4233.t1
OG0011537	Sp01g00745	g4238.t1
OG0011538	Sp01g00743	g4240.t1
OG0011539	Sp01g00734	g4251.t1
OG0011540	Sp01g00730	g4256.t1
OG0011541	Sp01g00727	g4258.t1
OG0011542	Sp01g00726	g4259.t1
OG0011543	Sp01g00722	g4263.t1
OG0011544	Sp01g00717	g4267.t1
OG0011545	Sp01g00713	g4271.t1
OG0011546	Sp01g00704	g4280.t1
OG0011547	Sp01g00696	g4285.t1
OG0011548	Sp01g00691	g4290.t1
OG0011549	Sp01g00688	g4296.t1
OG0011550	Sp01g00687	g4297.t1
OG0011551	Sp01g00683	g4300.t1
OG0011552	Sp01g00681	g4302.t1
OG0011553	Sp01g00680	g4303.t1
OG0011554	Sp01g00679	g4304.t1
OG0011555	Sp01g00678	g4305.t1
OG0011556	Sp01g00677	g4307.t1
OG0011557	Sp01g00676	g4310.t1
OG0011558	Sp01g00675	g4312.t1
OG0011559	Sp01g00670	g4317.t1
OG0011560	Sp01g00668	g4318.t1
OG0011561	Sp01g00666	g4320.t1
OG0011562	Sp01g00662	g4323.t1
OG0011563	Sp01g00661	g4324.t1
OG0011564	Sp01g00658	g4327.t1
OG0011565	Sp01g00655	g4329.t1
OG0011566	Sp01g00654	g4330.t1
OG0011567	Sp01g00653	g4331.t1
OG0011568	Sp01g00650	g4334.t1
OG0011569	Sp01g00649	g4335.t1
OG0011570	Sp01g00648	g4336.t1
OG0011571	Sp01g00646	g4339.t1
OG0011572	Sp01g00641	g4345.t1
OG0011573	Sp01g00640	g4346.t1
OG0011574	Sp01g00634	g4350.t1
OG0011575	Sp01g00626	g4357.t1
OG0011576	Sp01g00611	g4365.t1
OG0011577	Sp01g00609	g4385.t1
OG0011578	Sp01g00599	g4395.t1
OG0011579	Sp01g00598	g4396.t1
OG0011580	Sp01g00596	g4398.t1
OG0011581	Sp01g00584	g4405.t1
OG0011582	Sp01g00579	g4410.t1
OG0011583	Sp01g00577	g4412.t1
OG0011584	Sp01g00572	g4418.t1
OG0011585	Sp01g00567	g4423.t1
OG0011586	Sp01g00559	g4433.t1
OG0011587	Sp01g00553	g4436.t1
OG0011588	Sp01g00552	g4437.t1
OG0011589	Sp01g00547	g4441.t1
OG0011590	Sp01g00540	g4446.t1
OG0011591	Sp01g00518	g4461.t1
OG0011592	Sp01g00517	g4462.t1
OG0011593	Sp01g00515	g4464.t1
OG0011594	Sp01g00514	g4465.t1
OG0011595	Sp01g00513	g4466.t1
OG0011596	Sp01g00506	g4472.t1
OG0011597	Sp01g00502	g4478.t1
OG0011598	Sp01g00499	g4479.t1
OG0011599	Sp01g00494	g4483.t1
OG0011600	Sp01g00492	g4485.t1
OG0011601	Sp01g00485	g4490.t1
OG0011602	Sp01g00484	g4491.t1
OG0011603	Sp01g00483	g4492.t1
OG0011604	Sp01g00482	g4493.t1
OG0011605	Sp01g00481	g4494.t1
OG0011606	Sp01g00478	g4495.t1
OG0011607	Sp01g00475	g4498.t1
OG0011608	Sp01g00474	g4499.t1
OG0011609	Sp01g00472	g4501.t1
OG0011610	Sp01g00471	g4502.t1
OG0011611	Sp01g00466	g4506.t1
OG0011612	Sp01g00459	g4513.t1
OG0011613	Sp01g00454	g4518.t1
OG0011614	Sp01g00452	g4521.t1
OG0011615	Sp01g00451	g4522.t1
OG0011616	Sp01g00447	g4525.t1
OG0011617	Sp01g00441	g4531.t1
OG0011618	Sp01g00439	g4534.t1
OG0011619	Sp01g00426	g4544.t1
OG0011620	Sp01g00423	g4547.t1
OG0011621	Sp01g00405	g4553.t1
OG0011622	Sp01g00402	g4556.t1
OG0011623	Sp01g00400	g4558.t1
OG0011624	Sp01g00393	g4562.t1
OG0011625	Sp01g00386	g4567.t1
OG0011626	Sp01g00379	g4571.t1
OG0011627	Sp01g00375	g4575.t1
OG0011628	Sp01g00370	g4579.t1
OG0011629	Sp01g00364	g4585.t1
OG0011630	Sp01g00352	g4595.t1
OG0011631	Sp01g00347	g4600.t1
OG0011632	Sp01g00340	g4606.t1
OG0011633	Sp01g00330	g4614.t1
OG0011634	Sp01g00312	g4631.t1
OG0011635	Sp01g00311	g4633.t1
OG0011636	Sp01g00310	g4634.t1
OG0011637	Sp01g00309	g4635.t1
OG0011638	Sp01g00301	g4641.t1
OG0011639	Sp01g00299	g4643.t1
OG0011640	Sp01g00297	g4645.t1
OG0011641	Sp01g00296	g4646.t1
OG0011642	Sp01g00295	g4647.t1
OG0011643	Sp01g00276	g4666.t1
OG0011644	Sp01g00275	g4667.t1
OG0011645	Sp01g00269	g4672.t1
OG0011646	Sp01g00258	g4674.t1
OG0011647	Sp01g00255	g4677.t1
OG0011648	Sp01g00250	g4682.t1
OG0011649	Sp01g00248	g4684.t1
OG0011650	Sp01g00243	g4691.t1
OG0011651	Sp01g00242	g4692.t1
OG0011652	Sp01g00241	g4693.t1
OG0011653	Sp01g00237	g4697.t1
OG0011654	Sp01g00233	g4701.t1
OG0011655	Sp01g00232	g4702.t1
OG0011656	Sp01g00231	g4703.t1
OG0011657	Sp01g00229	g4705.t1
OG0011658	Sp01g00212	g4714.t1
OG0011659	Sp01g00211	g4715.t1
OG0011660	Sp01g00209	g4717.t1
OG0011661	Sp01g00203	g4724.t1
OG0011662	Sp01g00202	g4725.t1
OG0011663	Sp01g00201	g4726.t1
OG0011664	Sp01g00187	g4737.t1
OG0011665	Sp01g00186	g4738.t1
OG0011666	Sp01g00184	g4740.t1
OG0011667	Sp01g00155	g4746.t1
OG0011668	Sp01g00154	g4747.t1
OG0011669	Sp01g00152	g4749.t1
OG0011670	Sp01g00149	g4751.t1
OG0011671	Sp01g00137	g4759.t1
OG0011672	Sp01g00121	g4771.t1
OG0011673	Sp01g00111	g4779.t1
OG0011674	Sp01g00109	g4781.t1
OG0011675	Sp01g00106	g4784.t1
OG0011676	Sp01g00103	g4787.t1
OG0011677	Sp01g00088	g4803.t1
OG0011678	Sp01g00086	g4805.t1
OG0011679	Sp01g00078	g4812.t1
OG0011680	Sp01g00074	g4816.t1
OG0011681	Sp01g00073	g4818.t1
OG0011682	Sp01g00069	g4820.t1
OG0011683	Sp01g00061	g4829.t1
OG0011684	Sp01g00056	g4834.t1
OG0011685	Sp01g00054	g4836.t1
OG0011687	Sp01g00048	g4843.t1
OG0011688	Sp01g00043	g4846.t1
OG0011689	Sp01g00041	g4848.t1
OG0011690	Sp01g00039	g4850.t1
OG0011691	Sp01g00037	g4852.t1
OG0011692	Sp01g00035	g4854.t1
OG0011693	Sp01g00031	g4858.t1
OG0011694	Sp01g00026	g4863.t1
OG0011695	Sp01g00021	g4867.t1
OG0011696	Sp01g00016	g4873.t1
OG0011697	Sp01g00014	g4875.t1
OG0011698	Sp01g00006	g4880.t1
OG0011699	Sp01g00009	g4881.t1
OG0011700	Sp01g00008	g4882.t1
OG0011701	Sp10g00002	g4891.t1
OG0011702	Sp10g00004	g4893.t1
OG0011703	Sp10g00005	g4894.t1
OG0011704	Sp10g00006	g4895.t1
OG0011705	Sp10g00009	g4897.t1
OG0011706	Sp10g00010	g4898.t1
OG0011707	Sp10g00013	g4901.t1
OG0011708	Sp10g00022	g4910.t1
OG0011709	Sp10g00025	g4913.t1
OG0011710	Sp10g00028	g4916.t1
OG0011711	Sp10g00036	g4922.t1
OG0011712	Sp10g00039	g4925.t1
OG0011713	Sp10g00042	g4927.t1
OG0011714	Sp10g00043	g4928.t1
OG0011715	Sp10g00047	g4933.t1
OG0011716	Sp10g00048	g4934.t1
OG0011717	Sp10g00049	g4935.t1
OG0011718	Sp10g00052	g4938.t1
OG0011719	Sp10g00054	g4941.t1
OG0011720	Sp10g00055	g4942.t1
OG0011721	Sp10g00062	g4945.t1
OG0011722	Sp10g00068	g4951.t1
OG0011723	Sp10g00069	g4952.t1
OG0011724	Sp10g00070	g4953.t1
OG0011725	Sp10g00073	g4956.t1
OG0011726	Sp10g00074	g4957.t1
OG0011727	Sp10g00075	g4965.t1
OG0011728	Sp10g00076	g4966.t1
OG0011729	Sp10g00079	g4969.t1
OG0011730	Sp10g00087	g4972.t1
OG0011731	Sp10g00102	g4984.t1
OG0011732	Sp10g00125	g5007.t1
OG0011733	Sp10g00126	g5008.t1
OG0011734	Sp10g00128	g5010.t1
OG0011735	Sp10g00132	g5014.t1
OG0011736	Sp10g00138	g5024.t1
OG0011737	Sp10g00147	g5033.t1
OG0011738	Sp10g00148	g5034.t1
OG0011739	Sp10g00149	g5035.t1
OG0011740	Sp10g00156	g5040.t1
OG0011741	Sp10g00159	g5043.t1
OG0011742	Sp10g00162	g5046.t1
OG0011743	Sp10g00163	g5047.t1
OG0011744	Sp10g00174	g5056.t1
OG0011745	Sp10g00175	g5057.t1
OG0011746	Sp10g00176	g5058.t1
OG0011747	Sp10g00177	g5059.t1
OG0011748	Sp10g00178	g5060.t1
OG0011749	Sp10g00181	g5063.t1
OG0011750	Sp10g00187	g5069.t1
OG0011751	Sp10g00195	g5077.t1
OG0011752	Sp10g00207	g5087.t1
OG0011753	Sp10g00209	g5089.t1
OG0011754	Sp10g00210	g5091.t1
OG0011755	Sp10g00212	g5093.t1
OG0011756	Sp10g00236	g5109.t1
OG0011757	Sp10g00251	g5125.t1
OG0011758	Sp10g00258	g5130.t1
OG0011759	Sp10g00263	g5135.t1
OG0011760	Sp10g00269	g5145.t1
OG0011761	Sp10g00270	g5146.t1
OG0011762	Sp10g00274	g5148.t1
OG0011763	Sp10g00281	g5153.t1
OG0011764	Sp10g00288	g5160.t1
OG0011765	Sp10g00296	g5165.t1
OG0011766	Sp10g00301	g5168.t1
OG0011767	Sp10g00306	g5170.t1
OG0011768	Sp10g00307	g5171.t1
OG0011769	Sp10g00311	g5174.t1
OG0011770	Sp10g00318	g5182.t1
OG0011771	Sp10g00319	g5183.t1
OG0011772	Sp10g00320	g5184.t1
OG0011773	Sp10g00321	g5185.t1
OG0011774	Sp10g00322	g5186.t1
OG0011775	Sp10g00330	g5193.t1
OG0011776	Sp10g00333	g5195.t1
OG0011777	Sp10g00334	g5196.t1
OG0011778	Sp10g00338	g5200.t1
OG0011779	Sp10g00340	g5203.t1
OG0011780	Sp10g00351	g5211.t1
OG0011781	Sp10g00352	g5212.t1
OG0011782	Sp10g00353	g5213.t1
OG0011783	Sp10g00354	g5214.t1
OG0011784	Sp10g00355	g5215.t1
OG0011785	Sp10g00369	g5232.t1
OG0011786	Sp10g00378	g5237.t1
OG0011787	Sp10g00381	g5240.t1
OG0011788	Sp10g00382	g5241.t1
OG0011789	Sp10g00390	g5247.t1
OG0011790	Sp10g00401	g5254.t1
OG0011791	Sp10g00402	g5255.t1
OG0011792	Sp10g00403	g5256.t1
OG0011793	Sp10g00405	g5258.t1
OG0011794	Sp10g00407	g5260.t1
OG0011795	Sp10g00410	g5263.t1
OG0011796	Sp10g00417	g5269.t1
OG0011797	Sp10g00425	g5277.t1
OG0011798	Sp10g00427	g5279.t1
OG0011799	Sp10g00430	g5281.t1
OG0011800	Sp10g00433	g5283.t1
OG0011801	Sp10g00435	g5285.t1
OG0011802	Sp10g00449	g5300.t1
OG0011803	Sp10g00459	g5311.t1
OG0011804	Sp10g00460	g5312.t1
OG0011805	Sp10g00461	g5313.t1
OG0011806	Sp10g00462	g5315.t1
OG0011807	Sp10g00463	g5316.t1
OG0011808	Sp10g00470	g5329.t1
OG0011809	Sp10g00472	g5331.t1
OG0011810	Sp10g00474	g5333.t1
OG0011811	Sp10g00478	g5336.t1
OG0011812	Sp10g00479	g5337.t1
OG0011813	Sp10g00483	g5341.t1
OG0011814	Sp10g00484	g5342.t1
OG0011815	Sp10g00491	g5346.t1
OG0011816	Sp10g00502	g5355.t1
OG0011817	Sp10g00507	g5362.t1
OG0011818	Sp10g00509	g5365.t1
OG0011819	Sp10g00510	g5366.t1
OG0011820	Sp10g00515	g5371.t1
OG0011821	Sp10g00517	g5373.t1
OG0011822	Sp10g00518	g5374.t1
OG0011823	Sp10g00519	g5375.t1
OG0011824	Sp10g00521	g5377.t1
OG0011825	Sp10g00522	g5378.t1
OG0011826	Sp10g00525	g5382.t1
OG0011827	Sp10g00530	g5386.t1
OG0011828	Sp10g00536	g5391.t1
OG0011829	Sp10g00546	g5400.t1
OG0011830	Sp10g00547	g5401.t1
OG0011831	Sp10g00549	g5403.t1
OG0011832	Sp10g00552	g5407.t1
OG0011833	Sp10g00553	g5408.t1
OG0011834	Sp10g00557	g5413.t1
OG0011835	Sp10g00558	g5414.t1
OG0011836	Sp10g00561	g5417.t1
OG0011837	Sp10g00567	g5423.t1
OG0011838	Sp10g00571	g5427.t1
OG0011839	Sp10g00584	g5440.t1
OG0011840	Sp10g00595	g5452.t1
OG0011841	Sp10g00600	g5457.t1
OG0011842	Sp10g00602	g5459.t1
OG0011843	Sp10g00604	g5461.t1
OG0011844	Sp10g00605	g5462.t1
OG0011845	Sp10g00614	g5471.t1
OG0011846	Sp10g00615	g5472.t1
OG0011847	Sp10g00624	g5480.t1
OG0011848	Sp10g00627	g5486.t1
OG0011849	Sp10g00637	g5497.t1
OG0011850	Sp10g00656	g5508.t1
OG0011851	Sp10g00658	g5510.t1
OG0011852	Sp10g00660	g5512.t1
OG0011853	Sp10g00663	g5514.t1
OG0011854	Sp10g00669	g5520.t1
OG0011856	Sp10g00675	g5526.t1
OG0011857	Sp10g00681	g5532.t1
OG0011858	Sp10g00682	g5533.t1
OG0011859	Sp10g00683	g5534.t1
OG0011860	Sp10g00684	g5535.t1
OG0011861	Sp10g00685	g5536.t1
OG0011862	Sp10g00692	g5541.t1
OG0011863	Sp10g00698	g5549.t1
OG0011864	Sp10g00699	g5550.t1
OG0011865	Sp10g00703	g5553.t1
OG0011866	Sp10g00705	g5556.t1
OG0011867	Sp10g00709	g5561.t1
OG0011868	Sp10g00712	g5564.t1
OG0011869	Sp10g00713	g5565.t1
OG0011870	Sp10g00716	g5568.t1
OG0011871	Sp10g00721	g5572.t1
OG0011872	Sp10g00723	g5574.t1
OG0011873	Sp10g00727	g5579.t1
OG0011874	Sp10g00730	g5582.t1
OG0011875	Sp10g00731	g5583.t1
OG0011876	Sp10g00733	g5586.t1
OG0011877	Sp10g00748	g5597.t1
OG0011878	Sp10g00750	g5599.t1
OG0011879	Sp10g00759	g5606.t1
OG0011880	Sp10g00763	g5610.t1
OG0011881	Sp10g00765	g5612.t1
OG0011882	Sp10g00777	g5622.t1
OG0011883	Sp10g00778	g5623.t1
OG0011884	Sp10g00781	g5626.t1
OG0011885	Sp10g00782	g5627.t1
OG0011886	Sp10g00783	g5629.t1
OG0011887	Sp10g00784	g5630.t1
OG0011888	Sp10g00787	g5633.t1
OG0011889	Sp10g00795	g5639.t1
OG0011890	Sp10g00800	g5645.t1
OG0011891	Sp10g00803	g5648.t1
OG0011892	Sp10g00804	g5649.t1
OG0011893	Sp10g00808	g5652.t1
OG0011894	Sp10g00809	g5653.t1
OG0011895	Sp10g00810	g5655.t1
OG0011896	Sp10g00812	g5657.t1
OG0011897	Sp10g00815	g5660.t1
OG0011898	Sp10g00844	g5670.t1
OG0011899	Sp10g00847	g5673.t1
OG0011900	Sp10g00853	g5675.t1
OG0011901	Sp10g00857	g5680.t1
OG0011902	Sp10g00858	g5681.t1
OG0011903	Sp10g00859	g5682.t1
OG0011904	Sp10g00863	g5687.t1
OG0011905	Sp10g00870	g5692.t1
OG0011906	Sp10g00876	g5699.t1
OG0011907	Sp10g00880	g5702.t1
OG0011908	Sp10g00885	g5707.t1
OG0011909	Sp10g00886	g5708.t1
OG0011910	Sp10g00891	g5714.t1
OG0011911	Sp10g00893	g5716.t1
OG0011912	Sp10g00895	g5718.t1
OG0011913	Sp10g00902	g5723.t1
OG0011914	Sp10g00903	g5724.t1
OG0011915	Sp10g00907	g5729.t1
OG0011916	Sp10g00910	g5731.t1
OG0011917	Sp10g00913	g5733.t1
OG0011918	Sp10g00915	g5734.t1
OG0011919	Sp10g00916	g5735.t1
OG0011920	Sp10g00917	g5736.t1
OG0011921	Sp10g00932	g5742.t1
OG0011922	Sp10g00937	g5745.t1
OG0011923	Sp10g00938	g5746.t1
OG0011924	Sp10g00940	g5748.t1
OG0011925	Sp10g00954	g5761.t1
OG0011926	Sp10g00971	g5769.t1
OG0011927	Sp10g00977	g5773.t1
OG0011928	Sp10g00980	g5776.t1
OG0011929	Sp10g00989	g5784.t1
OG0011930	Sp10g00996	g5791.t1
OG0011931	Sp10g00999	g5793.t1
OG0011932	Sp10g01002	g5795.t1
OG0011933	Sp10g01003	g5796.t1
OG0011934	Sp10g01009	g5803.t1
OG0011935	Sp10g01012	g5806.t1
OG0011936	Sp10g01021	g5815.t1
OG0011937	Sp10g01026	g5820.t1
OG0011938	Sp10g01027	g5821.t1
OG0011939	Sp10g01029	g5823.t1
OG0011940	Sp10g01031	g5825.t1
OG0011941	Sp10g01032	g5826.t1
OG0011942	Sp10g01033	g5827.t1
OG0011943	Sp10g01036	g5830.t1
OG0011944	Sp10g01037	g5831.t1
OG0011945	Sp10g01043	g5839.t1
OG0011946	Sp10g01044	g5840.t1
OG0011947	Sp10g01045	g5842.t1
OG0011948	Sp10g01047	g5844.t1
OG0011949	Sp10g01048	g5845.t1
OG0011950	Sp10g01058	g5856.t1
OG0011951	Sp10g01059	g5857.t1
OG0011952	Sp10g01061	g5859.t1
OG0011953	Sp10g01062	g5860.t1
OG0011954	Sp10g01074	g5870.t1
OG0011955	Sp10g01079	g5876.t1
OG0011956	Sp10g01083	g5880.t1
OG0011957	Sp10g01088	g5885.t1
OG0011958	Sp10g01092	g5889.t1
OG0011959	Sp10g01100	g5896.t1
OG0011960	Sp10g01101	g5897.t1
OG0011961	Sp10g01106	g5900.t1
OG0011962	Sp10g01111	g5906.t1
OG0011963	Sp10g01116	g5910.t1
OG0011964	Sp20g00543	g5915.t1
OG0011965	Sp20g00541	g5917.t1
OG0011966	Sp20g00540	g5918.t1
OG0011967	Sp20g00539	g5919.t1
OG0011968	Sp20g00535	g5921.t1
OG0011969	Sp11g00217	g5922.t1
OG0011970	Sp20g00527	g5927.t1
OG0011971	Sp20g00524	g5929.t1
OG0011972	Sp20g00523	g5930.t1
OG0011973	Sp20g00520	g5933.t1
OG0011974	Sp20g00518	g5935.t1
OG0011975	Sp20g00515	g5938.t1
OG0011976	Sp20g00514	g5939.t1
OG0011977	Sp20g00513	g5940.t1
OG0011978	Sp20g00507	g5945.t1
OG0011979	Sp20g00506	g5946.t1
OG0011980	Sp20g00505	g5947.t1
OG0011981	Sp20g00502	g5950.t1
OG0011982	Sp20g00499	g5952.t1
OG0011983	Sp20g00497	g5955.t1
OG0011984	Sp20g00494	g5959.t1
OG0011985	Sp20g00491	g5961.t1
OG0011986	Sp20g00489	g5963.t1
OG0011987	Sp20g00487	g5965.t1
OG0011988	Sp20g00485	g5967.t1
OG0011989	Sp20g00478	g5974.t1
OG0011990	Sp20g00476	g5976.t1
OG0011991	Sp20g00474	g5977.t1
OG0011992	Sp20g00469	g5981.t1
OG0011993	Sp20g00466	g5985.t1
OG0011994	Sp20g00462	g5988.t1
OG0011995	Sp20g00457	g5993.t1
OG0011996	Sp20g00456	g5994.t1
OG0011997	Sp20g00451	g5999.t1
OG0011998	Sp20g00450	g6000.t1
OG0011999	Sp20g00442	g6008.t1
OG0012000	Sp20g00440	g6010.t1
OG0012001	Sp20g00435	g6014.t1
OG0012002	Sp20g00433	g6018.t1
OG0012003	Sp20g00424	g6026.t1
OG0012004	Sp20g00422	g6028.t1
OG0012005	Sp20g00421	g6029.t1
OG0012006	Sp20g00418	g6033.t1
OG0012007	Sp20g00416	g6035.t1
OG0012008	Sp20g00405	g6046.t1
OG0012009	Sp20g00387	g6064.t1
OG0012010	Sp20g00383	g6068.t1
OG0012011	Sp20g00370	g6079.t1
OG0012013	Sp20g00359	g6088.t1
OG0012014	Sp20g00356	g6092.t1
OG0012015	Sp20g00349	g6098.t1
OG0012016	Sp20g00348	g6099.t1
OG0012017	Sp20g00334	g6112.t1
OG0012018	Sp20g00332	g6114.t1
OG0012019	Sp20g00329	g6116.t1
OG0012020	Sp20g00320	g6123.t1
OG0012021	Sp20g00313	g6129.t1
OG0012022	Sp20g00308	g6134.t1
OG0012023	Sp20g00303	g6139.t1
OG0012024	Sp20g00296	g6146.t1
OG0012025	Sp20g00282	g6159.t1
OG0012026	Sp20g00275	g6166.t1
OG0012027	Sp20g00274	g6167.t1
OG0012028	Sp20g00272	g6168.t1
OG0012029	Sp20g00271	g6169.t1
OG0012030	Sp20g00266	g6173.t1
OG0012031	Sp20g00259	g6181.t1
OG0012032	Sp20g00250	g6189.t1
OG0012033	Sp20g00248	g6191.t1
OG0012034	Sp20g00246	g6194.t1
OG0012035	Sp20g00237	g6201.t1
OG0012036	Sp20g00225	g6210.t1
OG0012037	Sp20g00204	g6230.t1
OG0012038	Sp20g00197	g6236.t1
OG0012039	Sp20g00191	g6241.t1
OG0012040	Sp20g00189	g6243.t1
OG0012041	Sp20g00187	g6245.t1
OG0012042	Sp20g00186	g6246.t1
OG0012043	Sp20g00181	g6251.t1
OG0012044	Sp20g00176	g6258.t1
OG0012045	Sp20g00169	g6264.t1
OG0012046	Sp20g00168	g6265.t1
OG0012047	Sp20g00167	g6266.t1
OG0012048	Sp20g00166	g6267.t1
OG0012049	Sp20g00163	g6270.t1
OG0012050	Sp20g00161	g6273.t1
OG0012051	Sp20g00160	g6274.t1
OG0012052	Sp20g00150	g6281.t1
OG0012053	Sp20g00149	g6282.t1
OG0012054	Sp20g00147	g6284.t1
OG0012055	Sp20g00146	g6285.t1
OG0012056	Sp20g00145	g6286.t1
OG0012057	Sp20g00141	g6291.t1
OG0012058	Sp20g00138	g6295.t1
OG0012059	Sp20g00135	g6299.t1
OG0012060	Sp20g00134	g6300.t1
OG0012061	Sp20g00131	g6303.t1
OG0012062	Sp20g00130	g6304.t1
OG0012063	Sp20g00128	g6306.t1
OG0012064	Sp20g00124	g6310.t1
OG0012065	Sp20g00123	g6311.t1
OG0012066	Sp20g00113	g6320.t1
OG0012067	Sp20g00105	g6328.t1
OG0012068	Sp20g00103	g6330.t1
OG0012069	Sp20g00081	g6349.t1
OG0012070	Sp20g00078	g6352.t1
OG0012071	Sp20g00073	g6359.t1
OG0012072	Sp20g00070	g6362.t1
