Orthogroup	Sp7498_pacbio.protein	Sp9509_oxford_v3.proteins
OG0014182	g14524.t1	Sp18g00626
OG0014183	g14531.t1	Sp18g00618
OG0014184	g14532.t1	Sp18g00616
OG0014185	g14535.t1	Sp18g00613
OG0014186	g14551.t1	Sp18g00599
OG0014187	g14552.t1	Sp18g00598
OG0014188	g14556.t1	Sp18g00593
OG0014189	g14558.t1	Sp18g00591
OG0014190	g14562.t1	Sp18g00588
OG0014191	g14564.t1	Sp18g00586
OG0014192	g14565.t1	Sp18g00585
OG0014193	g14579.t1	Sp18g00570
OG0014194	g14585.t1	Sp18g00564
OG0014195	g14593.t1	Sp18g00557
OG0014196	g14594.t1	Sp18g00556
OG0014197	g14595.t1	Sp18g00554
OG0014198	g14599.t1	Sp18g00550
OG0014199	g14602.t1	Sp18g00547
OG0014200	g14608.t1	Sp18g00543
OG0014201	g14612.t1	Sp18g00539
OG0014202	g14617.t1	Sp18g00535
OG0014203	g14620.t1	Sp18g00533
OG0014204	g14622.t1	Sp18g00531
OG0014205	g14624.t1	Sp18g00529
OG0014206	g14626.t1	Sp18g00527
OG0014207	g14628.t1	Sp18g00525
OG0014208	g14636.t1	Sp18g00513
OG0014209	g14637.t1	Sp18g00512
OG0014210	g14640.t1	Sp18g00509
OG0014211	g14642.t1	Sp18g00506
OG0014212	g14645.t1	Sp18g00503
OG0014213	g14651.t1	Sp18g00496
OG0014214	g14653.t1	Sp18g00495
OG0014215	g14657.t1	Sp18g00494
OG0014216	g14668.t1	Sp18g00481
OG0014217	g14669.t1	Sp18g00480
OG0014218	g14670.t1	Sp18g00479
OG0014219	g14672.t1	Sp18g00477
OG0014220	g14674.t1	Sp18g00475
OG0014221	g14676.t1	Sp18g00472
OG0014222	g14678.t1	Sp18g00469
OG0014223	g14685.t1	Sp18g00463
OG0014224	g14687.t1	Sp18g00461
OG0014225	g14688.t1	Sp18g00460
OG0014226	g14689.t1	Sp18g00458
OG0014227	g14694.t1	Sp18g00454
OG0014228	g14695.t1	Sp18g00453
OG0014229	g14696.t1	Sp18g00452
OG0014230	g14700.t1	Sp18g00449
OG0014231	g14702.t1	Sp18g00448
OG0014232	g14707.t1	Sp18g00442
OG0014233	g14711.t1	Sp18g00440
OG0014234	g14722.t1	Sp18g00426
OG0014235	g14725.t1	Sp18g00424
OG0014236	g14732.t1	Sp18g00418
OG0014237	g14737.t1	Sp18g00413
OG0014238	g14744.t1	Sp18g00403
OG0014239	g14754.t1	Sp18g00394
OG0014240	g14761.t1	Sp18g00384
OG0014241	g14764.t1	Sp18g00381
OG0014243	g14775.t1	Sp18g00369
OG0014244	g14779.t1	Sp18g00365
OG0014245	g14783.t1	Sp18g00359
OG0014246	g14784.t1	Sp18g00358
OG0014247	g14786.t1	Sp18g00356
OG0014248	g14788.t1	Sp18g00353
OG0014249	g14789.t1	Sp18g00351
OG0014250	g14790.t1	Sp18g00350
OG0014251	g14792.t1	Sp18g00348
OG0014252	g14795.t1	Sp18g00347
OG0014253	g14799.t1	Sp18g00344
OG0014254	g14800.t1	Sp18g00343
OG0014255	g14802.t1	Sp18g00341
OG0014256	g14814.t1	Sp18g00328
OG0014257	g14818.t1	Sp18g00323
OG0014258	g14819.t1	Sp18g00322
OG0014259	g14821.t1	Sp18g00320
OG0014260	g14825.t1	Sp18g00316
OG0014261	g14826.t1	Sp18g00315
OG0014262	g14828.t1	Sp18g00691
OG0014263	g14829.t1	Sp18g00690
OG0014264	g14833.t1	Sp18g00310
OG0014265	g14847.t1	Sp18g00295
OG0014266	g14848.t1	Sp18g00294
OG0014267	g14850.t1	Sp18g00292
OG0014268	g14854.t1	Sp18g00287
OG0014269	g14859.t1	Sp18g00283
OG0014270	g14867.t1	Sp18g00277
OG0014271	g14876.t1	Sp18g00270
OG0014272	g14877.t1	Sp18g00269
OG0014273	g14883.t1	Sp18g00264
OG0014274	g14885.t1	Sp18g00262
OG0014275	g14886.t1	Sp18g00261
OG0014276	g14891.t1	Sp18g00250
OG0014277	g14900.t1	Sp18g00242
OG0014278	g14909.t1	Sp18g00233
OG0014279	g14910.t1	Sp18g00232
OG0014280	g14912.t1	Sp18g00229
OG0014281	g14914.t1	Sp18g00227
OG0014282	g14917.t1	Sp18g00223
OG0014283	g14926.t1	Sp18g00216
OG0014284	g14927.t1	Sp18g00215
OG0014285	g14928.t1	Sp18g00214
OG0014286	g14931.t1	Sp18g00212
OG0014287	g14933.t1	Sp18g00210
OG0014288	g14938.t1	Sp18g00202
OG0014289	g14941.t1	Sp18g00199
OG0014290	g14946.t1	Sp18g00194
OG0014291	g14947.t1	Sp18g00193
OG0014292	g14949.t1	Sp18g00191
OG0014293	g14966.t1	Sp18g00178
OG0014294	g14972.t1	Sp18g00171
OG0014295	g14975.t1	Sp18g00169
OG0014296	g14976.t1	Sp18g00168
OG0014297	g14977.t1	Sp18g00167
OG0014298	g14978.t1	Sp18g00166
OG0014299	g14980.t1	Sp18g00164
OG0014300	g14981.t1	Sp18g00162
OG0014301	g14983.t1	Sp18g00160
OG0014302	g14989.t1	Sp18g00155
OG0014303	g14990.t1	Sp18g00154
OG0014304	g14992.t1	Sp18g00152
OG0014305	g14998.t1	Sp18g00147
OG0014306	g14999.t1	Sp18g00146
OG0014307	g15000.t1	Sp18g00144
OG0014308	g15001.t1	Sp18g00143
OG0014309	g15005.t1	Sp18g00140
OG0014310	g15009.t1	Sp18g00137
OG0014311	g15010.t1	Sp18g00136
OG0014312	g15011.t1	Sp18g00135
OG0014313	g15012.t1	Sp18g00133
OG0014314	g15014.t1	Sp18g00131
OG0014315	g15015.t1	Sp18g00130
OG0014316	g15032.t1	Sp18g00112
OG0014317	g15033.t1	Sp18g00111
OG0014318	g15035.t1	Sp18g00109
OG0014319	g15039.t1	Sp18g00106
OG0014320	g15040.t1	Sp18g00105
OG0014321	g15046.t1	Sp18g00100
OG0014322	g15048.t1	Sp18g00098
OG0014323	g15049.t1	Sp18g00097
OG0014324	g15050.t1	Sp18g00096
OG0014325	g15054.t1	Sp18g00093
OG0014326	g15057.t1	Sp18g00090
OG0014327	g15060.t1	Sp18g00086
OG0014328	g15064.t1	Sp18g00082
OG0014329	g15067.t1	Sp18g00079
OG0014330	g15068.t1	Sp18g00078
OG0014331	g15070.t1	Sp18g00075
OG0014332	g15074.t1	Sp18g00072
OG0014333	g15077.t1	Sp18g00068
OG0014334	g15080.t1	Sp18g00064
OG0014335	g15082.t1	Sp18g00060
OG0014336	g15083.t1	Sp18g00059
OG0014337	g15084.t1	Sp18g00058
OG0014338	g15104.t1	Sp18g00038
OG0014339	g15105.t1	Sp18g00037
OG0014340	g15106.t1	Sp18g00035
OG0014341	g15107.t1	Sp18g00034
OG0014342	g15109.t1	Sp18g00033
OG0014343	g15110.t1	Sp18g00032
OG0014344	g15111.t1	Sp18g00031
OG0014345	g15112.t1	Sp18g00030
OG0014346	g15114.t1	Sp18g00028
OG0014347	g15115.t1	Sp18g00027
OG0014348	g15125.t1	Sp18g00017
OG0014349	g15130.t1	Sp18g00012
OG0014350	g15131.t1	Sp18g00011
OG0014351	g15132.t1	Sp18g00009
OG0014352	g15134.t1	Sp18g00007
OG0014353	g15135.t1	Sp18g00006
OG0014354	g15137.t1	Sp18g00004
OG0014355	g15138.t1	Sp18g00003
OG0014356	g15140.t1	Sp18g00001
OG0014357	g15157.t1	Sp11g00964
OG0014358	g15159.t1	Sp11g00961
OG0014359	g15163.t1	Sp11g00955
OG0014360	g15166.t1	Sp11g00952
OG0014361	g15171.t1	Sp11g00949
OG0014362	g15174.t1	Sp11g00946
OG0014363	g15178.t1	Sp11g00943
OG0014364	g15180.t1	Sp11g00941
OG0014365	g15184.t1	Sp11g00936
OG0014366	g15189.t1	Sp11g00932
OG0014367	g15190.t1	Sp11g00931
OG0014368	g15195.t1	Sp11g00927
OG0014369	g15196.t1	Sp11g00926
OG0014370	g15197.t1	Sp11g00925
OG0014371	g15198.t1	Sp11g00924
OG0014372	g15199.t1	Sp11g00923
OG0014373	g15200.t1	Sp11g00922
OG0014374	g15202.t1	Sp11g00919
OG0014375	g15210.t1	Sp11g00915
OG0014376	g15215.t1	Sp11g00912
OG0014377	g15216.t1	Sp11g00911
OG0014378	g15217.t1	Sp11g00910
OG0014379	g15219.t1	Sp11g00908
OG0014380	g15223.t1	Sp11g00903
OG0014381	g15229.t1	Sp11g00895
OG0014382	g15239.t1	Sp11g00886
OG0014383	g15244.t1	Sp11g00880
OG0014384	g15245.t1	Sp11g00879
OG0014385	g15249.t1	Sp11g00867
OG0014386	g15250.t1	Sp11g00866
OG0014387	g15253.t1	Sp11g00863
OG0014388	g15255.t1	Sp11g00862
OG0014389	g15256.t1	Sp11g00861
OG0014390	g15259.t1	Sp11g00860
OG0014391	g15262.t1	Sp11g00857
OG0014392	g15269.t1	Sp11g00848
OG0014393	g15273.t1	Sp11g00843
OG0014394	g15274.t1	Sp11g00842
OG0014395	g15279.t1	Sp11g00838
OG0014396	g15281.t1	Sp11g00836
OG0014397	g15285.t1	Sp11g00830
OG0014398	g15286.t1	Sp11g00829
OG0014399	g15288.t1	Sp11g00827
OG0014400	g15289.t1	Sp11g00826
OG0014401	g15290.t1	Sp11g00825
OG0014402	g15293.t1	Sp11g00821
OG0014403	g15294.t1	Sp11g00820
OG0014404	g15300.t1	Sp11g00814
OG0014405	g15301.t1	Sp11g00813
OG0014406	g15303.t1	Sp11g00811
OG0014407	g15306.t1	Sp11g00809
OG0014408	g15307.t1	Sp11g00808
OG0014409	g15308.t1	Sp11g00804
OG0014410	g15309.t1	Sp11g00803
OG0014411	g15310.t1	Sp11g00802
OG0014412	g15311.t1	Sp11g00801
OG0014413	g15312.t1	Sp11g00799
OG0014414	g15313.t1	Sp11g00798
OG0014415	g15319.t1	Sp11g00792
OG0014416	g15322.t1	Sp11g00788
OG0014417	g15323.t1	Sp11g00786
OG0014418	g15325.t1	Sp11g00784
OG0014419	g15329.t1	Sp11g00779
OG0014420	g15334.t1	Sp11g00772
OG0014421	g15335.t1	Sp11g00771
OG0014422	g15340.t1	Sp11g00763
OG0014423	g15344.t1	Sp11g00759
OG0014424	g15346.t1	Sp11g00757
OG0014425	g15350.t1	Sp11g00754
OG0014426	g15360.t1	Sp11g00744
OG0014427	g15362.t1	Sp11g00742
OG0014428	g15375.t1	Sp11g00727
OG0014429	g15378.t1	Sp11g00724
OG0014430	g15384.t1	Sp11g00718
OG0014431	g15386.t1	Sp11g00716
OG0014432	g15387.t1	Sp11g00715
OG0014433	g15394.t1	Sp11g00707
OG0014434	g15397.t1	Sp11g00703
OG0014435	g15398.t1	Sp11g00702
OG0014436	g15404.t1	Sp11g00696
OG0014437	g15406.t1	Sp11g00694
OG0014438	g15408.t1	Sp11g00690
OG0014439	g15409.t1	Sp11g00689
OG0014440	g15421.t1	Sp11g00682
OG0014441	g15424.t1	Sp11g00678
OG0014442	g15427.t1	Sp11g00675
OG0014443	g15430.t1	Sp11g00671
OG0014444	g15433.t1	Sp11g00668
OG0014445	g15434.t1	Sp11g00667
OG0014446	g15435.t1	Sp11g00666
OG0014447	g15436.t1	Sp11g00665
OG0014448	g15437.t1	Sp11g00664
OG0014449	g15443.t1	Sp11g00655
OG0014450	g15444.t1	Sp11g00654
OG0014451	g15445.t1	Sp11g00653
OG0014452	g15456.t1	Sp11g00643
OG0014453	g15461.t1	Sp11g00636
OG0014454	g15463.t1	Sp11g00634
OG0014455	g15464.t1	Sp11g00633
OG0014456	g15473.t1	Sp11g00622
OG0014457	g15475.t1	Sp11g00620
OG0014458	g15480.t1	Sp11g00614
OG0014459	g15481.t1	Sp11g00613
OG0014460	g15482.t1	Sp11g00612
OG0014461	g15498.t1	Sp11g00595
OG0014462	g15504.t1	Sp11g00590
OG0014463	g15505.t1	Sp11g00588
OG0014464	g15506.t1	Sp11g00587
OG0014465	g15509.t1	Sp11g00582
OG0014466	g15517.t1	Sp11g00575
OG0014467	g15526.t1	Sp11g00567
OG0014468	g15530.t1	Sp11g00563
OG0014469	g15542.t1	Sp11g00552
OG0014470	g15546.t1	Sp11g00549
OG0014471	g15547.t1	Sp11g00548
OG0014472	g15552.t1	Sp11g00542
OG0014473	g15554.t1	Sp11g00540
OG0014474	g15555.t1	Sp11g00539
OG0014475	g15557.t1	Sp11g00537
OG0014476	g15560.t1	Sp11g00534
OG0014477	g15563.t1	Sp11g00529
OG0014478	g15564.t1	Sp11g00528
OG0014479	g15566.t1	Sp11g00525
OG0014480	g15568.t1	Sp11g00523
OG0014481	g15569.t1	Sp11g00522
OG0014482	g15570.t1	Sp11g00521
OG0014483	g15572.t1	Sp11g00520
OG0014484	g15573.t1	Sp11g00519
OG0014485	g15574.t1	Sp11g00517
OG0014486	g15580.t1	Sp11g00511
OG0014487	g15582.t1	Sp11g00508
OG0014488	g15583.t1	Sp11g00507
OG0014489	g15589.t1	Sp11g00499
OG0014490	g15590.t1	Sp11g00498
OG0014491	g15591.t1	Sp11g00497
OG0014492	g15592.t1	Sp11g00496
OG0014493	g15594.t1	Sp11g00494
OG0014494	g15595.t1	Sp11g00493
OG0014495	g15597.t1	Sp11g00491
OG0014496	g15599.t1	Sp11g00489
OG0014497	g15609.t1	Sp11g00480
OG0014498	g15617.t1	Sp11g00472
OG0014500	g15628.t1	Sp11g00443
OG0014501	g15635.t1	Sp11g00437
OG0014502	g15643.t1	Sp11g00432
OG0014503	g15654.t1	Sp11g00418
OG0014504	g15656.t1	Sp11g00416
OG0014505	g15658.t1	Sp11g00414
OG0014506	g15660.t1	Sp11g00412
OG0014507	g15661.t1	Sp11g00411
OG0014508	g15671.t1	Sp11g00404
OG0014509	g15673.t1	Sp11g00402
OG0014510	g15676.t1	Sp11g00397
OG0014511	g15682.t1	Sp11g00389
OG0014512	g15683.t1	Sp11g00388
OG0014513	g15685.t1	Sp11g00386
OG0014514	g15686.t1	Sp11g00385
OG0014515	g15689.t1	Sp11g00384
OG0014516	g15694.t1	Sp11g00380
OG0014517	g15695.t1	Sp11g00379
OG0014519	g15711.t1	Sp11g00365
OG0014520	g15713.t1	Sp11g00363
OG0014521	g15719.t1	Sp11g00358
OG0014522	g15725.t1	Sp11g00353
OG0014523	g15735.t1	Sp11g00340
OG0014525	g15747.t1	Sp11g00338
OG0014526	g15749.t1	Sp11g00336
OG0014527	g15752.t1	Sp11g00333
OG0014529	g15754.t1	Sp11g00332
OG0014530	g15758.t1	Sp11g00326
OG0014531	g15768.t1	Sp11g00317
OG0014532	g15771.t1	Sp11g00312
OG0014533	g15772.t1	Sp11g00311
OG0014534	g15773.t1	Sp11g00310
OG0014535	g15779.t1	Sp11g00304
OG0014536	g15782.t1	Sp11g00302
OG0014537	g15787.t1	Sp11g00298
OG0014538	g15796.t1	Sp11g00288
OG0014539	g15800.t1	Sp11g00283
OG0014540	g15804.t1	Sp11g00279
OG0014541	g15813.t1	Sp11g00269
OG0014542	g15824.t1	Sp11g00258
OG0014543	g15826.t1	Sp11g00257
OG0014544	g15827.t1	Sp11g00256
OG0014545	g15828.t1	Sp11g00255
OG0014546	g15829.t1	Sp11g00254
OG0014547	g15830.t1	Sp11g00253
OG0014548	g15834.t1	Sp11g00248
OG0014549	g15838.t1	Sp11g00243
OG0014550	g15839.t1	Sp11g00242
OG0014551	g15841.t1	Sp11g00240
OG0014552	g15842.t1	Sp11g00239
OG0014553	g15843.t1	Sp11g00238
OG0014554	g15845.t1	Sp11g00236
OG0014555	g15846.t1	Sp11g00235
OG0014556	g15847.t1	Sp11g00234
OG0014557	g15850.t1	Sp11g00230
OG0014558	g15853.t1	Sp11g00228
OG0014559	g15857.t1	Sp11g00188
OG0014560	g15859.t1	Sp11g00214
OG0014561	g15872.t1	Sp11g00159
OG0014562	g15873.t1	Sp11g00158
OG0014563	g15877.t1	Sp11g00155
OG0014564	g15879.t1	Sp11g00153
OG0014565	g15882.t1	Sp11g00151
OG0014566	g15899.t1	Sp11g00136
OG0014567	g15906.t1	Sp11g00130
OG0014568	g15911.t1	Sp11g00125
OG0014569	g15914.t1	Sp11g00123
OG0014570	g15916.t1	Sp11g00122
OG0014571	g15919.t1	Sp11g00119
OG0014572	g15920.t1	Sp11g00118
OG0014573	g15933.t1	Sp11g00105
OG0014574	g15936.t1	Sp11g00103
OG0014575	g15946.t1	Sp11g00090
OG0014576	g15949.t1	Sp11g00087
OG0014577	g15951.t1	Sp11g00085
OG0014578	g15952.t1	Sp11g00083
OG0014579	g15953.t1	Sp11g00082
OG0014580	g15954.t1	Sp11g00080
OG0014581	g15957.t1	Sp11g00077
OG0014582	g15958.t1	Sp11g00075
OG0014583	g15961.t1	Sp11g00071
OG0014584	g15962.t1	Sp11g00070
OG0014585	g15963.t1	Sp11g00068
OG0014586	g15965.t1	Sp11g00066
OG0014587	g15968.t1	Sp11g00063
OG0014588	g15969.t1	Sp11g00061
OG0014589	g15980.t1	Sp11g00051
OG0014590	g15985.t1	Sp11g00046
OG0014591	g15986.t1	Sp11g00045
OG0014592	g15987.t1	Sp11g00044
OG0014593	g15988.t1	Sp11g00043
OG0014594	g15989.t1	Sp11g00042
OG0014595	g15990.t1	Sp11g00041
OG0014596	g15993.t1	Sp11g00038
OG0014597	g15997.t1	Sp11g00031
OG0014598	g16001.t1	Sp11g00027
OG0014599	g16003.t1	Sp11g00023
OG0014600	g16013.t1	Sp11g00009
OG0014601	g16014.t1	Sp11g00008
OG0014602	g16016.t1	Sp11g00006
OG0014603	g16017.t1	Sp11g00005
OG0014604	g16020.t1	Sp11g00003
OG0014605	g16022.t1	Sp11g00001
OG0014606	g16030.t1	Sp03g01394
OG0014607	g16035.t1	Sp03g01390
OG0014608	g16037.t1	Sp03g01387
OG0014609	g16038.t1	Sp03g01386
OG0014610	g16042.t1	Sp03g01382
OG0014611	g16043.t1	Sp03g01380
OG0014612	g16046.t1	Sp03g01376
OG0014613	g16049.t1	Sp03g01373
OG0014614	g16051.t1	Sp03g01369
OG0014615	g16053.t1	Sp03g01367
OG0014616	g16071.t1	Sp03g01342
OG0014617	g16085.t1	Sp03g01319
OG0014618	g16094.t1	Sp03g01299
OG0014619	g16099.t1	Sp03g01295
OG0014620	g16105.t1	Sp03g01289
OG0014621	g16107.t1	Sp03g01287
OG0014622	g16125.t1	Sp03g01266
OG0014623	g16126.t1	Sp03g01265
OG0014624	g16129.t1	Sp03g01258
OG0014625	g16130.t1	Sp03g01256
OG0014626	g16137.t1	Sp03g01252
OG0014627	g16148.t1	Sp03g01240
OG0014628	g16149.t1	Sp03g01239
OG0014629	g16150.t1	Sp03g01237
OG0014630	g16151.t1	Sp03g01236
OG0014631	g16154.t1	Sp03g01231
OG0014632	g16156.t1	Sp03g01225
OG0014633	g16170.t1	Sp03g01209
OG0014634	g16171.t1	Sp03g01208
OG0014635	g16175.t1	Sp03g01204
OG0014636	g16179.t1	Sp03g01200
OG0014637	g16187.t1	Sp03g01193
OG0014638	g16188.t1	Sp03g01192
OG0014639	g16192.t1	Sp03g01190
OG0014640	g16204.t1	Sp03g01178
OG0014641	g16206.t1	Sp03g01176
OG0014642	g16209.t1	Sp03g01172
OG0014643	g16212.t1	Sp03g01169
OG0014644	g16215.t1	Sp03g01166
OG0014645	g16221.t1	Sp03g01157
OG0014646	g16222.t1	Sp03g01156
OG0014647	g16223.t1	Sp03g01155
OG0014648	g16224.t1	Sp03g01154
OG0014649	g16227.t1	Sp03g01151
OG0014650	g16230.t1	Sp03g01148
OG0014651	g16232.t1	Sp03g01146
OG0014652	g16236.t1	Sp03g01142
OG0014653	g16237.t1	Sp03g01141
OG0014654	g16238.t1	Sp03g01140
OG0014655	g16240.t1	Sp03g01138
OG0014656	g16243.t1	Sp03g01134
OG0014657	g16244.t1	Sp03g01133
OG0014658	g16246.t1	Sp03g01131
OG0014659	g16248.t1	Sp03g01129
OG0014660	g16252.t1	Sp03g01124
OG0014661	g16253.t1	Sp03g01123
OG0014662	g16262.t1	Sp03g01114
OG0014663	g16264.t1	Sp03g01111
OG0014664	g16268.t1	Sp03g01108
OG0014665	g16283.t1	Sp03g01092
OG0014666	g16284.t1	Sp03g01091
OG0014667	g16295.t1	Sp03g01077
OG0014669	g16311.t1	Sp03g01066
OG0014670	g16326.t1	Sp03g01046
OG0014671	g16332.t1	Sp03g01026
OG0014672	g16333.t1	Sp03g01025
OG0014673	g16348.t1	Sp03g01007
OG0014674	g16352.t1	Sp03g01005
OG0014675	g16353.t1	Sp03g01004
OG0014676	g16355.t1	Sp03g01002
OG0014677	g16357.t1	Sp03g01000
OG0014678	g16358.t1	Sp03g00999
OG0014679	g16361.t1	Sp03g00996
OG0014680	g16362.t1	Sp03g00995
OG0014681	g16365.t1	Sp03g00992
OG0014682	g16370.t1	Sp03g00988
OG0014684	g16401.t1	Sp03g00952
OG0014685	g16405.t1	Sp03g00947
OG0014686	g16408.t1	Sp03g00945
OG0014687	g16411.t1	Sp03g00943
OG0014688	g16412.t1	Sp03g00941
OG0014689	g16416.t1	Sp03g00937
OG0014690	g16417.t1	Sp03g00936
OG0014691	g16419.t1	Sp03g00933
OG0014692	g16423.t1	Sp03g00929
OG0014693	g16428.t1	Sp03g00924
OG0014694	g16429.t1	Sp03g00923
OG0014695	g16437.t1	Sp03g00911
OG0014696	g16441.t1	Sp03g00908
OG0014697	g16444.t1	Sp03g00904
OG0014698	g16446.t1	Sp03g00902
OG0014699	g16448.t1	Sp03g00900
OG0014700	g16449.t1	Sp03g00899
OG0014701	g16458.t1	Sp03g00891
OG0014702	g16465.t1	Sp03g00885
OG0014703	g16468.t1	Sp03g00884
OG0014704	g16472.t1	Sp03g00880
OG0014705	g16473.t1	Sp03g00879
OG0014706	g16476.t1	Sp03g00876
OG0014707	g16480.t1	Sp03g00872
OG0014708	g16481.t1	Sp03g00871
OG0014709	g16482.t1	Sp03g00870
OG0014710	g16483.t1	Sp03g00869
OG0014711	g16484.t1	Sp03g00868
OG0014712	g16487.t1	Sp03g00867
OG0014713	g16489.t1	Sp03g00865
OG0014714	g16490.t1	Sp03g00864
OG0014715	g16501.t1	Sp03g00849
OG0014716	g16503.t1	Sp03g00847
OG0014717	g16504.t1	Sp03g00846
OG0014718	g16506.t1	Sp03g00844
OG0014719	g16518.t1	Sp03g00834
OG0014720	g16521.t1	Sp03g00831
OG0014721	g16522.t1	Sp03g00829
OG0014722	g16524.t1	Sp03g00827
OG0014723	g16531.t1	Sp03g00818
OG0014724	g16535.t1	Sp03g00812
OG0014725	g16539.t1	Sp03g00807
OG0014726	g16540.t1	Sp03g00806
OG0014727	g16542.t1	Sp03g00803
OG0014728	g16543.t1	Sp03g00802
OG0014729	g16544.t1	Sp03g00800
OG0014730	g16555.t1	Sp03g00789
OG0014731	g16557.t1	Sp03g00787
OG0014732	g16562.t1	Sp03g00780
OG0014733	g16563.t1	Sp03g00779
OG0014734	g16567.t1	Sp03g00773
OG0014735	g16572.t1	Sp03g00768
OG0014736	g16577.t1	Sp03g00762
OG0014737	g16578.t1	Sp03g00761
OG0014738	g16582.t1	Sp03g00760
OG0014739	g16589.t1	Sp03g00750
OG0014740	g16592.t1	Sp03g00747
OG0014741	g16597.t1	Sp03g00741
OG0014742	g16600.t1	Sp03g00738
OG0014743	g16602.t1	Sp03g00736
OG0014744	g16603.t1	Sp03g00734
OG0014745	g16604.t1	Sp03g00733
OG0014746	g16613.t1	Sp03g00724
OG0014747	g16618.t1	Sp03g00719
OG0014748	g16628.t1	Sp03g00709
OG0014749	g16634.t1	Sp03g00704
OG0014750	g16635.t1	Sp03g00703
OG0014751	g16637.t1	Sp03g00701
OG0014752	g16641.t1	Sp03g00697
OG0014753	g16648.t1	Sp03g00690
OG0014754	g16655.t1	Sp03g00681
OG0014755	g16656.t1	Sp03g00680
OG0014756	g16658.t1	Sp03g00678
OG0014757	g16659.t1	Sp03g00677
OG0014758	g16661.t1	Sp03g00673
OG0014759	g16663.t1	Sp03g00671
OG0014760	g16668.t1	Sp03g00667
OG0014761	g16677.t1	Sp03g00660
OG0014762	g16684.t1	Sp03g00655
OG0014763	g16686.t1	Sp03g00653
OG0014764	g16688.t1	Sp03g00651
OG0014765	g16694.t1	Sp03g00645
OG0014766	g16696.t1	Sp03g00643
OG0014767	g16711.t1	Sp03g00631
OG0014768	g16714.t1	Sp03g00628
OG0014769	g16718.t1	Sp03g00624
OG0014770	g16719.t1	Sp03g00623
OG0014771	g16731.t1	Sp03g00612
OG0014772	g16732.t1	Sp03g00611
OG0014773	g16737.t1	Sp03g00606
OG0014774	g16742.t1	Sp03g00600
OG0014775	g16744.t1	Sp03g00597
OG0014776	g16745.t1	Sp03g00596
OG0014777	g16750.t1	Sp03g00590
OG0014778	g16755.t1	Sp03g00588
OG0014779	g16757.t1	Sp03g00587
OG0014780	g16759.t1	Sp03g00585
OG0014781	g16761.t1	Sp03g00582
OG0014782	g16762.t1	Sp03g00581
OG0014783	g16773.t1	Sp03g00578
OG0014784	g16774.t1	Sp03g00577
OG0014785	g16775.t1	Sp03g00576
OG0014786	g16776.t1	Sp03g00575
OG0014787	g16780.t1	Sp03g00571
OG0014788	g16781.t1	Sp03g00570
OG0014789	g16788.t1	Sp03g00562
OG0014790	g16797.t1	Sp03g00553
OG0014791	g16800.t1	Sp03g00550
OG0014792	g16805.t1	Sp03g00546
OG0014793	g16807.t1	Sp03g00545
OG0014794	g16812.t1	Sp03g00541
OG0014795	g16813.t1	Sp03g00540
OG0014796	g16838.t1	Sp03g00517
OG0014797	g16842.t1	Sp03g00513
OG0014798	g16849.t1	Sp03g00504
OG0014799	g16851.t1	Sp03g00502
OG0014800	g16853.t1	Sp03g00500
OG0014801	g16855.t1	Sp03g00498
OG0014802	g16865.t1	Sp03g00490
OG0014803	g16870.t1	Sp03g00485
OG0014804	g16873.t1	Sp03g00483
OG0014805	g16881.t1	Sp03g00476
OG0014806	g16882.t1	Sp03g00475
OG0014807	g16894.t1	Sp03g00465
OG0014808	g16896.t1	Sp03g00462
OG0014809	g16899.t1	Sp03g00459
OG0014810	g16900.t1	Sp03g00458
OG0014811	g16902.t1	Sp03g00457
OG0014812	g16903.t1	Sp03g00456
OG0014813	g16910.t1	Sp03g00447
OG0014814	g16913.t1	Sp03g00444
OG0014815	g16914.t1	Sp03g00443
OG0014816	g16916.t1	Sp03g00441
OG0014817	g16917.t1	Sp03g00440
OG0014818	g16921.t1	Sp03g00437
OG0014819	g16922.t1	Sp03g00436
OG0014820	g16926.t1	Sp03g00432
OG0014821	g16931.t1	Sp03g00426
OG0014822	g16932.t1	Sp03g00425
OG0014823	g16933.t1	Sp03g00424
OG0014824	g16939.t1	Sp03g00416
OG0014825	g16941.t1	Sp03g00414
OG0014826	g16943.t1	Sp03g00412
OG0014827	g16945.t1	Sp03g00409
OG0014828	g16951.t1	Sp03g00405
OG0014829	g16955.t1	Sp03g00401
OG0014830	g16956.t1	Sp03g00400
OG0014831	g16960.t1	Sp03g00394
OG0014832	g16962.t1	Sp03g00392
OG0014833	g16968.t1	Sp03g00385
OG0014834	g16970.t1	Sp03g00382
OG0014835	g16971.t1	Sp03g00381
OG0014836	g16976.t1	Sp03g00375
OG0014837	g16977.t1	Sp03g00374
OG0014838	g16978.t1	Sp03g00373
OG0014839	g16980.t1	Sp03g00369
OG0014840	g16982.t1	Sp03g00366
OG0014841	g16983.t1	Sp03g00362
OG0014842	g16987.t1	Sp03g00358
OG0014843	g16988.t1	Sp03g00357
OG0014844	g16989.t1	Sp03g00356
OG0014845	g16991.t1	Sp03g00354
OG0014846	g16992.t1	Sp03g00353
OG0014847	g16993.t1	Sp03g00352
OG0014848	g16995.t1	Sp03g00349
OG0014849	g16999.t1	Sp03g00344
OG0014850	g17000.t1	Sp03g00343
OG0014851	g17003.t1	Sp03g00339
OG0014852	g17004.t1	Sp03g00338
