Orthogroup	Sp7498_pacbio.protein	wa8730.asm201904v2.ann1.proteins
OG0007122	g13716.t1	Wa8730a015g004450_P001
OG0007123	g13730.t1	Wa8730a015g004550_P001
OG0007124	g13732.t1	Wa8730a015g004560_P001
OG0007125	g13733.t1	Wa8730a015g004570_P001
OG0007126	g13737.t1	Wa8730a015g004410_P001
OG0007127	g13740.t1	Wa8730a015g004430_P001
OG0007128	g13742.t1	Wa8730a015g004400_P001
OG0007129	g13745.t1	Wa8730a016g003530_P001
OG0007130	g13749.t1	Wa8730a015g004370_P001
OG0007131	g13752.t1	Wa8730a015g004360_P001
OG0007132	g13755.t1	Wa8730a015g003550_P001
OG0007133	g13761.t1	Wa8730a015g004190_P001
OG0007134	g13763.t1	Wa8730a015g004170_P001
OG0007135	g13764.t1	Wa8730a015g004160_P001
OG0007136	g13765.t1	Wa8730a015g004150_P001
OG0007137	g13770.t1	Wa8730a015g004260_P001
OG0007138	g13771.t1	Wa8730a015g004270_P001
OG0007139	g13772.t1	Wa8730a015g004280_P001
OG0007140	g13773.t1	Wa8730a015g004300_P001
OG0007141	g13781.t1	Wa8730a015g004120_P001
OG0007142	g13782.t1	Wa8730a015g004110_P001
OG0007143	g13787.t1	Wa8730a015g003660_P001
OG0007144	g13791.t1	Wa8730a015g003640_P001
OG0007145	g13792.t1	Wa8730a015g003670_P001
OG0007146	g13800.t1	Wa8730a015g003760_P001
OG0007147	g13801.t1	Wa8730a015g003750_P001
OG0007148	g13803.t1	Wa8730a015g003740_P001
OG0007149	g13805.t1	Wa8730a015g003710_P001
OG0007150	g13806.t1	Wa8730a015g003700_P001
OG0007151	g13813.t1	Wa8730a015g003800_P001
OG0007152	g13814.t1	Wa8730a015g003790_P001
OG0007153	g13815.t1	Wa8730a015g003930_P001
OG0007154	g13819.t1	Wa8730a015g003830_P001
OG0007155	g13822.t1	Wa8730a015g003860_P001
OG0007156	g13824.t1	Wa8730a015g003880_P001
OG0007157	g13825.t1	Wa8730a015g003900_P001
OG0007158	g13827.t1	Wa8730a015g003780_P001
OG0007159	g13828.t1	Wa8730a015g003940_P001
OG0007160	g13830.t1	Wa8730a015g003960_P001
OG0007161	g13831.t1	Wa8730a015g003990_P001
OG0007162	g13832.t1	Wa8730a015g004000_P001
OG0007163	g13842.t1	Wa8730a015g004070_P001
OG0007164	g13843.t1	Wa8730a015g004080_P001
OG0007166	g13851.t1	Wa8730a015g003350_P001
OG0007167	g13854.t1	Wa8730a015g003330_P001
OG0007168	g13857.t1	Wa8730a015g003380_P001
OG0007169	g13865.t1	Wa8730a015g003460_P001
OG0007170	g13868.t1	Wa8730a015g003450_P001
OG0007171	g13872.t1	Wa8730a015g003440_P001
OG0007172	g13873.t1	Wa8730a015g003430_P001
OG0007173	g13877.t1	Wa8730a015g003520_P001
OG0007174	g13881.t1	Wa8730a015g003500_P001
OG0007175	g13883.t1	Wa8730a015g003580_P001
OG0007176	g13894.t1	Wa8730a015g003310_P001
OG0007177	g13903.t1	Wa8730a015g003300_P001
OG0007178	g13906.t1	Wa8730a015g003290_P001
OG0007179	g13908.t1	Wa8730a015g003280_P001
OG0007180	g13909.t1	Wa8730a015g003270_P001
OG0007181	g13917.t1	Wa8730a015g003020_P001
OG0007182	g13919.t1	Wa8730a015g003060_P001
OG0007183	g13920.t1	Wa8730a015g003070_P001
OG0007184	g13924.t1	Wa8730a015g003090_P001
OG0007185	g13927.t1	Wa8730a015g003260_P001
OG0007186	g13936.t1	Wa8730a015g003230_P001
OG0007188	g13939.t1	Wa8730a015g003150_P001
OG0007189	g13940.t1	Wa8730a015g003160_P001
OG0007190	g13944.t1	Wa8730a015g003210_P001
OG0007191	g13946.t1	Wa8730a015g003140_P001
OG0007192	g13947.t1	Wa8730a015g003130_P001
OG0007193	g13948.t1	Wa8730a015g003120_P001
OG0007194	g13951.t1	Wa8730a015g003110_P001
OG0007195	g13952.t1	Wa8730a015g003100_P001
OG0007196	g13953.t1	Wa8730a015g002710_P001
OG0007197	g13954.t1	Wa8730a015g002700_P001
OG0007198	g13962.t1	Wa8730a015g002670_P001
OG0007199	g13963.t1	Wa8730a015g002650_P001
OG0007200	g13964.t1	Wa8730a015g002660_P001
OG0007201	g13966.t1	Wa8730a015g002730_P001
OG0007202	g13976.t1	Wa8730a015g002960_P001
OG0007203	g13984.t1	Wa8730a015g002850_P001
OG0007204	g13985.t1	Wa8730a015g002840_P001
OG0007205	g13987.t1	Wa8730a015g002760_P001
OG0007206	g13990.t1	Wa8730a015g002770_P001
OG0007207	g13991.t1	Wa8730a015g002790_P001
OG0007208	g13993.t1	Wa8730a015g002810_P001
OG0007209	g14002.t1	Wa8730a015g002620_P001
OG0007210	g14006.t1	Wa8730a015g002530_P001
OG0007211	g14007.t1	Wa8730a015g002520_P001
OG0007212	g14009.t1	Wa8730a015g002500_P001
OG0007213	g14014.t1	Wa8730a015g002550_P001
OG0007214	g14015.t1	Wa8730a015g002560_P001
OG0007215	g14017.t1	Wa8730a015g002580_P001
OG0007216	g14020.t1	Wa8730a015g002170_P001
OG0007217	g14022.t1	Wa8730a015g002180_P001
OG0007218	g14025.t1	Wa8730a015g002190_P001
OG0007219	g14032.t1	Wa8730a015g002250_P001
OG0007220	g14035.t1	Wa8730a015g002270_P001
OG0007221	g14039.t1	Wa8730a015g002280_P001
OG0007222	g14040.t1	Wa8730a015g002290_P001
OG0007223	g14041.t1	Wa8730a015g002300_P001
OG0007224	g14042.t1	Wa8730a015g002310_P001
OG0007225	g14045.t1	Wa8730a015g002320_P001
OG0007226	g14048.t1	Wa8730a015g002350_P001
OG0007227	g14053.t1	Wa8730a015g002360_P001
OG0007228	g14056.t1	Wa8730a015g002390_P001
OG0007229	g14061.t1	Wa8730a015g002140_P001
OG0007230	g14066.t1	Wa8730a015g002060_P001
OG0007231	g14067.t1	Wa8730a015g002090_P001
OG0007232	g14068.t1	Wa8730a015g002100_P001
OG0007233	g14069.t1	Wa8730a015g002050_P001
OG0007234	g14072.t1	Wa8730a015g002040_P001
OG0007235	g14075.t1	Wa8730a015g002030_P001
OG0007236	g14078.t1	Wa8730a015g001980_P001
OG0007237	g14080.t1	Wa8730a015g002020_P001
OG0007238	g14081.t1	Wa8730a015g002010_P001
OG0007239	g14083.t1	Wa8730a015g002000_P001
OG0007240	g14086.t1	Wa8730a015g001960_P001
OG0007241	g14094.t1	Wa8730a015g001850_P001
OG0007242	g14096.t1	Wa8730a015g001820_P001
OG0007243	g14099.t1	Wa8730a015g001810_P001
OG0007244	g14100.t1	Wa8730a015g001800_P001
OG0007245	g14101.t1	Wa8730a015g001780_P001
OG0007246	g14104.t1	Wa8730a015g001760_P001
OG0007247	g14105.t1, g14108.t1	Wa8730a015g001750_P001
OG0007248	g14112.t1	Wa8730a015g001720_P001
OG0007249	g14113.t1	Wa8730a015g001730_P001
OG0007250	g14116.t1	Wa8730a015g001680_P001
OG0007251	g14118.t1	Wa8730a015g001670_P001
OG0007252	g14120.t1	Wa8730a015g001650_P001
OG0007253	g14121.t1	Wa8730a015g001630_P001
OG0007254	g14125.t1	Wa8730a015g001140_P001
OG0007255	g14126.t1	Wa8730a015g001150_P001
OG0007256	g14130.t1	Wa8730a015g001190_P001
OG0007257	g14132.t1	Wa8730a015g001210_P001
OG0007258	g14133.t1	Wa8730a015g001220_P001
OG0007259	g14135.t1	Wa8730a015g001250_P001
OG0007260	g14140.t1	Wa8730a015g001300_P001
OG0007261	g14141.t1	Wa8730a015g001310_P001
OG0007262	g14146.t1	Wa8730a015g001360_P001
OG0007263	g14150.t1	Wa8730a015g001370_P001
OG0007264	g14154.t1	Wa8730a015g001420_P001
OG0007266	g14161.t1	Wa8730a015g001430_P001
OG0007267	g14179.t1	Wa8730a015g001460_P001
OG0007268	g14181.t1	Wa8730a015g001480_P001
OG0007269	g14189.t1	Wa8730a015g001610_P001
OG0007270	g14192.t1	Wa8730a015g001530_P001
OG0007271	g14194.t1	Wa8730a015g001550_P001
OG0007272	g14195.t1	Wa8730a015g001590_P001
OG0007273	g14196.t1	Wa8730a015g001080_P001
OG0007274	g14197.t1	Wa8730a015g001090_P001
OG0007275	g14203.t1	Wa8730a015g001130_P001
OG0007276	g14208.t1	Wa8730a015g001050_P001
OG0007277	g14212.t1	Wa8730a015g000940_P001
OG0007278	g14214.t1	Wa8730a015g000950_P001
OG0007279	g14217.t1	Wa8730a015g000960_P001
OG0007280	g14222.t1	Wa8730a015g000980_P001
OG0007281	g14223.t1	Wa8730a015g000990_P001
OG0007282	g14226.t1	Wa8730a015g001030_P001
OG0007283	g14233.t1	Wa8730a015g000900_P001
OG0007284	g14238.t1	Wa8730a015g000740_P001
OG0007285	g14242.t1	Wa8730a015g000720_P001
OG0007286	g14243.t1	Wa8730a015g000780_P001
OG0007287	g14244.t1	Wa8730a015g000880_P001
OG0007288	g14247.t1	Wa8730a015g000640_P001
OG0007289	g14250.t1	Wa8730a015g000660_P001
OG0007290	g14256.t1	Wa8730a015g000680_P001
OG0007291	g14259.t1	Wa8730a015g000560_P001
OG0007292	g14260.t1	Wa8730a015g000570_P001
OG0007293	g14261.t1	Wa8730a015g000550_P001
OG0007295	g14275.t1	Wa8730a015g000350_P001
OG0007296	g14277.t1	Wa8730a015g000330_P001
OG0007297	g14278.t1	Wa8730a015g000320_P001
OG0007298	g14279.t1	Wa8730a015g000310_P001
OG0007299	g14282.t1	Wa8730a015g000300_P001
OG0007300	g14283.t1	Wa8730a015g000290_P001
OG0007301	g14284.t1	Wa8730a015g000280_P001
OG0007302	g14285.t1	Wa8730a015g000270_P001
OG0007303	g14288.t1	Wa8730a015g000260_P001
OG0007304	g14292.t1	Wa8730a015g000250_P001
OG0007305	g14297.t1	Wa8730a015g000220_P001
OG0007306	g14298.t1	Wa8730a015g000210_P001
OG0007307	g14302.t1	Wa8730a015g000190_P001
OG0007308	g14306.t1	Wa8730a015g000140_P001
OG0007309	g14307.t1	Wa8730a015g000130_P001
OG0007310	g14308.t1	Wa8730a015g000110_P001
OG0007311	g14309.t1	Wa8730a015g000100_P001
OG0007312	g14320.t1	Wa8730a015g000440_P001
OG0007313	g14321.t1	Wa8730a015g000450_P001
OG0007314	g14322.t1	Wa8730a015g000390_P001
OG0007315	g14331.t1	Wa8730a015g000500_P001
OG0007316	g14335.t1	Wa8730a015g000540_P001
OG0007317	g14339.t1	Wa8730a015g000040_P001
OG0007318	g14340.t1	Wa8730a015g000030_P001
OG0007319	g14341.t1	Wa8730a015g000020_P001
OG0007320	g14346.t1	Wa8730a015g005410_P001
OG0007321	g14348.t1	Wa8730a015g005360_P001
OG0007322	g14350.t1	Wa8730a015g005190_P001
OG0007323	g14352.t1	Wa8730a015g005460_P001
OG0007324	g14355.t1	Wa8730a020g001130_P001
OG0007326	g14359.t1	Wa8730a015g005480_P001
OG0007327	g14361.t1	Wa8730a015g005490_P001
OG0007328	g14362.t1	Wa8730a015g005500_P001
OG0007329	g14366.t1	Wa8730a015g005070_P001
OG0007330	g14367.t1	Wa8730a015g005060_P001
OG0007331	g14370.t1	Wa8730a015g005030_P001
OG0007332	g14372.t1	Wa8730a015g005040_P001
OG0007333	g14373.t1	Wa8730a015g005020_P001
OG0007334	g14378.t1	Wa8730a015g005560_P001
OG0007335	g14381.t1	Wa8730a015g005650_P001
OG0007336	g14385.t1	Wa8730a015g005680_P001
OG0007337	g14386.t1	Wa8730a015g005690_P001
OG0007338	g14387.t1	Wa8730a015g005700_P001
OG0007340	g14391.t1	Wa8730a015g005750_P001
OG0007341	g14392.t1	Wa8730a015g005760_P001
OG0007342	g14393.t1	Wa8730a015g005770_P001
OG0007343	g14394.t1	Wa8730a015g005740_P001
OG0007344	g14397.t1	Wa8730a015g005730_P001
OG0007345	g14398.t1	Wa8730a015g005720_P001
OG0007346	g14402.t1	Wa8730a015g005800_P001
OG0007347	g14409.t1	Wa8730a015g005790_P001
OG0007348	g14410.t1	Wa8730a015g005810_P001
OG0007349	g14413.t1	Wa8730a015g005820_P001
OG0007350	g14414.t1	Wa8730a015g005830_P001
OG0007351	g14418.t1	Wa8730a015g005870_P001
OG0007352	g14419.t1	Wa8730a015g005880_P001
OG0007353	g14424.t1	Wa8730a015g005890_P001
OG0007355	g14436.t1	Wa8730a015g005930_P001
OG0007356	g14441.t1	Wa8730a015g005970_P001
OG0007357	g14460.t1	Wa8730a015g006150_P001
OG0007358	g14462.t1	Wa8730a015g006120_P001
OG0007359	g14463.t1	Wa8730a015g006130_P001
OG0007360	g14465.t1	Wa8730a015g006140_P001
OG0007361	g14470.t1	Wa8730a015g006210_P001
OG0007362	g14471.t1	Wa8730a015g006200_P001
OG0007363	g14473.t1	Wa8730a015g006220_P001
OG0007364	g14475.t1	Wa8730a015g006230_P001
OG0007365	g14476.t1	Wa8730a015g006240_P001
OG0007366	g14493.t1	Wa8730a016g000350_P001
OG0007367	g14510.t1	Wa8730a016g000790_P001
OG0007368	g14521.t1	Wa8730a016g000440_P001
OG0007369	g14522.t1	Wa8730a016g000460_P001
OG0007370	g14523.t1	Wa8730a016g000470_P001
OG0007371	g14525.t1	Wa8730a016g000490_P001
OG0007372	g14528.t1	Wa8730a016g000520_P001
OG0007373	g14529.t1	Wa8730a016g000430_P001
OG0007374	g14537.t1	Wa8730a016g000690_P001
OG0007375	g14538.t1	Wa8730a016g000680_P001
OG0007376	g14540.t1	Wa8730a019g000380_P001
OG0007377	g14541.t1	Wa8730a016g000670_P001
OG0007378	g14546.t1	Wa8730a016g000860_P001
OG0007379	g14548.t1	Wa8730a016g000820_P001
OG0007380	g14549.t1	Wa8730a016g000800_P001
OG0007381	g14550.t1	Wa8730a016g000620_P001
OG0007382	g14553.t1	Wa8730a016g000630_P001
OG0007383	g14554.t1	Wa8730a016g000840_P001
OG0007384	g14557.t1	Wa8730a016g000890_P001
OG0007385	g14559.t1	Wa8730a016g000900_P001
OG0007386	g14561.t1	Wa8730a016g000930_P001
OG0007387	g14563.t1	Wa8730a016g000950_P001
OG0007388	g14566.t1	Wa8730a016g000970_P001
OG0007389	g14570.t1	Wa8730a016g001030_P001
OG0007390	g14572.t1	Wa8730a016g001010_P001
OG0007391	g14573.t1	Wa8730a016g001000_P001
OG0007392	g14575.t1	Wa8730a016g000990_P001
OG0007393	g14576.t1	Wa8730a016g001070_P001
OG0007394	g14578.t1	Wa8730a016g001090_P001
OG0007395	g14583.t1	Wa8730a016g001130_P001
OG0007396	g14584.t1	Wa8730a016g001110_P001
OG0007397	g14589.t1	Wa8730a016g001150_P001
OG0007398	g14591.t1	Wa8730a016g001180_P001
OG0007399	g14592.t1	Wa8730a016g001190_P001
OG0007400	g14601.t1	Wa8730a016g001220_P001
OG0007401	g14606.t1	Wa8730a016g001280_P001
OG0007402	g14609.t1	Wa8730a016g001270_P001
OG0007403	g14610.t1	Wa8730a016g001260_P001
OG0007404	g14615.t1	Wa8730a016g001290_P001
OG0007405	g14616.t1	Wa8730a016g001310_P001
OG0007406	g14619.t1	Wa8730a010g006620_P001
OG0007407	g14621.t1	Wa8730a016g001320_P001
OG0007408	g14625.t1	Wa8730a016g001410_P001
OG0007409	g14627.t1	Wa8730a016g001340_P001
OG0007410	g14630.t1	Wa8730a016g001360_P001
OG0007411	g14632.t1	Wa8730a016g001420_P001
OG0007412	g14633.t1	Wa8730a016g001430_P001
OG0007413	g14634.t1	Wa8730a016g001440_P001
OG0007414	g14641.t1	Wa8730a016g001590_P001
OG0007415	g14647.t1	Wa8730a013g003850_P001
OG0007416	g14658.t1	Wa8730a016g001510_P001
OG0007417	g14659.t1	Wa8730a016g001650_P001
OG0007418	g14661.t1	Wa8730a016g001710_P001
OG0007419	g14662.t1	Wa8730a016g001770_P001
OG0007420	g14663.t1	Wa8730a016g001760_P001
OG0007421	g14664.t1	Wa8730a016g001740_P001
OG0007422	g14671.t1	Wa8730a012g004680_P001
OG0007423	g14673.t1	Wa8730a016g001790_P001
OG0007424	g14679.t1	Wa8730a016g001840_P001
OG0007425	g14681.t1	Wa8730a016g001820_P001
OG0007426	g14683.t1	Wa8730a016g001810_P001
OG0007427	g14686.t1	Wa8730a003g006000_P001
OG0007428	g14691.t1	Wa8730a016g001890_P001
OG0007429	g14693.t1	Wa8730a016g001900_P001
OG0007430	g14697.t1	Wa8730a016g001910_P001
OG0007431	g14703.t1	Wa8730a016g002030_P001
OG0007432	g14704.t1	Wa8730a016g002020_P001
OG0007433	g14705.t1	Wa8730a016g001990_P001
OG0007434	g14713.t1	Wa8730a016g002120_P001
OG0007435	g14716.t1	Wa8730a016g002090_P001
OG0007436	g14717.t1	Wa8730a016g002060_P001
OG0007437	g14718.t1	Wa8730a016g002070_P001
OG0007438	g14719.t1	Wa8730a016g002130_P001
OG0007439	g14720.t1	Wa8730a016g002220_P001
OG0007440	g14721.t1	Wa8730a016g002040_P001
OG0007441	g14727.t1	Wa8730a016g002050_P001
OG0007442	g14729.t1	Wa8730a016g002190_P001
OG0007443	g14731.t1	Wa8730a016g002180_P001
OG0007444	g14735.t1	Wa8730a016g002170_P001
OG0007445	g14738.t1	Wa8730a016g002140_P001
OG0007446	g14747.t1	Wa8730a016g002350_P001
OG0007447	g14752.t1	Wa8730a016g002380_P001
OG0007448	g14756.t1	Wa8730a016g002420_P001
OG0007449	g14757.t1	Wa8730a016g002430_P001
OG0007450	g14759.t1	Wa8730a016g002440_P001
OG0007451	g14763.t1	Wa8730a016g002460_P001
OG0007452	g14765.t1	Wa8730a016g002470_P001
OG0007453	g14766.t1	Wa8730a016g002480_P001
OG0007454	g14769.t1	Wa8730a016g002500_P001
OG0007455	g14771.t1	Wa8730a016g002510_P001
OG0007456	g14772.t1	Wa8730a016g002520_P001
OG0007457	g14773.t1	Wa8730a016g002530_P001
OG0007458	g14778.t1	Wa8730a016g002570_P001
OG0007459	g14780.t1	Wa8730a016g002630_P001
OG0007460	g14781.t1	Wa8730a010g002530_P001
OG0007461	g14782.t1	Wa8730a016g002620_P001
OG0007462	g14785.t1	Wa8730a016g002670_P001
OG0007463	g14791.t1	Wa8730a016g002590_P001
OG0007464	g14796.t1	Wa8730a016g002650_P001
OG0007465	g14803.t1	Wa8730a016g002770_P001
OG0007466	g14813.t1	Wa8730a016g002830_P001
OG0007467	g14817.t1	Wa8730a016g002800_P001
OG0007468	g14820.t1	Wa8730a016g002840_P001
OG0007470	g14835.t1	Wa8730a016g002880_P001
OG0007471	g14837.t1	Wa8730a016g002910_P001
OG0007472	g14838.t1	Wa8730a016g002900_P001
OG0007473	g14842.t1	Wa8730a016g002980_P001
OG0007474	g14843.t1	Wa8730a016g003020_P001
OG0007475	g14846.t1	Wa8730a016g002990_P001
OG0007476	g14852.t1	Wa8730a016g003060_P001
OG0007477	g14858.t1	Wa8730a016g003120_P001
OG0007478	g14861.t1	Wa8730a016g003130_P001
OG0007479	g14864.t1	Wa8730a016g003160_P001
OG0007480	g14865.t1	Wa8730a016g003170_P001
OG0007481	g14866.t1	Wa8730a016g003180_P001
OG0007482	g14878.t1	Wa8730a016g003330_P001
OG0007483	g14879.t1	Wa8730a016g003340_P001
OG0007485	g14895.t1	Wa8730a016g003380_P001
OG0007486	g14896.t1	Wa8730a016g003390_P001
OG0007487	g14897.t1	Wa8730a016g003400_P001
OG0007488	g14901.t1	Wa8730a016g003420_P001
OG0007489	g14904.t1	Wa8730a016g003460_P001
OG0007490	g14905.t1	Wa8730a004g008000_P001
OG0007491	g14916.t1	Wa8730a016g003620_P001
OG0007492	g14918.t1	Wa8730a016g003610_P001
OG0007493	g14929.t1	Wa8730a016g003680_P001
OG0007494	g14932.t1	Wa8730a016g003690_P001
OG0007495	g14935.t1	Wa8730a006g006860_P001
OG0007496	g14937.t1	Wa8730a006g006870_P001
OG0007497	g14940.t1	Wa8730a016g003800_P001
OG0007498	g14942.t1	Wa8730a016g003790_P001
OG0007499	g14945.t1	Wa8730a016g003750_P001
OG0007500	g14957.t1	Wa8730a016g003870_P001
OG0007501	g14959.t1	Wa8730a016g003810_P001
OG0007502	g14961.t1	Wa8730a016g004080_P001
OG0007503	g14964.t1	Wa8730a016g004120_P001
OG0007504	g14965.t1	Wa8730a016g004020_P001
OG0007505	g14967.t1	Wa8730a016g004010_P001
OG0007506	g14970.t1	Wa8730a016g004000_P001
OG0007507	g14984.t1	Wa8730a016g003930_P001
OG0007508	g14985.t1	Wa8730a016g003920_P001
OG0007509	g14993.t1	Wa8730a016g004100_P001
OG0007510	g14994.t1	Wa8730a016g004110_P001
OG0007511	g15004.t1	Wa8730a016g004050_P001
OG0007512	g15006.t1	Wa8730a016g004060_P001
OG0007513	g15013.t1	Wa8730a016g004180_P001
OG0007514	g15017.t1	Wa8730a016g004140_P001
OG0007515	g15018.t1	Wa8730a016g004150_P001
OG0007516	g15020.t1	Wa8730a016g004160_P001
OG0007517	g15021.t1	Wa8730a016g004240_P001
OG0007518	g15022.t1	Wa8730a016g004230_P001
OG0007519	g15024.t1	Wa8730a016g004220_P001
OG0007520	g15025.t1	Wa8730a016g004210_P001
OG0007521	g15028.t1	Wa8730a016g004320_P001
OG0007522	g15036.t1	Wa8730a013g001640_P001
OG0007523	g15037.t1	Wa8730a016g004360_P001
OG0007524	g15041.t1	Wa8730a016g004300_P001
OG0007525	g15043.t1	Wa8730a016g004290_P001
OG0007526	g15045.t1	Wa8730a016g004260_P001
OG0007527	g15051.t1	Wa8730a016g004450_P001
OG0007528	g15052.t1	Wa8730a016g004440_P001
OG0007529	g15055.t1	Wa8730a016g004410_P001
OG0007530	g15056.t1	Wa8730a016g004400_P001
OG0007531	g15059.t1	Wa8730a016g004460_P001
OG0007532	g15061.t1	Wa8730a016g004470_P001
OG0007533	g15066.t1	Wa8730a016g004510_P001
OG0007534	g15069.t1	Wa8730a016g004520_P001
OG0007535	g15075.t1	Wa8730a016g004580_P001
OG0007537	g15085.t1	Wa8730a016g004530_P001
OG0007538	g15087.t1	Wa8730a016g004630_P001
OG0007539	g15088.t1	Wa8730a016g004640_P001
OG0007540	g15095.t1	Wa8730a016g004680_P001
OG0007541	g15097.t1	Wa8730a016g004750_P001
OG0007542	g15113.t1	Wa8730a016g004760_P001
OG0007543	g15119.t1	Wa8730a016g004800_P001
OG0007544	g15122.t1	Wa8730a016g004820_P001
OG0007545	g15123.t1	Wa8730a016g004830_P001
OG0007546	g15126.t1	Wa8730a016g004840_P001
OG0007547	g15128.t1	Wa8730a016g004860_P001
OG0007548	g15129.t1	Wa8730a016g004870_P001
OG0007549	g15133.t1	Wa8730a016g004900_P001
OG0007550	g15136.t1	Wa8730a016g004890_P001
OG0007551	g15139.t1	Wa8730a016g004930_P001
OG0007552	g15144.t1, g15148.t1	Wa8730a016g004940_P001
OG0007553	g15151.t1	Wa8730a019g000070_P001
OG0007554	g15152.t1	Wa8730a011g006140_P001
OG0007555	g15155.t1	Wa8730a011g006130_P001
OG0007556	g15156.t1	Wa8730a011g006100_P001
OG0007557	g15160.t1	Wa8730a011g006070_P001
OG0007558	g15161.t1	Wa8730a011g006060_P001
OG0007559	g15164.t1	Wa8730a011g006050_P001
OG0007560	g15165.t1	Wa8730a011g006040_P001
OG0007561	g15168.t1	Wa8730a011g006020_P001
OG0007562	g15173.t1	Wa8730a011g006000_P001
OG0007563	g15179.t1	Wa8730a011g005960_P001
OG0007564	g15186.t1	Wa8730a011g005910_P001
OG0007565	g15187.t1	Wa8730a011g005920_P001
OG0007566	g15201.t1	Wa8730a011g005890_P001
OG0007567	g15212.t1	Wa8730a011g005680_P001
OG0007568	g15222.t1	Wa8730a001g002600_P001
OG0007569	g15227.t1	Wa8730a011g005710_P001
OG0007570	g15228.t1	Wa8730a011g005720_P001
OG0007571	g15233.t1	Wa8730a011g005660_P001
OG0007572	g15235.t1	Wa8730a011g005640_P001
OG0007573	g15236.t1	Wa8730a011g005630_P001
OG0007574	g15247.t1	Wa8730a011g005610_P001
OG0007575	g15258.t1	Wa8730a011g005530_P001
OG0007576	g15263.t1	Wa8730a011g005500_P001
OG0007577	g15272.t1	Wa8730a011g005400_P001
OG0007578	g15275.t1	Wa8730a011g005410_P001
OG0007579	g15276.t1	Wa8730a011g005420_P001
OG0007580	g15277.t1	Wa8730a011g005430_P001
OG0007581	g15291.t1	Wa8730a011g005330_P001
OG0007582	g15292.t1	Wa8730a011g005380_P001
OG0007583	g15295.t1	Wa8730a011g005370_P001
OG0007584	g15296.t1	Wa8730a011g005360_P001
OG0007585	g15297.t1	Wa8730a011g005340_P001
OG0007587	g15299.t1	Wa8730a011g005390_P001
OG0007588	g15302.t1	Wa8730a011g005310_P001
OG0007589	g15316.t1	Wa8730a011g005280_P001
OG0007590	g15317.t1	Wa8730a011g005290_P001
OG0007591	g15320.t1	Wa8730a011g005190_P001
OG0007592	g15321.t1	Wa8730a011g005200_P001
OG0007593	g15324.t1	Wa8730a011g005170_P001
OG0007594	g15326.t1	Wa8730a011g005180_P001
OG0007595	g15331.t1	Wa8730a011g005140_P001
OG0007596	g15332.t1	Wa8730a011g005050_P001
OG0007597	g15337.t1	Wa8730a011g005080_P001
OG0007598	g15341.t1	Wa8730a011g005120_P001
OG0007599	g15342.t1	Wa8730a011g005110_P001
OG0007600	g15345.t1	Wa8730a011g005090_P001
OG0007601	g15351.t1	Wa8730a011g005040_P001
OG0007602	g15355.t1	Wa8730a011g004940_P001
OG0007603	g15357.t1	Wa8730a011g004950_P001
OG0007604	g15363.t1	Wa8730a011g005000_P001
OG0007605	g15368.t1	Wa8730a011g005020_P001
OG0007606	g15369.t1	Wa8730a011g004960_P001
OG0007607	g15370.t1	Wa8730a011g005030_P001
OG0007608	g15371.t1	Wa8730a011g004930_P001
OG0007609	g15372.t1	Wa8730a011g004910_P001
OG0007610	g15376.t1	Wa8730a011g004880_P001
OG0007611	g15377.t1	Wa8730a011g004800_P001
OG0007612	g15379.t1	Wa8730a011g004810_P001
OG0007613	g15381.t1	Wa8730a011g004820_P001
OG0007614	g15388.t1	Wa8730a011g004770_P001
OG0007615	g15389.t1	Wa8730a011g004780_P001
OG0007617	g15392.t1	Wa8730a011g004620_P001
OG0007618	g15396.t1	Wa8730a011g004670_P001
OG0007619	g15399.t1	Wa8730a011g004690_P001
OG0007620	g15400.t1	Wa8730a011g004570_P001
OG0007621	g15401.t1	Wa8730a011g004550_P001
OG0007622	g15402.t1	Wa8730a011g004540_P001
OG0007623	g15412.t1	Wa8730a011g004470_P001
OG0007624	g15413.t1	Wa8730a011g004450_P001
OG0007625	g15422.t1	Wa8730a011g004360_P001
OG0007626	g15423.t1	Wa8730a011g004350_P001
OG0007627	g15429.t1	Wa8730a011g004320_P001
OG0007628	g15438.t1	Wa8730a011g004280_P001
OG0007629	g15439.t1	Wa8730a011g004270_P001
OG0007630	g15442.t1	Wa8730a011g004150_P001
OG0007631	g15448.t1	Wa8730a011g004220_P001
OG0007632	g15453.t1	Wa8730a011g003970_P001
OG0007633	g15457.t1	Wa8730a011g003990_P001
OG0007634	g15458.t1	Wa8730a011g004010_P001
OG0007635	g15462.t1	Wa8730a011g003800_P001
OG0007636	g15465.t1	Wa8730a011g003810_P001
OG0007637	g15466.t1	Wa8730a011g003820_P001
OG0007638	g15468.t1	Wa8730a011g003840_P001
OG0007639	g15470.t1	Wa8730a011g003850_P001
OG0007640	g15474.t1	Wa8730a011g003860_P001
